ID,region,locality,sites,Age_MPA,Class,lat,lon,biomassarea,biomassarea1,biomassarea2,grav_total,ModelMode,FE_Fish,Larval_behaviour,LocalRet,Indegree,Outdegree,Btw
V1823,central_iwp,solomon,solomon_7,0,Fished,-8.0062,158.9126,272.9295613,261.5467082,261.5467082,19.26737234,crypto5 ,crypto ,active,199,183,127,175264.0563
V1864,central_iwp,solomon,solomon_11,0,Fished,-7.3743,158.0932,350.8337732,344.8031119,344.8031119,1.39290354,crypto5 ,crypto ,active,1,100,146,162507.3361
V1875,central_iwp,solomon,solomon_12,24,Closed,-7.4678,158.0456,365.6127501,334.787737,334.787737,12.81812821,crypto5 ,crypto ,active,2,123,152,10019.89421
V1880,central_iwp,solomon,solomon_10,12,Fished,-7.4068,158.226,55.06765897,50.45989006,50.45989006,4.580460162,crypto5 ,crypto ,active,97,127,136,17282.52053
V190,central_iwp,aceh,aceh_2,0,Fished,5.6286,95.1565,110.0393068,86.56011682,86.56011682,450.3657373,crypto5 ,crypto ,active,1080,36,39,445.0030079
V1901,central_iwp,solomon,solomon_8,0,Fished,-7.8465,158.722,64.82671902,64.80812435,64.80812435,1.644818785,crypto5 ,crypto ,active,93,68,123,1001.500206
V1917,central_iwp,solomon,solomon_21,21,Closed,-8.0173,156.7709,630.9444787,529.2527502,529.2527502,4.114091201,crypto5 ,crypto ,active,887,74,106,2085.605179
V1919,central_iwp,solomon,solomon_3,0,Fished,-8.1455,159.6348,59.12498344,59.0050427,59.0050427,3.753540451,crypto5 ,crypto ,active,479,116,57,945.8811206
V1929,central_iwp,solomon,solomon_25,0,Fished,-8.426,157.9521,250.054646,145.7012041,145.7012041,35.56657712,crypto5 ,crypto ,active,581,80,71,7763.960746
V193,central_iwp,aceh,aceh_5,0,Fished,5.7889,95.3417,147.1494285,126.9153394,126.9153394,379.9162581,crypto5 ,crypto ,active,177,42,84,131028.1077
V1938,central_iwp,solomon,solomon_39,0,Fished,-8.7613,161.0117,125.117861,116.2858683,116.2858683,72.61468967,crypto5 ,crypto ,active,554,67,42,2225.250697
V194,central_iwp,aceh,aceh_1,36,Closed,5.8791,95.26,510.6010796,453.732283,453.732283,131.2382199,crypto5 ,crypto ,active,139,36,77,56462.35258
V2718,offshore_tep,galapagos,galapagos_6,21,Restricted,-0.2603,-90.5679,304.9209437,183.7046932,183.7046932,0.268098073,crypto5 ,crypto ,active,24,5,12,12
V2720,offshore_tep,galapagos,galapagos_7,21,Restricted,-1.2359,-90.4003,1343.405534,552.266912,552.266912,0.251718396,crypto5 ,crypto ,active,0,1,4,0
V2725,offshore_tep,galapagos,galapagos_8,21,Restricted,-1.25,-90.4803,609.826519,203.1917289,203.1917289,0.196488391,crypto5 ,crypto ,active,179,1,1,0
V2729,offshore_tep,galapagos,galapagos_9,21,Restricted,-1.3541,-89.645,672.3331489,303.9409176,303.9409176,0.548783763,crypto5 ,crypto ,active,134,11,37,163.2331584
V2732,offshore_tep,galapagos,galapagos_10,21,Restricted,1.3832,-91.8156,484.5391323,258.5368862,258.5368862,0.014319231,crypto5 ,crypto ,active,8,36,31,91.77547557
V2733,offshore_tep,galapagos,galapagos_11,21,Restricted,1.6773,-91.998,565.7277048,381.9061842,381.9061842,0.011239473,crypto5 ,crypto ,active,22,51,19,140.2957886
V2734,offshore_tep,galapagos,galapagos_5,21,Restricted,-0.0473,-91.5431,364.3896144,159.5632964,159.5632964,0.040760519,crypto5 ,crypto ,active,10,38,28,244.8856858
V2735,eastern_atlantic,stome,stome_3,0,Fished,7.00E-04,6.5247,71.70147738,55.67507126,55.67507126,50.98759892,crypto5 ,crypto ,active,10,34,28,139.4801492
V2738,hawaiian,hawaii,hawaii_6,0,Fished,20.7346,-156.9341,72.11970034,68.25257835,68.25257835,18.57116427,crypto5 ,crypto ,active,38,35,27,342.4980423
V2877,hawaiian,hawaii,hawaii_12,0,Fished,21.2775,-157.8484,84.17488887,84.16284667,84.16284667,8140.402653,crypto5 ,crypto ,active,34,8,28,0
V2887,hawaiian,hawaii,hawaii_7,0,Fished,20.9998,-156.6668,71.98328708,68.83592228,68.83592228,1355.044583,crypto5 ,crypto ,active,0,13,34,109.4336939
V2895,hawaiian,hawaii,hawaii_11,36,Restricted,21.648,-158.0658,91.28665594,88.68727268,88.68727268,557.5603609,crypto5 ,crypto ,active,0,2,3,10662.51211
V2909,central_iwp,christmas_island,christmas_island_2,39,Restricted,-10.4617,105.5969,359.7594441,298.9445391,298.9445391,10.22965783,crypto5 ,crypto ,active,15,72,50,50049.72494
V2985,sw_pacific,lord_howe_island,lord_howe_island_2,20,Closed,-31.7634,159.2528,2149.189184,493.6841296,927.294102,0.010341511,crypto5 ,crypto ,active,13,15,9,30.66107393
V2986,sw_pacific,norfolk_island,norfolk_island_2,7,Restricted,-29.0018,167.9238,137.6921843,64.85770094,64.85770094,2.400597482,crypto5 ,crypto ,active,40,13,9,0
V2987,sw_pacific,elizabeth_and_middleton_reefs,elizabeth_and_middleton_reefs_1,7,Closed,-29.444,159.0867,832.237416,324.4118249,351.423686,0.000199943,crypto5 ,crypto ,active,50,14,9,1
V2988,sw_pacific,elizabeth_and_middleton_reefs,elizabeth_and_middleton_reefs_2,7,Closed,-29.9327,159.0675,632.1537174,334.29606,357.6605944,0.000333726,crypto5 ,crypto ,active,0,0,7,0
V2989,sw_pacific,lord_howe_island,lord_howe_island_1,20,Closed,-31.5321,159.06,382.4309993,191.0996738,214.9651106,0.087158128,crypto5 ,crypto ,active,0,35,41,99567.38186
V2995,polynesian,marquesas_islands,marquesas_islands_2,0,Fished,-9.4013,-140.1293,1191.637933,641.3419127,653.9444148,0.356121627,crypto5 ,crypto ,active,4,27,41,32701.56889
V3226,central_pacific,ailuk_atoll,ailuk_atoll_3,9,Closed,10.387,169.9125,606.5092474,451.9924885,451.9924885,0.916308183,crypto5 ,crypto ,active,0,0,9,0
V3392,sw_pacific,queensland_(other),queensland_(other)_9,7,Closed,-10.5005,141.228,846.4936434,562.2602086,562.2602086,0.651674955,crypto5 ,crypto ,active,0,139,78,5283.448824
V3439,sw_pacific,queensland_(other),queensland_(other)_15,0,Fished,-9.8557,143.5945,660.6005283,643.8923576,643.8923576,1.284305843,crypto5 ,crypto ,active,47,169,142,8488.627557
V3448,sw_pacific,central_gbr,central_gbr_26,15,Closed,-16.3883,145.5731,562.7273777,434.2453149,539.349418,13.60789281,crypto5 ,crypto ,active,7,102,72,29834.8224
V3648,sw_pacific,northern_gbr,northern_gbr_8,15,Closed,-12.2842,143.4054,785.9994513,660.6724257,725.505664,0.168680305,crypto5 ,crypto ,active,49,42,109,2533.025669
V3681,sw_pacific,northern_gbr,northern_gbr_13,15,Restricted,-12.3831,143.7636,731.199697,659.6762411,659.6762411,0.280553342,crypto5 ,crypto ,active,0,79,103,16483.21262
V3707,sw_pacific,northern_gbr,northern_gbr_12,15,Restricted,-12.6264,143.5831,336.0051977,262.7460206,262.7460206,0.202880157,crypto5 ,crypto ,active,0,135,122,134464.848
V3771,sw_pacific,northern_gbr,northern_gbr_2,15,Restricted,-13.9599,143.8372,459.1180133,407.6343242,407.6343242,0.553697966,crypto5 ,crypto ,active,0,139,107,48993.71929
V3773,sw_pacific,northern_gbr,northern_gbr_6,15,Restricted,-13.9771,144.5006,962.9780544,783.3204859,783.3204859,0.511824979,crypto5 ,crypto ,active,0,97,63,580.1533883
V3773,sw_pacific,northern_gbr,northern_gbr_7,15,Restricted,-13.9587,144.3818,498.9447672,462.3644274,462.3644274,0.521713361,crypto5 ,crypto ,active,0,97,63,580.1533883
V3831,sw_pacific,northern_gbr,northern_gbr_1,19,Restricted,-14.6691,145.4528,549.6290997,384.2680544,384.2680544,0.66171948,crypto5 ,crypto ,active,0,172,175,33236.81119
V3922,sw_pacific,central_gbr,central_gbr_27,15,Restricted,-16.2122,145.785,215.0552843,213.4556524,213.4556524,4.321748627,crypto5 ,crypto ,active,24,97,106,6500.624201
V3928,sw_pacific,central_gbr,central_gbr_7,15,Closed,-15.9682,145.8175,150.5250485,146.3016712,146.3016712,2.628967975,crypto5 ,crypto ,active,87,297,126,53852.75729
V3971,sw_pacific,queensland_(other),queensland_(other)_19,0,Fished,-10.5209,143.0928,899.420226,815.8474078,815.8474078,0.847466041,crypto5 ,crypto ,active,1,52,105,5385.877077
V3976,sw_pacific,northern_coral_sea,northern_coral_sea_4,7,Restricted,-10.3577,144.5305,1128.91385,811.7306375,964.4712278,0.994734012,crypto5 ,crypto ,active,6,76,95,5095.754209
V3979,sw_pacific,northern_coral_sea,northern_coral_sea_10,7,Restricted,-10.2241,144.4123,2287.821939,946.8460724,1511.511439,1.037367592,crypto5 ,crypto ,active,7,109,100,48899.4577
V3979,sw_pacific,northern_coral_sea,northern_coral_sea_7,7,Restricted,-10.1294,144.4492,1002.1677,624.3607264,624.3607264,1.163168594,crypto5 ,crypto ,active,7,109,100,48899.4577
V3980,sw_pacific,northern_coral_sea,northern_coral_sea_3,7,Restricted,-10.4418,144.4436,1093.677136,600.6081732,959.564147,0.930257788,crypto5 ,crypto ,active,0,106,72,11522.07952
V3981,sw_pacific,northern_coral_sea,northern_coral_sea_6,7,Restricted,-10.185,144.5828,1816.999773,939.4397659,1311.323451,1.159310673,crypto5 ,crypto ,active,0,137,120,47855.92085
V4043,sw_pacific,queensland_(other),queensland_(other)_17,0,Fished,-9.9467,144.0261,908.0844418,560.0045611,560.0045611,1.226788768,crypto5 ,crypto ,active,1,93,100,3890.075255
V4044,sw_pacific,queensland_(other),queensland_(other)_18,0,Fished,-10.063,143.8639,896.6307084,613.000814,613.000814,1.04806209,crypto5 ,crypto ,active,2,69,113,15598.854
V4049,sw_pacific,queensland_(other),queensland_(other)_16,0,Fished,-9.9628,144.1534,1539.778863,1003.516175,1036.22683,1.247758104,crypto5 ,crypto ,active,9,70,107,1173.857553
V4181,sw_pacific,central_gbr,central_gbr_20,15,Restricted,-18.6505,147.403,154.3649673,153.1607444,153.1607444,2.843159731,crypto5 ,crypto ,active,0,188,133,3823.463862
V4342,sw_pacific,whitsundays,whitsundays_2,15,Closed,-19.8131,149.1345,562.500567,423.0430407,423.0430407,2.346484256,crypto5 ,crypto ,active,46,293,213,55705.09561
V4343,sw_pacific,central_gbr,central_gbr_21,15,Closed,-19.7987,149.0719,989.3920578,894.643504,894.643504,2.434943659,crypto5 ,crypto ,active,0,63,178,5002.997375
V4488,sw_pacific,central_gbr,central_gbr_9,15,Closed,-18.1358,146.2799,867.8087509,148.176814,148.176814,6.667953172,crypto5 ,crypto ,active,5,46,157,1989.961751
V4552,sw_pacific,queensland_(other),queensland_(other)_1,15,Restricted,-22.3794,152.54,380.6582295,225.7904506,330.1771285,0.762055417,crypto5 ,crypto ,active,26,166,86,8604.520008
V4579,sw_pacific,capricorn_group,capricorn_group_8,15,Closed,-23.2148,151.9286,761.8801232,540.8430757,713.8596924,3.261797926,crypto5 ,crypto ,active,55,71,81,6285.333732
V4582,sw_pacific,capricorn_group,capricorn_group_6,15,Restricted,-23.2781,151.727,368.3250452,312.677658,312.677658,4.218634727,crypto5 ,crypto ,active,175,72,58,1755.792145
V4594,sw_pacific,capricorn_group,capricorn_group_4,15,Restricted,-23.5191,151.7587,354.3719501,268.5863302,268.5863302,6.779172882,crypto5 ,crypto ,active,29,155,97,9725.220855
V4620,sw_pacific,capricorn_group,capricorn_group_2,15,Closed,-23.8806,152.3847,257.4690763,241.3003285,241.3003285,7.461503311,crypto5 ,crypto ,active,0,142,131,4071.379973
V4912,sw_pacific,central_gbr,central_gbr_2,15,Closed,-16.566,145.9812,361.0823777,337.0801062,337.0801062,7.410903311,crypto5 ,crypto ,active,9,256,173,19874.54019
V4918,sw_pacific,central_gbr,central_gbr_3,15,Restricted,-16.8886,146.1918,492.7696994,440.9014478,440.9014478,6.858620512,crypto5 ,crypto ,active,0,150,154,187666.2808
V4921,sw_pacific,central_gbr,central_gbr_5,15,Restricted,-16.7592,146.2678,943.5466871,803.1217673,803.1217673,5.027961459,crypto5 ,crypto ,active,29,238,211,30959.40132
V4922,sw_pacific,central_gbr,central_gbr_24,15,Closed,-17.5199,146.5018,1418.726831,1250.382857,1250.382857,5.169381462,crypto5 ,crypto ,active,0,188,142,409736.7385
V4957,sw_pacific,central_gbr,central_gbr_11,15,Restricted,-17.7721,146.4497,888.5685044,734.7927889,857.4129712,5.584992654,crypto5 ,crypto ,active,8,275,174,3459.099285
V4994,sw_pacific,central_gbr,central_gbr_18,15,Closed,-18.4048,147.447,836.7006672,85.84672413,85.84672413,1.947964267,crypto5 ,crypto ,active,0,194,191,6579.97006
V5037,sw_pacific,central_gbr,central_gbr_19,15,Closed,-18.2662,147.38,173.5811921,91.16645409,91.16645409,1.770948976,crypto5 ,crypto ,active,93,473,96,79581.88279
V5064,sw_pacific,central_gbr,central_gbr_13,15,Restricted,-20.0661,148.9025,541.5278457,452.9310057,452.9310057,19.4375289,crypto5 ,crypto ,active,1,207,164,20408.87554
V5074,sw_pacific,central_gbr,central_gbr_1,15,Restricted,-16.945,145.9921,160.8062968,158.5178339,158.5178339,12.60558979,crypto5 ,crypto ,active,0,0,0,0
V5088,sw_pacific,southern_coral_sea,southern_coral_sea_6,7,Closed,-21.8959,153.5603,423.9418597,239.8638264,385.2850764,0.294881999,crypto5 ,crypto ,active,24,63,59,11033.88947
V5092,central_iwp,north_west_shelf,north_west_shelf_14,0,Fished,-19.5835,119.1098,836.7968793,756.0893979,811.4158054,0.232631494,crypto5 ,crypto ,active,20,87,63,126859.294
V5093,central_iwp,north_west_shelf,north_west_shelf_15,0,Fished,-20.2514,118.5037,238.9128228,151.6270856,151.6270856,2.403824183,crypto5 ,crypto ,active,95,67,52,9395.241175
V5094,central_iwp,north_west_shelf,north_west_shelf_29,8,Restricted,-20.9485,115.4645,1225.79162,1026.654349,1026.654349,0.46444822,crypto5 ,crypto ,active,36,56,31,18319.16665
V5096,central_iwp,north_west_shelf,north_west_shelf_3,0,Fished,-11.9749,123.355,508.0055613,279.2302203,291.083762,3.418996678,crypto5 ,crypto ,active,40,81,29,5706.460241
V5113,central_iwp,north_west_shelf,north_west_shelf_4,15,Closed,-12.2368,122.9918,358.4254893,244.1789467,272.1475219,2.633623586,crypto5 ,crypto ,active,317,81,35,86412.95933
V5125,central_iwp,north_west_shelf,north_west_shelf_7,0,Fished,-14.0764,121.7593,2584.122501,1120.488696,2381.405902,0.083356792,crypto5 ,crypto ,active,89,74,30,26218.69359
V5133,central_iwp,north_west_shelf,north_west_shelf_6,0,Fished,-14.1017,121.956,1155.659419,883.4687268,905.621734,0.085699037,crypto5 ,crypto ,active,61,102,62,322939.2064
V5170,central_iwp,north_west_shelf,north_west_shelf_12,8,Closed,-17.2478,119.3529,1449.465548,1135.330832,1255.958742,0.033512591,crypto5 ,crypto ,active,117,5,25,320.2204935
V5172,central_iwp,north_west_shelf,north_west_shelf_13,8,Closed,-17.3025,119.369,745.6782958,718.5532704,718.5532704,0.03318512,crypto5 ,crypto ,active,68,18,12,22.36666667
V5176,central_iwp,north_west_shelf,north_west_shelf_9,8,Closed,-17.5047,118.9646,718.5141115,657.5056165,657.5056165,0.033225845,crypto5 ,crypto ,active,12,12,22,580.1813242
V5177,central_iwp,north_west_shelf,north_west_shelf_8,8,Closed,-17.5755,118.9652,775.717854,681.0409077,710.8852986,0.034434825,crypto5 ,crypto ,active,43,25,7,12.5
V5178,central_iwp,north_west_shelf,north_west_shelf_11,7,Restricted,-17.0688,119.6395,985.0307788,825.9482923,888.0273337,0.028153337,crypto5 ,crypto ,active,17,29,5,64147.63333
V5179,central_iwp,north_west_shelf,north_west_shelf_10,7,Restricted,-17.1415,119.6319,509.6405955,416.0426107,416.0426107,0.029268342,crypto5 ,crypto ,active,58,5,28,11564.12876
V5181,central_iwp,north_west_shelf,north_west_shelf_25,8,Closed,-20.3852,115.537,693.9723971,539.5973887,560.843341,0.168201547,crypto5 ,crypto ,active,48,7,25,0
V5192,central_iwp,north_west_shelf,north_west_shelf_27,8,Restricted,-20.5791,115.5766,851.4529731,710.9825378,710.9825378,0.287284105,crypto5 ,crypto ,active,134,10,14,64698.88095
V5195,central_iwp,north_west_shelf,north_west_shelf_31,0,Fished,-21.321,115.1727,740.0527824,660.8353122,660.8353122,0.239803797,crypto5 ,crypto ,active,5,20,11,117422.2476
V5197,central_iwp,ningaloo_marine_park,ningaloo_marine_park_6,14,Closed,-21.6542,114.3452,1311.533728,1013.202175,1013.202175,0.425913702,crypto5 ,crypto ,active,107,7,17,14353.08333
V5208,central_iwp,ningaloo_marine_park,ningaloo_marine_park_1,14,Closed,-21.933,113.9391,284.3157945,220.3541817,283.5940086,1.401245511,crypto5 ,crypto ,active,13,12,34,431.1096352
V5210,central_iwp,ningaloo_marine_park,ningaloo_marine_park_3,14,Closed,-23.1219,113.7572,415.6775372,376.3201712,393.096918,0.435877297,crypto5 ,crypto ,active,192,19,45,3166.212248
V5211,central_iwp,ningaloo_marine_park,ningaloo_marine_park_8,14,Closed,-22.8989,113.7719,399.8134586,356.3856899,373.7294084,0.460141554,crypto5 ,crypto ,active,184,14,23,5734.337206
V5217,central_iwp,ningaloo_marine_park,ningaloo_marine_park_4,14,Closed,-23.1875,113.7602,431.7023888,356.9137785,366.3476286,0.350636172,crypto5 ,crypto ,active,213,11,22,18.70573446
V5409,nw_indian,red_sea,red_sea_2,24,Restricted,23.4073,35.8861,675.9582661,637.5681168,637.5681168,20.54806121,crypto5 ,crypto ,active,51,99,53,1640.053347
V5692,central_iwp,northern_territory_(other),northern_territory_(other)_8,7,Restricted,-11.4338,134.1355,364.9166797,335.962163,335.962163,0.260945837,crypto5 ,crypto ,active,27,17,19,209927.1789
V5694,central_iwp,mornington_island,mornington_island_4,7,Fished,-16.2872,139.4244,1010.774246,820.1030754,820.1030754,0.070860711,crypto5 ,crypto ,active,180,11,10,136937.5501
V5695,central_iwp,mornington_island,mornington_island_5,7,Fished,-16.2337,139.2515,1332.193775,1046.718623,1114.878345,0.065993185,crypto5 ,crypto ,active,89,13,12,0
V5696,central_iwp,northern_territory_(other),northern_territory_(other)_3,7,Restricted,-10.3252,132.7083,420.1175615,399.3058778,399.3058778,0.206297319,crypto5 ,crypto ,active,211,10,11,77184.35445
V5697,central_iwp,northern_territory_(other),northern_territory_(other)_6,7,Restricted,-11.2953,133.7982,1014.62908,964.6663913,964.6663913,0.217901404,crypto5 ,crypto ,active,301,8,9,10891.86893
V5698,central_iwp,northern_territory_(other),northern_territory_(other)_11,7,Restricted,-11.6269,136.9002,1158.935071,1022.950661,1022.950661,0.079158209,crypto5 ,crypto ,active,397,4,8,32856.73128
V5699,sw_pacific,queensland_(other),queensland_(other)_7,7,Restricted,-15.4886,140.1492,4155.653564,1942.652461,2551.167732,0.036680504,crypto5 ,crypto ,active,396,18,10,46910.94212
V5714,central_iwp,northern_territory_(other),northern_territory_(other)_2,0,Fished,-11.2275,136.6854,205.4709603,184.1976305,184.1976305,0.054567666,crypto5 ,crypto ,active,13,95,34,1674.931036
V5746,central_iwp,offshore_shoals,offshore_shoals_3,7,Restricted,-11.1349,129.9128,2303.429595,2056.704848,2056.704848,0.585523105,crypto5 ,crypto ,active,45,44,27,4696.087848
V5747,central_iwp,offshore_shoals,offshore_shoals_4,7,Restricted,-10.9008,130.0991,101.6663714,90.8275952,90.8275952,0.565093024,crypto5 ,crypto ,active,8,38,31,52129.58971
V5748,central_iwp,offshore_shoals,offshore_shoals_5,0,Fished,-9.5276,129.1722,443.2071236,363.3207902,363.3207902,1.725607131,crypto5 ,crypto ,active,1,58,35,49177.93812
V5853,sw_pacific,northern_coral_sea,northern_coral_sea_5,7,Restricted,-10.0684,144.6897,2020.586292,672.1719977,798.3023521,1.320566488,crypto5 ,crypto ,active,57,152,92,9109.764187
V5853,sw_pacific,northern_coral_sea,northern_coral_sea_9,7,Restricted,-9.978,144.6895,2401.648598,1432.005407,1662.3292,1.40162691,crypto5 ,crypto ,active,57,152,92,9109.764187
V6483,central_iwp,okinawa,okinawa_2,0,Fished,26.6371,127.8655,158.6607374,154.6092662,154.6092662,1854.451392,crypto5 ,crypto ,active,41,42,70,21199.21602
V6583,polynesian,french_polynesia,french_polynesia_6,0,Fished,-16.7226,-142.8835,44.88352433,43.04500342,43.04500342,3.470567723,crypto5 ,crypto ,active,5,76,82,1264.03345
V6588,polynesian,french_polynesia,french_polynesia_4,0,Fished,-15.9678,-145.1189,95.86441658,85.79922232,85.79922232,0.263461038,crypto5 ,crypto ,active,66,53,68,440.4926144
V6589,polynesian,french_polynesia,french_polynesia_20,0,Fished,-16.0763,-145.7016,2098.345983,1372.443745,1372.443745,0.508200566,crypto5 ,crypto ,active,15,85,89,2294.545903
V6589,polynesian,society_islands,society_islands_2,0,Fished,-16.0754,-145.6981,589.9347656,434.6057356,434.6057356,0.678771699,crypto5 ,crypto ,active,15,85,89,2294.545903
V6641,polynesian,french_polynesia,french_polynesia_19,0,Fished,-16.5128,-145.4598,2560.922963,1133.882809,1133.882809,0.225795399,crypto5 ,crypto ,active,79,43,94,1167.423253
V6763,polynesian,french_polynesia,french_polynesia_21,0,Fished,-15.937,-145.8939,1672.043606,1013.362056,1013.362056,0.522462543,crypto5 ,crypto ,active,19,45,12,0
V6763,polynesian,society_islands,society_islands_1,0,Fished,-15.9377,-145.8957,2401.965271,574.6965118,574.6965118,0.748946292,crypto5 ,crypto ,active,19,45,12,0
V6853,polynesian,french_polynesia,french_polynesia_2,0,Fished,-17.6183,-142.5681,100.1671378,93.220904,93.220904,0.37221638,crypto5 ,crypto ,active,39,64,84,1991.799458
V6860,polynesian,french_polynesia,french_polynesia_5,0,Fished,-18.1353,-142.2189,83.48329852,81.50211739,81.50211739,2.482728866,crypto5 ,crypto ,active,55,85,77,1303.128676
