"","cond((Int))","disp((Int))","cond(Age_of_protection)","cond(btwdegree)","cond(Class)","cond(FE)","cond(grav_neiBR)","cond(grav_total)","cond(IndegreeNeiBR)","cond(InflowLR)","cond(Richness)","cond(SelfR)","cond(InflowBR)","cond(IndegreeBR)","cond(InflowNeiBR)","cond(CorridorIndegreeBR)","cond(InflowMPABR)","cond(IndegreeMPABR)","cond(InflowLRBR)","AIC","BIC","R2.R2m","R2.R2c","family","df","logLik","AICc","delta","weight"
"4344",5.59248432759922,"+",NA,NA,"+",NA,NA,NA,NA,NA,0.484930979413665,NA,NA,NA,-0.100205432945762,NA,0.0175878448251614,NA,NA,45728.3271503154,45795.4456055374,0.0880441831262162,0.429646015942362,"Gamma(log)",11,-22853.1635751577,45728.4074422862,79.9951867809214,2.72666773893418e-19
"1677",5.61221677628586,"+",NA,NA,"+","+",NA,-0.0714449400257741,NA,NA,0.488622544795911,NA,NA,NA,-0.116361887000669,NA,NA,0.0310232792313328,NA,45728.2840879185,45819.8092541303,0.093276557559767,0.422582942238401,"Gamma(log)",15,-22849.1420439592,45728.4302511341,80.0179956287684,2.69574830840405e-19
"275",5.60274046345895,"+",NA,-0.0255807761080577,"+","+",NA,-0.0725017530263108,-0.124056252426309,NA,0.491823997046618,-0.0389189049527987,NA,NA,NA,NA,0.0141792836961902,NA,NA,45728.2826593724,45832.0111810792,0.0926238073938184,0.417725579345574,"Gamma(log)",17,-22847.1413296862,45728.4691310361,80.0568755307686,2.64384918600839e-19
"751",5.59834539573319,"+",NA,-0.0251036760638398,"+","+",NA,-0.0718484423098952,-0.119574704678444,NA,0.492635798202117,NA,NA,NA,NA,NA,0.00241896548732262,NA,NA,45728.3097374462,45825.9365814055,0.0917274237592961,0.415754148128271,"Gamma(log)",16,-22848.1548687231,45728.475439548,80.0631840426795,2.63552294741532e-19
"2934",5.59301405744242,"+",0.0224620304158145,-0.0252836538828237,"+",NA,NA,NA,-0.102521082947218,NA,0.488992327959507,NA,NA,NA,NA,NA,NA,NA,NA,45728.391308942,45801.6114419114,0.0875706066786335,0.424941531230563,"Gamma(log)",12,-22852.195654471,45728.4862283213,80.0739728160625,2.62134419472287e-19
"1724",5.59716451874015,"+",0.0328653341739686,-0.025710528718522,"+",NA,NA,NA,-0.103750386118128,NA,0.487883422864452,-0.0379930096404831,NA,NA,NA,NA,NA,NA,NA,45728.3839250586,45807.7057357755,0.0879882316842868,0.427072830843189,"Gamma(log)",13,-22851.1919625293,45728.4946980349,80.0824425295796,2.61026665000629e-19
"3140",5.58642363574818,"+",NA,-0.0255744355705631,"+",NA,NA,NA,-0.0991008402408004,NA,0.488363382731142,NA,NA,NA,NA,NA,-0.00241920415263381,NA,NA,45728.6095205475,45801.829653517,0.0876549696296624,0.424596192812445,"Gamma(log)",12,-22852.3047602737,45728.7044399269,80.2921844215816,2.35039038319591e-19
"3089",5.59000260481753,"+",NA,-0.0274471464196825,"+",NA,NA,NA,NA,NA,0.48568106441711,-0.0240149162342071,NA,NA,-0.088351012294454,NA,NA,NA,NA,45728.6981993052,45801.9183322747,0.0886523109892316,0.429837834377441,"Gamma(log)",12,-22852.3490996526,45728.7931186846,80.380863179329,2.24845217213938e-19
"1941",5.58834626688445,"+",NA,-0.0259634827337737,"+",NA,NA,NA,-0.102988721311758,NA,0.487516896363889,-0.0367557927910582,NA,NA,NA,NA,0.00879422967073719,NA,NA,45728.7912987912,45808.1131095081,0.0884564180895604,0.426541396154552,"Gamma(log)",13,-22851.3956493956,45728.9020717675,80.4898162621685,2.12924086454914e-19
"1679",5.60981791278201,"+",NA,NA,"+","+",NA,-0.0714196920497671,NA,NA,0.488114735220643,NA,NA,NA,-0.113244253142433,NA,0.0204346060189766,NA,NA,45728.7814101471,45820.3065763589,0.092382448754303,0.421740460030127,"Gamma(log)",15,-22849.3907050736,45728.9275733627,80.5153178574183,2.10226370086889e-19
"3137",5.5925766095425,"+",NA,-0.0272190295417915,"+",NA,NA,NA,NA,NA,0.48883042181667,NA,NA,NA,-0.103344933566154,NA,NA,0.0277947182086178,NA,45728.8549960872,45802.0751290566,0.0894545357162389,0.429677954749348,"Gamma(log)",12,-22852.4274980436,45728.9499154665,80.5376599612573,2.07890989009862e-19
"1468",5.61408065453078,"+",0.0226922374704323,NA,"+","+",NA,-0.0706509595432016,NA,NA,0.487338989731854,NA,NA,NA,-0.106119824883406,NA,NA,NA,NA,45728.8518574914,45820.3770237032,0.0915503069508136,0.421618751042109,"Gamma(log)",15,-22849.4259287457,45728.998020707,80.5857652016712,2.02950322188839e-19
"228",5.61269751435072,"+",0.0298170319888412,NA,"+","+",NA,-0.0712674369132795,-0.128243149486946,NA,0.489356281751911,-0.0409540199165794,NA,NA,NA,NA,0.0132644271811225,NA,NA,45728.821303181,45832.5498248877,0.091636984257469,0.418873954735001,"Gamma(log)",17,-22847.4106515905,45729.0077748446,80.5955193393602,2.01962929244352e-19
"648",5.60532669015567,"+",0.0200463509984352,NA,"+","+",NA,-0.0709741404911352,-0.122520153535068,NA,0.490049087977828,NA,NA,NA,NA,NA,0.00167030563277489,NA,NA,45729.0195862349,45826.6464301942,0.090841927721169,0.416692769246752,"Gamma(log)",16,-22848.5097931175,45729.1852883367,80.7730328313992,1.84809842107668e-19
"712",5.60800848927333,"+",NA,-0.0282183993973926,"+","+",NA,-0.0720971563845745,NA,NA,0.488676262863374,-0.0259815779379914,NA,NA,-0.0997859815718416,NA,NA,NA,NA,45729.0357255139,45826.6625694732,0.0930248345522569,0.421860651458781,"Gamma(log)",16,-22848.5178627569,45729.2014276156,80.7891721103442,1.83324494481167e-19
"2936",5.59679654162961,"+",0.0260730414044926,-0.0268922096885333,"+",NA,NA,NA,NA,NA,0.487875938485556,NA,NA,NA,-0.0952464633499774,NA,NA,NA,NA,45729.2087186336,45802.428851603,0.0879543627771873,0.428994722829636,"Gamma(log)",12,-22852.6043593168,45729.3036380129,80.8913825076597,1.74191031265013e-19
"3203",5.59478068897072,"+",NA,NA,"+",NA,NA,NA,NA,NA,0.483814065080348,-0.0221336621628382,NA,NA,-0.0988845461330772,NA,NA,0.0253966879067215,NA,45729.2187048229,45802.4388377923,0.0891622164737113,0.431463070683388,"Gamma(log)",12,-22852.6093524114,45729.3136242022,80.9013686969556,1.73323446727417e-19
"750",5.61085434938847,"+",NA,-0.0280425023947245,"+","+",NA,-0.071499235236416,NA,NA,0.49221306128989,NA,NA,NA,-0.116941089940855,NA,NA,0.0313949504467104,NA,45729.1718655082,45826.7987094674,0.0939208229109939,0.421823281445901,"Gamma(log)",16,-22848.5859327541,45729.3375676099,80.9253121046131,1.71260840844613e-19
"3035",5.5948027516628,"+",0.0239251067109757,NA,"+",NA,NA,NA,-0.101853631218609,NA,0.485744721570039,NA,NA,NA,NA,NA,-0.00368069861885314,NA,NA,45729.2722855185,45802.4924184879,0.0868466028101946,0.425611985632136,"Gamma(log)",12,-22852.6361427592,45729.3672048979,80.9549493925806,1.68741698649941e-19
"1840",5.59939172445729,"+",0.0330021481836258,NA,"+",NA,NA,NA,-0.106764183835421,NA,0.484983720217574,-0.0390260319977369,NA,NA,NA,NA,0.00743635491749871,NA,NA,45729.2631058952,45808.5849166121,0.0876047652773698,0.427778701702101,"Gamma(log)",13,-22851.6315529476,45729.3738788715,80.9616233661873,1.68179548294185e-19
"2985",5.6013171423308,"+",0.0328439558278451,NA,"+",NA,NA,NA,NA,NA,0.482950822803048,-0.0260554849807258,NA,NA,-0.0920853146645327,NA,NA,NA,NA,45729.2934576877,45802.5135906571,0.0877815078938021,0.431121275405703,"Gamma(log)",12,-22852.6467288438,45729.388377067,80.97612156174,1.66964806515073e-19
"3142",5.59068856076479,"+",NA,-0.0270380480299244,"+",NA,NA,NA,NA,NA,0.488329993805411,NA,NA,NA,-0.100268652639947,NA,0.0173104239357882,NA,NA,45729.2958581532,45802.5159911227,0.0886362375900512,0.428921614742637,"Gamma(log)",12,-22852.6479290766,45729.3907775326,80.9785220272897,1.66764530095249e-19
"3208",5.5938668093053,"+",NA,NA,"+",NA,NA,NA,NA,NA,0.483622278387308,-0.0266797938314837,NA,NA,-0.0993656834383567,NA,0.024113023947111,NA,NA,45729.3648731272,45802.5850060967,0.0887294482356815,0.431156930099373,"Gamma(log)",12,-22852.6824365636,45729.4597925066,81.0475370013082,1.61108061776253e-19
"790",5.61380461407871,"+",NA,NA,"+","+",NA,-0.0718749822911969,NA,NA,0.486985591022841,-0.0240598830138239,NA,NA,-0.112172372122984,NA,NA,0.0288900896572768,NA,45729.4762823738,45827.1031263331,0.0936647550958683,0.423730603323897,"Gamma(log)",16,-22848.7381411869,45729.6419844756,81.2297289702765,1.47080395656921e-19
"3032",5.60122029492598,"+",0.0243283001839699,NA,"+",NA,NA,NA,NA,NA,0.485980499597722,NA,NA,NA,-0.105676734214866,NA,NA,0.0263832984464896,NA,45729.6420377462,45802.8621707156,0.0885410488627594,0.430664067644365,"Gamma(log)",12,-22852.8210188731,45729.7369571256,81.3247016202804,1.40259323723793e-19
"4349",5.59206674605726,"+",NA,NA,"+","+",NA,NA,-0.117560172209152,NA,0.488086424172297,NA,NA,NA,NA,NA,NA,NA,NA,45729.6588680279,45808.9806787448,0.0863768422154298,0.424763785279126,"Gamma(log)",13,-22851.829434014,45729.7696410042,81.3573854988863,1.37985841518854e-19
"792",5.61301195983762,"+",NA,NA,"+","+",NA,-0.0718621782448601,NA,NA,0.486801210454518,-0.0291502022541985,NA,NA,-0.112945655973977,NA,0.0277819059730059,NA,NA,45729.6368090521,45827.2636530114,0.0931654280280615,0.423372567913266,"Gamma(log)",16,-22848.818404526,45729.8025111538,81.3902556485555,1.35736568005992e-19
"752",5.60839744046435,"+",NA,-0.0277521825402769,"+","+",NA,-0.0714771756087322,NA,NA,0.491640282850683,NA,NA,NA,-0.113555776002782,NA,0.0202353891566974,NA,NA,45729.6935381944,45827.3203821537,0.0929966590464884,0.420967038758532,"Gamma(log)",16,-22848.8467690972,45729.8592402962,81.4469847908695,1.31940549190564e-19
"547",5.61246837478138,"+",0.0219229347841817,-0.0276465427996552,"+","+",NA,-0.0707386465962012,NA,NA,0.490851078633777,NA,NA,NA,-0.106415461735039,NA,NA,NA,NA,45729.7731707763,45827.4000147356,0.0921796784566383,0.420856832337529,"Gamma(log)",16,-22848.8865853882,45729.9388728781,81.5266173727723,1.26790376658322e-19
"611",5.61824749334066,"+",0.0292857911555687,NA,"+","+",NA,-0.0708732492781614,NA,NA,0.48578739352928,-0.0277625280824891,NA,NA,-0.103298617746684,NA,NA,NA,NA,45729.792610044,45827.4194540033,0.0920065637489935,0.423090443909564,"Gamma(log)",16,-22848.896305022,45729.9583121458,81.5460566404872,1.25563990288637e-19
"3213",5.59517743188511,"+",NA,NA,"+","+",NA,NA,-0.117473978437964,NA,0.486804231402186,-0.0348412319825595,NA,NA,NA,NA,NA,NA,NA,45729.9415654837,45815.3650539481,0.0868226254809863,0.426605662158699,"Gamma(log)",14,-22850.9707827418,45730.069419365,81.6571638596797,1.18778676705501e-19
"43",5.61115286465112,"+",0.0289544451040836,-0.0252870542099425,"+","+",NA,-0.0713490496664984,-0.127345465398853,NA,0.492408031638588,-0.0411963877114318,NA,NA,NA,NA,0.0127573443055873,NA,NA,45729.9244574891,45839.7546569433,0.0922654801738516,0.418224919442134,"Gamma(log)",18,-22846.9622287446,45730.1329305156,81.7206750103578,1.15066051743679e-19
"3037",5.59976548691052,"+",0.0255639794454693,NA,"+",NA,NA,NA,NA,NA,0.485542651327735,NA,NA,NA,-0.102858230064892,NA,0.0163045980583836,NA,NA,45730.0402842112,45803.2604171806,0.0877645562562229,0.429978937349295,"Gamma(log)",12,-22853.0201421056,45730.1352035905,81.722948085262,1.14935349154669e-19
"1938",5.59300605030187,"+",NA,-0.027507569121679,"+",NA,NA,NA,NA,NA,0.487266755816014,-0.0224866469142292,NA,NA,-0.0990976993033628,NA,NA,0.0255568277920207,NA,45730.1491584308,45809.4709691477,0.0897815796293069,0.430755760233889,"Gamma(log)",13,-22852.0745792154,45730.259931407,81.8476759017576,1.07986463441987e-19
"647",5.61802266764055,"+",0.0200396821340182,NA,"+","+",NA,-0.0706249183762377,NA,NA,0.48914713800872,NA,NA,NA,-0.118788971197718,NA,NA,0.0300932636128611,NA,45730.1092498775,45827.7360938367,0.0929226051986224,0.42277704299226,"Gamma(log)",16,-22849.0546249387,45730.2749519792,81.8626964739087,1.07178492055136e-19
"189",5.60374933360558,"+",0.0191254913088463,-0.024890039934253,"+","+",NA,-0.0710526295393572,-0.121592258762005,NA,0.493063050736149,NA,NA,NA,NA,NA,0.0010870509207296,NA,NA,45730.150922576,45833.8794442828,0.0914575115083127,0.416034303057404,"Gamma(log)",17,-22848.075461288,45730.3373942397,81.9251387343829,1.03883955582772e-19
"1726",5.59935117650896,"+",0.0321087880066339,-0.0271853923612527,"+",NA,NA,NA,NA,NA,0.486351199139904,-0.0263597247778149,NA,NA,-0.0921391258344235,NA,NA,NA,NA,45730.2512844409,45809.5730951578,0.0883958961216308,0.43042284354391,"Gamma(log)",13,-22852.1256422205,45730.3620574172,81.9498019119201,1.02610767711727e-19
"5007",5.59892731831228,"+",NA,NA,"+",NA,NA,-0.0697462987255685,NA,NA,0.46904700133234,NA,NA,NA,NA,NA,NA,NA,NA,45730.3404705669,45791.3572480415,0.096304936755136,0.420711668222345,"Gamma(log)",10,-22855.1702352835,45730.407360199,81.9951046937495,1.00312617510978e-19
"1943",5.5920665688426,"+",NA,-0.0273620853530207,"+",NA,NA,NA,NA,NA,0.487039951694425,-0.0270195276461852,NA,NA,-0.0994262444719569,NA,0.0239288359305072,NA,NA,45730.3081074622,45809.6299181791,0.0893335019050063,0.430441717945094,"Gamma(log)",13,-22852.1540537311,45730.4188804385,82.0066249331721,9.97364657700668e-20
"858",5.5975066343726,"+",0.0321653244956134,-0.0256496678137199,"+",NA,NA,NA,-0.106092190464184,NA,0.48810387019934,-0.0392288804424018,NA,NA,NA,NA,0.00704353969333111,NA,NA,45730.3449698659,45815.7684583303,0.088215136789406,0.427134491517485,"Gamma(log)",14,-22851.172484933,45730.4728237472,82.0605682419337,9.70823619678679e-20
"1776",5.59290859436875,"+",0.0230399679154458,-0.0253288305923339,"+",NA,NA,NA,-0.101153030340709,NA,0.488836909145994,NA,NA,NA,NA,NA,-0.00414398471332038,NA,NA,45730.3769529573,45809.6987636742,0.0874469567789276,0.424958850313409,"Gamma(log)",13,-22852.1884764786,45730.4877259336,82.0754704282808,9.63616805099563e-20
"274",5.612460764241,"+",NA,-0.0283936767903842,"+","+",NA,-0.0719390959634859,NA,NA,0.490590393416441,-0.0244647222888525,NA,NA,-0.112684536657369,NA,NA,0.0292286199271872,NA,45730.3358844134,45834.0644061202,0.0943175928497415,0.422975223398204,"Gamma(log)",17,-22848.1679422067,45730.522356077,82.1101005717646,9.47075332653813e-20
"4085",5.60004810111106,"+",NA,NA,"+",NA,NA,-0.0704646109549415,NA,NA,0.467624412461437,-0.0358123953826604,NA,NA,NA,NA,NA,NA,NA,45730.5111854402,45797.6296406622,0.0968057275715798,0.422538504702488,"Gamma(log)",11,-22854.2555927201,45730.591477411,82.1792219057388,9.14902929593658e-20
"276",5.61161892184044,"+",NA,-0.0281670524094557,"+","+",NA,-0.0719281086573801,NA,NA,0.490354873342797,-0.0295610603391201,NA,NA,-0.113265257785108,NA,0.0276976094541915,NA,NA,45730.515447606,45834.2439693127,0.0937959495887861,0.42261091224781,"Gamma(log)",17,-22848.257723803,45730.7019192696,82.2896637642916,8.65750743864051e-20
"1773",5.59924099954666,"+",0.0235017986699249,-0.0270003900869687,"+",NA,NA,NA,NA,NA,0.489380063586823,NA,NA,NA,-0.105873543232076,NA,NA,0.0266209998552722,NA,45730.6125512055,45809.9343619224,0.0891667745736777,0.429968210207393,"Gamma(log)",13,-22852.3062756027,45730.7233241817,82.3110686764485,8.56534490795748e-20
"4114",5.5955923426093,"+",NA,NA,"+",NA,NA,-0.0704555237812908,NA,NA,0.469919447586506,NA,NA,NA,NA,NA,-0.0415291814549472,NA,NA,45730.6565070968,45797.7749623189,0.0945085236738799,0.420059894057472,"Gamma(log)",11,-22854.3282535484,45730.7367990677,82.3245435623685,8.50783035328678e-20
"649",5.61603358087234,"+",0.0212813230825095,NA,"+","+",NA,-0.0705508082510662,NA,NA,0.488662596130018,NA,NA,NA,-0.115764579703747,NA,0.0194787761576796,NA,NA,45730.5843268738,45828.2111708331,0.0920372925203542,0.421986425584888,"Gamma(log)",16,-22849.2921634369,45730.7500289756,82.3377734702881,8.45173717862775e-20
"152",5.61668591019848,"+",0.0286047073819161,-0.0280116775552885,"+","+",NA,-0.0709656220010169,NA,NA,0.489322320926799,-0.0281282067384854,NA,NA,-0.103560403784216,NA,NA,NA,NA,45730.684819188,45834.4133408948,0.0926461069077881,0.422341248542323,"Gamma(log)",17,-22848.342409594,45730.8712908517,82.4590353463718,7.95452592538261e-20
"3147",5.59078281308788,"+",NA,-0.0250576469782586,"+","+",NA,NA,-0.116979723508969,NA,0.491173040702042,NA,NA,NA,NA,NA,NA,NA,NA,45730.7782254101,45816.2017138745,0.0869797148664356,0.424127985192852,"Gamma(log)",14,-22851.3891127051,45730.9060792914,82.4938237861352,7.81735956171802e-20
"1837",5.60334568085371,"+",0.0301905246323381,NA,"+",NA,NA,NA,NA,NA,0.484377405386085,-0.024447405491992,NA,NA,-0.101714148806351,NA,NA,0.0236661601035709,NA,45730.8252689086,45810.1470796255,0.0888248521264611,0.43189674042265,"Gamma(log)",13,-22852.4126344543,45730.9360418848,82.5237863795555,7.7011182753187e-20
"1842",5.60294102042379,"+",0.0315559693563325,NA,"+",NA,NA,NA,NA,NA,0.484260079247526,-0.0288395178991856,NA,NA,-0.102567897432628,NA,0.0229905203868985,NA,NA,45730.9332310294,45810.2550417463,0.0884335306569757,0.431656538476463,"Gamma(log)",13,-22852.4666155147,45731.0440040056,82.6317485003601,7.29642490004836e-20
"1778",5.59776650534866,"+",0.0247807851833623,-0.026817215769096,"+",NA,NA,NA,NA,NA,0.488897123815292,NA,NA,NA,-0.102844576407758,NA,0.016069313271569,NA,NA,45731.0264372458,45810.3482479627,0.0883684028989577,0.429266796786681,"Gamma(log)",13,-22852.5132186229,45731.1372102221,82.7249547167812,6.9641905262029e-20
"1948",5.59389720928407,"+",NA,-0.0256457354507055,"+","+",NA,NA,-0.116883053878792,NA,0.489942928968477,-0.0352485498250414,NA,NA,NA,NA,NA,NA,NA,45731.0190927709,45822.5442589827,0.0874360553630872,0.425979325642174,"Gamma(log)",15,-22850.5095463855,45731.1652559865,82.7530004812215,6.86721403676605e-20
"188",5.61645165375464,"+",0.0192355417194225,-0.0278768674845643,"+","+",NA,-0.0707122866080006,NA,NA,0.492698203946136,NA,NA,NA,-0.119273641995128,NA,NA,0.0305034881754847,NA,45731.0108461276,45834.7393678343,0.0935829986635632,0.422030997183161,"Gamma(log)",17,-22848.5054230638,45731.1973177912,82.7850622859405,6.75800410474951e-20
"227",5.62161188384379,"+",0.0264774393400496,NA,"+","+",NA,-0.0708336093738428,NA,NA,0.487526739003044,-0.0261253669025456,NA,NA,-0.115042635971801,NA,NA,0.0274830716178724,NA,45731.1764862922,45834.9050079989,0.0932332436405516,0.424059655441687,"Gamma(log)",17,-22848.5882431461,45731.3629579558,82.9507024505219,6.22085597220116e-20
"4068",5.59719540955239,"+",NA,-0.0266646009878042,"+",NA,NA,-0.0697933279868656,NA,NA,0.472397471065938,NA,NA,NA,NA,NA,NA,NA,NA,45731.3262946789,45798.4447499009,0.0969084816970751,0.41996666920903,"Gamma(log)",11,-22854.6631473395,45731.4065866497,82.9943311444658,6.08662150329102e-20
"3042",5.60028781199311,"+",0.0282144586991063,NA,"+","+",NA,NA,-0.121329290234834,NA,0.488865757827938,NA,NA,NA,NA,NA,NA,NA,NA,45731.3079033514,45816.7313918158,0.0861782921776637,0.42519212920698,"Gamma(log)",14,-22851.6539516757,45731.4357572327,83.0235017274026,5.99849062422695e-20
"1847",5.60672940304183,"+",0.0387206109782395,NA,"+","+",NA,NA,-0.122641292405482,NA,0.487726427646262,-0.0382335091861013,NA,NA,NA,NA,NA,NA,NA,45731.2946134172,45822.8197796291,0.0865964173141518,0.42733184521034,"Gamma(log)",15,-22850.6473067086,45731.4407766328,83.0285211275477,5.98345508710833e-20
"229",5.62140713895959,"+",0.0280473537481545,NA,"+","+",NA,-0.0707582616941481,NA,NA,0.48742151505027,-0.0311477856063369,NA,NA,-0.116245681923682,NA,0.0269642053826058,NA,NA,45731.2991619606,45835.0276836673,0.0927596173218709,0.423775175241418,"Gamma(log)",17,-22848.6495809803,45731.4856336242,83.0733781189338,5.85074895290343e-20
"2819",5.59719082820492,"+",NA,NA,"+",NA,NA,-0.070923557563397,NA,NA,0.468587395765705,-0.0295675845045562,NA,NA,NA,NA,-0.0338562805728558,NA,NA,45731.4562418795,45804.676374849,0.0952248263236085,0.421701687430293,"Gamma(log)",12,-22853.7281209398,45731.5511612589,83.1389057535926,5.6621623611254e-20
"2740",5.5983305811304,"+",NA,-0.0271739125199772,"+",NA,NA,-0.0705202395228052,NA,NA,0.471019583175556,-0.0361796128429661,NA,NA,NA,NA,NA,NA,NA,45731.4577695934,45804.6779025629,0.0974162150957325,0.421806706142985,"Gamma(log)",12,-22853.7288847967,45731.5526889728,83.1404334675099,5.65783893045634e-20
"4352",5.59991840242083,"+",NA,NA,"+","+",NA,NA,NA,NA,0.485437710824479,NA,NA,NA,-0.101720913169489,NA,NA,NA,NA,45731.4518942791,45810.773704996,0.0871779886448637,0.429441598464228,"Gamma(log)",13,-22852.7259471395,45731.5626672553,83.1504117500444,5.62968147194069e-20
"190",5.61441908817676,"+",0.0205280160708568,-0.0275826497984348,"+","+",NA,-0.0706394913984027,NA,NA,0.492150569079974,NA,NA,NA,-0.115990048323197,NA,0.0193161975946372,NA,NA,45731.5102452631,45835.2387669699,0.0926661131950625,0.421229736271238,"Gamma(log)",17,-22848.7551226316,45731.6967169267,83.2844614214628,5.26472034292655e-20
"2769",5.59381625935563,"+",NA,-0.027050452150038,"+",NA,NA,-0.0705085386148214,NA,NA,0.473338762176855,NA,NA,NA,NA,NA,-0.0418603033450094,NA,NA,45731.6155350037,45804.8356679732,0.0950958647594081,0.419287284920835,"Gamma(log)",12,-22853.8077675019,45731.7104543831,83.2981988777901,5.22868231941438e-20
"3253",5.59237942535037,"+",NA,NA,"+","+",NA,NA,-0.119136559577895,NA,0.488279997207911,NA,NA,NA,NA,NA,0.00401735163529186,NA,NA,45731.6455625169,45817.0690509813,0.0864839889779428,0.424758907630535,"Gamma(log)",14,-22851.8227812585,45731.7734163982,83.3611608929205,5.0666421086384e-20
"855",5.60138427205186,"+",0.0294344739694357,-0.0272643668721328,"+",NA,NA,NA,NA,NA,0.48778898652331,-0.0247390239003831,NA,NA,-0.101861882581253,NA,NA,0.0238698437439862,NA,45731.775354531,45817.1988429953,0.0894557293000774,0.43120807051866,"Gamma(log)",14,-22851.8876772655,45731.9032084122,83.4909529069482,4.74827923064468e-20
