"","cond((Int))","disp((Int))","cond(Age_of_protection)","cond(btwdegree)","cond(Class)","cond(grav_nei)","cond(grav_total)","cond(InflowMPA)","cond(InflowNei)","cond(Netflow)","cond(Outdegree)","cond(SelfR)","cond(temp)","cond(CorridorIndegree)","cond(Inflow)","cond(OutFlow)","cond(IndegreeNei)","cond(Indegree)","cond(IndegreeMPA)","cond(FE)","AIC","BIC","R2.R2m","R2.R2c","df","logLik","AICc","delta","weight"
"490",4.022569220775,"+",0.0859318161381687,0.0196015011488242,NA,0.0817573724129667,-0.0117184192547886,NA,0.0381301270694401,NA,NA,-0.00459149950034868,0.146482650426185,NA,NA,NA,NA,0.0136801459037901,NA,NA,31244.288678698,31329.6099769276,0.0209612053140273,0.765513388647791,14,-15608.144339349,31244.4174735462,2033.81778500023,0
"5675",4.01923274100683,"+",0.0872392042587345,0.020721502329065,NA,0.0820978111874408,NA,NA,NA,NA,NA,NA,0.148883228620179,NA,0.0337176019244925,NA,NA,NA,NA,NA,31244.3500548951,31311.3882177898,0.0206385527101393,0.76656563656709,11,-15611.1750274476,31244.4309372481,2033.83124870211,0
"1702",3.97428627416531,"+",NA,NA,"+",0.090554786925774,-0.0053568428582892,-0.00821496985179971,0.0638141647197533,NA,-0.0169341472356339,NA,0.158392511187023,NA,NA,NA,NA,NA,NA,NA,31244.3272446462,31329.6485428759,0.0218766090510274,0.765169095982144,14,-15608.1636223231,31244.4560394944,2033.8563509485,0
"645",3.98101111350662,"+",NA,0.0177919760696266,"+",0.0866694247993964,-0.00299372060436225,NA,NA,NA,NA,NA,0.153677282013939,NA,0.0333599234118529,-0.013596727903494,0.0456480021639762,NA,NA,NA,31244.3304116256,31335.7460883002,0.0217481386945047,0.763874893884621,15,-15607.1652058128,31244.4776508894,2033.87796234348,0
"869",4.00582665351922,"+",0.0649717312358213,0.0139005595525838,"+",0.0842162963058984,NA,-0.0003083195571411,NA,NA,NA,0.00106262981404358,0.154149606232879,0.0411273060952798,NA,NA,NA,NA,NA,NA,31244.3403335595,31335.7560102341,0.0221575688474833,0.765737968490839,15,-15607.1701667798,31244.4875728233,2033.88788427736,0
"1285",4.02178587217922,"+",0.0881162174000008,NA,NA,0.0813783964421076,-0.0108815827967695,NA,NA,NA,NA,NA,0.149553232525258,NA,0.0259771616302677,-0.00893842103447363,0.0352051536138107,NA,NA,NA,31244.3999855958,31323.6269053805,0.0204216164449592,0.765881458835582,13,-15609.1999927979,31244.5115735787,2033.91188503273,0
"509",4.02072753111538,"+",0.0890708175579981,0.0198060345502268,NA,0.08219171271962,-0.012573978314413,NA,0.048570973048739,NA,NA,-0.00588403269689124,0.147564638140026,NA,NA,NA,NA,NA,-0.0123992537673915,NA,31244.4031102819,31329.7244085115,0.0211700770266819,0.766467818654634,14,-15608.2015551409,31244.5319051301,2033.93221658416,0
"1873",3.99952146060362,"+",0.0598838443181099,0.0172403719794572,"+",0.087894127608545,NA,NA,NA,NA,NA,NA,0.158816841067343,NA,NA,-0.00161175915519885,NA,0.0347825000500361,NA,NA,31244.4047138977,31329.7260121273,0.0217142764929779,0.765035198465717,14,-15608.2023569489,31244.5335087459,2033.93382019996,0
"2011",3.99954356599154,"+",0.0597342352638871,0.0172900112338391,"+",0.0876861536045664,NA,NA,NA,NA,NA,0.000392210959072507,0.158339348095301,NA,NA,NA,NA,0.0344163192856012,NA,NA,31244.417843892,31329.7391421216,0.0216859909933856,0.765067559534989,14,-15608.208921946,31244.5466387402,2033.94695019423,0
"1802",3.97917356398194,"+",NA,NA,"+",0.0889421091563399,-0.00452024338261954,NA,0.0491915926025727,NA,NA,-0.00250249157406173,0.153544929651126,NA,NA,NA,NA,0.0185909521191929,NA,NA,31244.4207163119,31329.7420145415,0.0218910772317438,0.763582973645845,14,-15608.2103581559,31244.5495111601,2033.94982261413,0
"2219",3.97449055591877,"+",NA,NA,"+",0.0905026991691771,NA,-0.00758975713700809,0.0638225048919017,NA,-0.0171189349196676,-0.00330516339525926,0.158842895445548,NA,NA,NA,NA,NA,NA,NA,31244.4331146779,31329.7544129075,0.0219685064375614,0.764885950378869,14,-15608.216557339,31244.5619095261,2033.96222098017,0
"5717",4.02223261265162,"+",0.0876867342319329,NA,NA,0.0810081640784922,NA,NA,NA,NA,NA,0.000429220228274393,0.147451852230382,0.0427361511565095,NA,NA,NA,NA,NA,NA,31244.498632487,31311.5367953817,0.0208588164495183,0.766018360705912,11,-15611.2493162435,31244.57951484,2033.97982629401,0
"9",4.00017906849699,"+",0.0599647634714259,0.0173856836265582,"+",0.0859540339180745,-0.00679798377864774,-0.00205319038489837,NA,NA,NA,0.00254338706790863,0.15862081255448,NA,NA,-0.00617814895922946,0.0496738218360315,NA,NA,NA,31244.4124544473,31348.0168880118,0.0219662031441188,0.765563031976448,17,-15605.2062272236,31244.6002997511,2034.00061120519,0
"1976",3.99471630625608,"+",0.0572573798824874,NA,"+",0.0900245663445319,NA,NA,NA,NA,-0.0218453539093045,-0.000881841664629003,0.164783375162887,NA,NA,NA,NA,0.0431677680111475,NA,NA,31244.4909033357,31329.8122015654,0.0218879038166219,0.765613454117694,14,-15608.2454516679,31244.6196981839,2034.020009638,0
"581",4.00521962904274,"+",0.0684506395875621,NA,"+",0.0843315992811951,-0.00673191257672039,NA,NA,NA,NA,0.000372266565384112,0.154631046002094,0.049748064968278,NA,NA,NA,NA,-0.0147323073523399,NA,31244.479241347,31335.8949180215,0.0222519752777347,0.766237520371859,15,-15607.2396206735,31244.6264806108,2034.02679206481,0
"767",4.02331460158785,"+",0.0855344036272152,0.0168068261550571,NA,0.0791049036737737,NA,NA,NA,NA,NA,-0.00797682252545804,0.145378994987095,0.0319593202483694,0.0293809862201788,-0.00633039325626564,NA,NA,NA,NA,31244.5145973045,31329.8358955341,0.0211673833376618,0.765746880930177,14,-15608.2572986522,31244.6433921527,2034.04370360673,0
"4014",3.96942969034534,"+",NA,NA,"+",0.08977090737985,NA,NA,0.0665061770172987,NA,-0.015655866016564,NA,0.157043903931444,NA,NA,NA,NA,NA,NA,"+",31244.4985018204,31335.914178495,0.0220561293422515,0.764956387952839,15,-15607.2492509102,31244.6457410842,2034.04605253822,0
"2177",3.97929748034196,"+",NA,NA,"+",0.0877370063090685,NA,NA,NA,NA,NA,-0.00510268847341079,0.156125620509213,NA,0.0344512351383642,-0.0128397479239567,0.0451699640987225,NA,NA,NA,31244.536399675,31329.8576979046,0.0216187828992937,0.763589270961039,14,-15608.2681998375,31244.6651945232,2034.06550597723,0
"3840",4.00499234807253,"+",0.064328352575179,NA,"+",0.0850761838788749,NA,NA,NA,NA,NA,NA,0.15469654767482,0.0460887125857921,NA,NA,NA,NA,NA,"+",31244.5378804224,31335.953557097,0.022162172500807,0.765594325921133,15,-15607.2689402112,31244.6851196862,2034.08543114028,0
"439",4.02003607839312,"+",0.0884564445292615,0.0201465213768012,NA,0.0821149632260128,-0.0124686658844526,NA,0.0478911097164425,NA,-0.00413515048150286,NA,0.147632440321899,NA,NA,NA,NA,NA,-0.010828690511743,NA,31244.5579961947,31329.8792944243,0.021131001761662,0.766940828503467,14,-15608.2789980973,31244.6867910429,2034.08710249695,0
"1895",4.02286992694644,"+",0.0865359780215483,NA,NA,0.0798529652794644,NA,NA,NA,NA,NA,-0.00793177936379431,0.147008422399095,0.0347005414281092,0.0280287858132229,-0.0070712881512353,NA,NA,NA,NA,31244.5769350786,31323.8038548632,0.021019930348286,0.765676202668961,13,-15609.2884675393,31244.6885230614,2034.08883451545,0
"1699",3.9744026635383,"+",NA,NA,"+",0.0906594535193544,-0.00525192631607506,NA,0.0618051544580786,NA,-0.0157274678871485,NA,0.158010373219815,NA,NA,NA,NA,NA,-0.00509735857602706,NA,31244.5731469074,31329.894445137,0.0218016625282463,0.765199221424171,14,-15608.2865734537,31244.7019417556,2034.10225320962,0
"1690",3.9751761272823,"+",NA,NA,"+",0.0910714627276231,-0.00521189540874588,NA,0.0608912075542006,NA,-0.017479138524771,-0.00425668117257869,0.158994651408493,NA,NA,NA,NA,NA,NA,NA,31244.5745953127,31329.8958935423,0.0218764874729251,0.764827223441777,14,-15608.2872976563,31244.7033901609,2034.10370161492,0
"3673",4.01916482234451,"+",0.0882624888328333,NA,NA,0.0826201666274636,NA,-0.00872608564465568,0.0469962313894074,NA,-0.0055258296765503,NA,0.150013785924931,NA,NA,NA,NA,NA,NA,NA,31244.6085589933,31317.7411003329,0.0209271016741032,0.76656151622101,12,-15610.3042794966,31244.7041765231,2034.10448797719,0
"3802",4.02011089467622,"+",0.0884973166911383,NA,NA,0.0825854952404962,NA,-0.00830412084855129,0.0465520546378718,NA,NA,-0.00473649496180265,0.149557795218296,NA,NA,NA,NA,NA,NA,NA,31244.6177103888,31317.7502517285,0.0209055597767765,0.76601261004592,12,-15610.3088551944,31244.7133279187,2034.11363937278,0
"3758",4.01723417668716,"+",0.0850324823918062,0.0205304364046209,NA,0.081081866435636,NA,NA,0.0483679587359564,NA,NA,NA,0.145590942323586,NA,NA,NA,NA,NA,NA,"+",31244.6023682961,31329.9236665257,0.0210495321304686,0.766077389957538,14,-15608.301184148,31244.7311631443,2034.13147459835,0
"2216",3.97463269366046,"+",NA,NA,"+",0.0906563632157273,NA,NA,0.062298358115839,NA,-0.0159627392551593,-0.00435658513614679,0.158596467660643,NA,NA,NA,NA,NA,-0.00516628552738774,NA,31244.6157524262,31329.9370506558,0.0219230112740407,0.764856436304367,14,-15608.3078762131,31244.7445472744,2034.14485872845,0
"1629",3.97884989675177,"+",NA,NA,"+",0.0878352486789973,-0.00314261247635794,NA,NA,NA,NA,NA,0.155925507474477,NA,0.0326536880722378,-0.0139377944723851,0.0459851680098788,NA,NA,NA,31244.6263352492,31329.9476334789,0.021499323629992,0.763944861231996,14,-15608.3131676246,31244.7551300974,2034.1554415515,0
"91",3.9980229367149,"+",0.059624541092875,NA,"+",0.0870766266732902,-0.00693619806718376,-0.00205982317638141,NA,NA,NA,0.00209607362436539,0.160789025297409,NA,NA,-0.00657394149719942,0.0498409331140516,NA,NA,NA,31244.6064894063,31342.1165445259,0.0217512480256276,0.765608104273599,16,-15606.3032447032,31244.7734117752,2034.17372322921,0
"1897",4.0221711642689,"+",0.0874001581442336,NA,NA,0.0808657505112398,NA,NA,NA,NA,NA,-0.00893458811807905,0.149549242944135,NA,0.0289790312493507,-0.00663298413606799,0.0336724914888716,NA,NA,NA,31244.6627343211,31323.8896541058,0.0205602230639833,0.765246320419845,13,-15609.3313671606,31244.774322304,2034.174633758,0
"442",4.02018331771322,"+",0.0880999634670129,0.020151562775571,NA,0.0820858353919322,-0.012497299209694,-0.00911529106353455,0.0483366474945156,NA,-0.00664426919567526,NA,0.148192860825169,NA,NA,NA,NA,NA,NA,NA,31244.6646614864,31329.985959716,0.0211064601624794,0.766833702029605,14,-15608.3323307432,31244.7934563346,2034.19376778867,0
"6019",3.98060623955294,"+",NA,0.0168342415577591,"+",0.0885005240879278,NA,NA,NA,NA,NA,NA,0.154597899617366,NA,NA,NA,0.0529795823282795,NA,NA,NA,31244.7196784345,31317.8522197742,0.0212861622108401,0.763470254514096,12,-15610.3598392173,31244.8152959644,2034.21560741847,0
"1286",3.99530374764288,"+",0.0611006141647664,NA,"+",0.0881624938315637,-0.00762791043877486,NA,NA,NA,NA,NA,0.160973220364568,NA,0.038063054859432,-0.007593995758072,NA,NA,NA,NA,31244.69331676,31330.0146149896,0.0214412441895605,0.766806625351615,14,-15608.34665838,31244.8221116082,2034.22242306227,0
"1359",3.99464249878925,"+",0.0605422240382316,NA,"+",0.0880086407279271,-0.00740159426262612,NA,NA,NA,-0.0069785119958925,NA,0.160833862222732,NA,0.0363357367703191,NA,NA,NA,NA,NA,31244.7357177352,31330.0570159649,0.0214318954200126,0.767060247181739,14,-15608.3678588676,31244.8645125834,2034.2648240375,0
"3694",4.02254200450582,"+",0.0868594881097584,0.0152111812030809,NA,0.0804507315518919,NA,NA,NA,NA,NA,0.000998856884895312,0.146160541888027,0.0408621455643605,NA,NA,NA,NA,NA,NA,31244.7862622943,31317.918803634,0.0209960091890913,0.766123981864764,12,-15610.3931311472,31244.8818798242,2034.28219127826,0
"3654",4.01970774790197,"+",0.0875843078752355,NA,NA,0.0832911686109968,NA,NA,0.0442015183601357,NA,-0.00621537474631701,-0.00591463477403224,0.150835419366722,NA,NA,NA,NA,NA,NA,NA,31244.7879112048,31317.9204525445,0.0208685691763363,0.766121218822589,12,-15610.3939556024,31244.8835287347,2034.28384018877,0
"3736",4.02254088458239,"+",0.0870690530044837,0.0151393390775629,NA,0.0804906588479529,NA,-0.000846612890117417,NA,NA,NA,NA,0.146316749839889,0.0411140914864386,NA,NA,NA,NA,NA,NA,31244.7889256582,31317.9214669979,0.0210172683220684,0.766087711787095,12,-15610.3944628291,31244.8845431881,2034.28485464214,0
"3547",4.02252421043273,"+",0.0869938227484043,0.0151329093332012,NA,0.0805906039588705,NA,NA,NA,NA,NA,NA,0.146483917933722,0.041050240200104,NA,-0.000827923517373357,NA,NA,NA,NA,31244.7894846128,31317.9220259524,0.0210155820919719,0.7660835382496,12,-15610.3947423064,31244.8851021426,2034.28541359669,0
"513",4.02122748862039,"+",0.0883299318432219,0.0197899552296014,NA,0.0819895723021587,-0.012426641714437,-0.0088136569746026,0.0476774900203814,NA,NA,-0.00421025488207539,0.14751443956137,NA,NA,NA,NA,NA,NA,NA,31244.7790010095,31330.1002992391,0.0210735487347589,0.766265170833522,14,-15608.3895005047,31244.9077958577,2034.30810731171,0
"5775",4.02108757243701,"+",0.0891576586634934,NA,NA,0.0824110887214269,NA,-0.00203660570621276,NA,NA,NA,NA,0.150892594859455,NA,NA,NA,0.0420140290886212,NA,NA,NA,31244.8777312805,31311.9158941752,0.0202846718942802,0.765573701394521,11,-15611.4388656402,31244.9586136334,2034.35892508746,0
"97",3.99864986252573,"+",0.0621463320744432,0.0190096240219191,"+",0.0870898745836661,-0.00759418563360813,NA,NA,NA,-0.00892222615525175,-0.0146044508813032,0.160128415588705,NA,0.0427180301222812,NA,NA,NA,NA,NA,31244.8036790109,31342.3137341304,0.0219582847679917,0.766144029931684,16,-15606.4018395054,31244.9706013797,2034.37091283376,0
"5615",4.02109308454899,"+",0.0889294004725522,NA,NA,0.0825864070900236,NA,NA,NA,NA,NA,NA,0.151118267215723,NA,NA,-0.00124869317713477,0.0416377198444797,NA,NA,NA,31244.8940796964,31311.9322425911,0.0202763708883355,0.765566676833609,11,-15611.4470398482,31244.9749620493,2034.37527350336,0
"5725",4.021189056246,"+",0.0888767283539732,NA,NA,0.0824910156261255,NA,NA,NA,NA,NA,-0.000255530862722631,0.150871237927113,NA,NA,NA,0.0413424513292373,NA,NA,NA,31244.9024009354,31311.9405638301,0.0202683967798141,0.765533037827906,11,-15611.4512004677,31244.9832832883,2034.38359474238,0
"423",4.02071080592235,"+",0.087341994473177,0.0199996836918492,NA,0.0827536627514261,-0.012308111104448,NA,0.0453055865688916,NA,-0.00731768765402751,-0.00547914073095633,0.148981646156025,NA,NA,NA,NA,NA,NA,NA,31244.9174883986,31330.2387866282,0.0210373199781959,0.766405342316231,14,-15608.4587441993,31245.0462832468,2034.44659470083,0
"709",3.98226175067298,"+",NA,0.0178539599056307,"+",0.0858105684835502,-0.00267586928314775,NA,NA,NA,NA,-0.00688402555281915,0.151251544917704,NA,0.0326855218380444,NA,0.0424274104403849,NA,NA,NA,31244.9741006663,31336.3897773409,0.0217665817032354,0.763477501304712,15,-15607.4870503332,31245.1213399301,2034.52165138416,0
"49",4.02322517455213,"+",0.0870570866362702,0.0199787529595956,NA,0.0802235754707735,-0.0107721726545043,NA,NA,NA,NA,-0.0086637537074898,0.147542539118573,NA,0.0300184212344958,-0.00679065544808218,0.0334556361462904,NA,NA,NA,31245.0061469002,31336.4218235748,0.020740644969721,0.765474291466998,15,-15607.5030734501,31245.153386164,2034.5536976181,0
"3824",4.02056834519881,"+",0.0859784844383121,NA,NA,0.0802375962672942,NA,NA,NA,NA,NA,NA,0.146178824854567,NA,0.0218516813663821,NA,0.0434631311880246,NA,NA,"+",31245.078389308,31330.3996875377,0.0204862183361287,0.765362238088529,14,-15608.539194654,31245.2071841562,2034.6074956103,0
"1471",4.02179723570004,"+",0.0872891183027429,NA,NA,0.0829391798091298,-0.0119321630847358,NA,0.037639027403427,NA,NA,-0.00532088316188699,0.148749040113164,NA,NA,NA,NA,0.0140391932751197,NA,NA,31245.0977319807,31324.3246517653,0.0207432295796846,0.765418157604898,13,-15609.5488659903,31245.2093199635,2034.60963141754,0
"4152",3.97069589069991,"+",NA,NA,"+",0.0886342159788906,NA,-0.00999735959620744,0.0684847310062549,NA,NA,NA,0.153478731158408,NA,NA,NA,NA,NA,NA,"+",31245.0855740327,31336.5012507073,0.0220599075713016,0.764412922694572,15,-15607.5427870163,31245.2328132965,2034.63312475052,0
"1427",4.02216321007326,"+",0.0899259495501584,0.0143427477428223,NA,0.0803250130844061,-0.00949882326535738,NA,NA,NA,NA,NA,0.145840518767788,0.0482336139342728,NA,NA,NA,NA,-0.0153945989263214,NA,31245.1328933402,31324.3598131248,0.0212990643795267,0.766732895168524,13,-15609.5664466701,31245.244481323,2034.64479277706,0
"50",3.99952253588585,"+",0.0625334370228486,0.0186843280585445,"+",0.0868746814823093,-0.00770307968498527,NA,NA,NA,NA,-0.0132855891547052,0.159167511164829,NA,0.0430278995926283,-0.00516773939895653,NA,NA,NA,NA,31245.0838981887,31342.5939533082,0.0218839848051571,0.765874624814761,16,-15606.5419490943,31245.2508205575,2034.65113201155,0
"4150",3.97009047098872,"+",NA,NA,"+",0.0887395857624585,NA,NA,0.0677745085426809,NA,NA,NA,0.153286294341791,NA,NA,NA,NA,NA,-0.0100897808023543,"+",31245.1164234442,31336.5321001188,0.0219951289175633,0.764625230176346,15,-15607.5582117221,31245.263662708,2034.66397416204,0
"144",4.00649775859287,"+",0.0686229803551957,0.013260584522479,"+",0.083811145384524,-0.00665004982496329,NA,NA,NA,NA,0.000773039148146079,0.15343284126981,0.0477765385458337,NA,NA,NA,NA,-0.0138448641478521,NA,31245.1832045756,31342.6932596951,0.0223738519186354,0.766222678326264,16,-15606.5916022878,31245.3501269444,2034.75043839846,0
"3686",4.02011850679924,"+",0.0877874291851845,0.0204185097663597,NA,0.0822569196712712,NA,NA,NA,NA,NA,-0.0132238150727403,0.149808949654569,NA,0.0386839003987117,NA,NA,NA,NA,NA,31245.275263475,31318.4078048146,0.0207700707081631,0.765846658260671,12,-15610.6376317375,31245.3708810048,2034.7711924589,0
"3756",4.02136095526745,"+",0.0866105318706888,0.01916623487304,NA,0.0812939327625319,NA,NA,NA,NA,NA,NA,0.146988408299715,NA,NA,NA,0.0512891416441371,NA,NA,"+",31245.2458947775,31330.5671930071,0.0205860068723506,0.765322567527767,14,-15608.6229473887,31245.3746896257,2034.77500107971,0
"1490",4.01991699851966,"+",0.0904699375610199,NA,NA,0.083410851504607,-0.0127998733760885,NA,0.0482166484535223,NA,NA,-0.00663389818600654,0.149886459298486,NA,NA,NA,NA,NA,-0.0123540295427694,NA,31245.2663723926,31324.4932921773,0.0209510928628826,0.76638650356724,13,-15609.6331861963,31245.3779603755,2034.77827182953,0
"822",4.02002806083298,"+",0.0876827547781996,0.0200448839424794,NA,0.0817791533340903,NA,NA,0.0480947253687045,NA,-0.00409214511665684,-0.00566783271239085,0.14801967049389,NA,NA,NA,NA,NA,-0.0107531417773635,NA,31245.2879758771,31330.6092741067,0.0212452861064156,0.766465165836289,14,-15608.6439879386,31245.4167707253,2034.81708217938,0
"1798",3.98014220460924,"+",NA,NA,"+",0.0869660912120751,-0.00282004202225734,NA,NA,NA,NA,-0.00720961287158135,0.153462427022723,NA,0.0320243481372264,NA,0.0426656253953577,NA,NA,NA,31245.2892067669,31330.6105049965,0.0215198628514131,0.763528716407216,14,-15608.6446033834,31245.4180016151,2034.81831306912,0
"388",4.00476562020129,"+",0.0659739013101951,NA,"+",0.0855790222168818,-0.00665305362151136,NA,NA,NA,NA,0.00181335286223411,0.156699485539177,0.0440364215806324,NA,-0.00577193428320831,NA,NA,NA,NA,31245.3340263301,31336.7497030047,0.0220556289702672,0.7658951626889,15,-15607.667013165,31245.4812655939,2034.88157704796,0
"407",4.00497842655289,"+",0.066194781348634,NA,"+",0.0856648551631561,-0.00667273947190735,0.000167033113561,NA,NA,NA,NA,0.156849232931427,0.0438232926685357,NA,-0.00526678091460544,NA,NA,NA,NA,31245.3552261975,31336.7709028721,0.0220707014668672,0.765782015764932,15,-15607.6776130987,31245.5024654613,2034.90277691531,0
"7456",4.01830924872077,"+",0.0886986309543954,NA,NA,0.0834109075953181,NA,NA,NA,NA,NA,NA,0.151302294117677,NA,0.0327443331510501,NA,NA,NA,NA,NA,31245.4569548179,31306.4007392677,0.0204321286894867,0.766527362345059,10,-15612.728477409,31245.5243361349,2034.92464758898,0
"730",3.97825840618651,"+",NA,0.0175733379983986,"+",0.0886767886057218,-0.0050344982048038,NA,0.0612491803855162,NA,NA,-0.00316483872052329,0.152706557662907,NA,NA,NA,NA,NA,-0.00955673957278062,NA,31245.3933348337,31336.8090115083,0.0219876176906975,0.76439258822496,15,-15607.6966674169,31245.5405740975,2034.94088555156,0
"455",3.99636695892092,"+",0.0618652318903433,NA,"+",0.0883254059771906,-0.00772489991554649,NA,NA,NA,-0.00816219985030636,-0.0149040854610457,0.162288292386153,NA,0.0420172008448422,NA,NA,NA,NA,NA,31245.3951374888,31336.8108141634,0.0217093894507624,0.766183596563609,15,-15607.6975687444,31245.5423767526,2034.94268820663,0
"3528",3.97175034065396,"+",NA,NA,"+",0.0892187130490898,-0.00522683615233259,NA,0.0640577620598222,NA,NA,NA,0.153459480851569,NA,NA,NA,NA,NA,NA,"+",31245.4643198417,31336.8799965163,0.021923515618061,0.764388473888571,15,-15607.7321599209,31245.6115591055,2035.01187055958,0
"825",4.02015123906318,"+",0.0871071148337294,0.0201037842895894,NA,0.081717272983793,NA,-0.00801903351086087,0.0479020023481415,NA,-0.00655933138175192,-0.00427516265007149,0.148417610131833,NA,NA,NA,NA,NA,NA,NA,31245.4957507269,31330.8170489566,0.0211917523688944,0.766416043589745,14,-15608.7478753635,31245.6245455751,2035.0248570292,0
"1362",4.01926521736232,"+",0.0898460429347949,NA,NA,0.0832757097589386,-0.0126639328487682,NA,0.0473517812465495,NA,-0.00332863297478337,NA,0.149760106473083,NA,NA,NA,NA,NA,-0.0109473934866522,NA,31245.5163458065,31324.7432655911,0.0208980764040917,0.766857185137078,13,-15609.7581729032,31245.6279337893,2035.02824524334,0
"1443",4.02209226972917,"+",0.0889033927884252,0.0191854692420516,NA,0.0818998468973359,-0.0101169648643698,-0.00199531864114937,NA,NA,NA,NA,0.149100431517683,NA,NA,NA,0.0420671447766352,NA,NA,NA,31245.5256562156,31324.7525760003,0.0204491841965948,0.765765434575825,13,-15609.7628281078,31245.6372441985,2035.03755565253,0
"584",4.00491071128914,"+",0.0658133352904276,NA,"+",0.0851009187921541,-0.00652397769671032,-0.000916609200380541,NA,NA,NA,0.000631082400920297,0.155547664816765,0.0428040124109772,NA,NA,NA,NA,NA,NA,31245.4963053818,31336.9119820564,0.0219848415309621,0.765830457616514,15,-15607.7481526909,31245.6435446456,2035.04385609962,0
"735",3.97873691792,"+",NA,0.0175696873190016,"+",0.0884539605924244,-0.00499009027522693,-0.00828728043836924,0.0611592324765488,NA,NA,-0.00174439593064247,0.152723413431762,NA,NA,NA,NA,NA,NA,NA,31245.4987892778,31336.9144659524,0.0219958188507591,0.76427551865015,15,-15607.7493946389,31245.6460285416,2035.04633999568,0
"1246",4.02210000844372,"+",0.0886683924320887,0.0191796092592783,NA,0.0820547678941743,-0.0101198400954513,NA,NA,NA,NA,NA,0.149280069991463,NA,NA,-0.00102811861651007,0.0416521873846139,NA,NA,NA,31245.5438527287,31324.7707725134,0.0204392959983427,0.76574865314976,13,-15609.7719263644,31245.6554407116,2035.05575216563,0
"1394",4.02215577961991,"+",0.088571485358438,0.0192212573224226,NA,0.081933215919391,-0.0100703605085868,NA,NA,NA,NA,0.000346626713825593,0.148992187727708,NA,NA,NA,0.0414130777338332,NA,NA,NA,31245.5489416971,31324.7758614818,0.0204284838659167,0.765753277573785,13,-15609.7744708486,31245.66052968,2035.06084113403,0
"4137",3.97203969286264,"+",NA,NA,"+",0.0891259007319004,NA,NA,0.0641828498809869,NA,NA,-0.00280684315216216,0.153816267713016,NA,NA,NA,NA,NA,NA,"+",31245.5817619916,31336.9974386662,0.0220044680662289,0.764138117575599,15,-15607.7908809958,31245.7290012554,2035.1293127095,0
"1365",4.01941562945517,"+",0.0894870917634928,NA,NA,0.083246890185462,-0.012693178634651,-0.00923063586900956,0.047809514633015,NA,-0.00586433505677406,NA,0.15032625041037,NA,NA,NA,NA,NA,NA,NA,31245.6234056243,31324.850325409,0.0208728986292964,0.766753436331753,13,-15609.8117028122,31245.7349936072,2035.13530506121,0
"381",3.99716458879058,"+",0.0622490780575663,NA,"+",0.0881641778042989,-0.00784266829750276,NA,NA,NA,NA,-0.0135997209401929,0.161527647698094,NA,0.0424868361382833,-0.0054065227361028,NA,NA,NA,NA,31245.5952910992,31337.0109677738,0.0216526815606137,0.765941885359863,15,-15607.7976455496,31245.742530363,2035.14284181705,0
"1494",4.02041461906475,"+",0.0897320304385445,NA,NA,0.0832067632673446,-0.0126551684377294,-0.00879133415002955,0.0473321926327011,NA,NA,-0.00496548297354724,0.149834393418568,NA,NA,NA,NA,NA,NA,NA,31245.6379631876,31324.8648829722,0.0208548735048799,0.766176474258273,13,-15609.8189815938,31245.7495511704,2035.14986262446,0
"809",4.00432226035713,"+",0.0648419304158378,NA,"+",0.085237889169421,NA,-1.88730747267419e-05,NA,NA,NA,0.00188992468979138,0.156554164803692,0.0441267867283301,NA,-0.00557030617464652,NA,NA,NA,NA,31245.6082836611,31337.0239603357,0.0220957293843121,0.76579720021085,15,-15607.8041418305,31245.7555229249,2035.15583437894,0
"1819",3.9761957248211,"+",NA,NA,"+",0.0898019222666714,-0.00518223118024838,NA,0.0610641552508468,NA,NA,-0.00370386285010065,0.154854250357949,NA,NA,NA,NA,NA,-0.00954190845860031,NA,31245.6399640232,31330.9612622528,0.0217462245386231,0.764440320225033,14,-15608.8199820116,31245.7687588714,2035.16907032543,0
"3087",4.01945865040791,"+",0.0882593091347118,0.0206248986698401,NA,0.0826493184729132,-0.0103092808570343,NA,NA,NA,NA,NA,0.149184615619812,NA,0.0337999562304364,NA,NA,NA,NA,NA,31245.6905113669,31318.8230527066,0.0205794074255805,0.766695068459274,12,-15610.8452556835,31245.7861288968,2035.18644035088,0
"2015",4.02196322933505,"+",0.0888519213184375,0.0144541380078412,NA,0.079714805131806,NA,NA,NA,NA,NA,0.000941913784689652,0.145372494771848,0.0483663805048113,NA,NA,NA,NA,-0.015251499285359,NA,31245.6866965431,31324.9136163277,0.0213297296777979,0.766637425763464,13,-15609.8433482715,31245.7982845259,2035.19859597999,0
"1824",3.97667458930856,"+",NA,NA,"+",0.0895788891423343,-0.0051378787843118,-0.0082775304141313,0.0609758762599326,NA,NA,-0.00228460666214285,0.154870664633827,NA,NA,NA,NA,NA,NA,NA,31245.7446242575,31331.0659224871,0.0217539932870529,0.764323725200905,14,-15608.8723121288,31245.8734191057,2035.27373055977,0
"1346",4.01998418433473,"+",0.0887532881258648,NA,NA,0.0839489707846688,-0.0125185138013267,NA,0.0448397022179137,NA,-0.006586666039167,-0.00620984902004654,0.151186094927554,NA,NA,NA,NA,NA,NA,NA,31245.8280858209,31325.0550056055,0.0208128893603017,0.766287742941055,13,-15609.9140429104,31245.9396738037,2035.33998525775,0
