"","cond((Int))","disp((Int))","cond(Age_of_protection)","cond(btwdegree)","cond(Class)","cond(FE)","cond(grav_neiBR)","cond(IndegreeMPABR)","cond(InflowNeiBR)","cond(Outdegree)","cond(Richness)","cond(SelfR)","cond(temp)","cond(grav_neiBR.1)","cond(IndegreeBR)","cond(InflowBR)","cond(IndegreeNeiBR)","cond(InflowLR)","cond(InflowMPABR)","cond(CorridorIndegreeBR)","AIC","BIC","R2.R2m","R2.R2c","family","df","logLik","AICc","delta","weight"
"2254",5.72243431382883,"+",NA,-0.00123304148377772,NA,NA,-0.0780644492465702,NA,-0.06761063259343,-0.375399341035029,NA,-0.0882029142735084,0.365406093296198,NA,NA,NA,NA,NA,0.115153943721708,NA,45448.0888455481,45527.410656265,0.0731904049403235,0.210173884430486,"Gamma(log)",13,-22711.044422774,45448.1996185243,374.010530518077,4.50889523993514e-83
"2570",5.72243431249313,"+",NA,-0.00123306408781015,NA,NA,NA,NA,-0.0676106213060666,-0.37539933694701,NA,-0.0882029002015717,0.365406096857361,-0.0780644365538259,NA,NA,NA,NA,0.115153948964695,NA,45448.0888455627,45527.4106562796,0.0731904031625391,0.210173893186766,"Gamma(log)",13,-22711.0444227814,45448.199618539,374.010530532745,4.50889520686616e-83
"9465",5.7398263526611,"+",-0.0437253787726947,NA,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0106186914029383,NA,NA,NA,-0.178992969811622,45448.1358526887,45515.2543079107,0.0475000491403429,0.251065616932763,"Gamma(log)",11,-22713.0679263443,45448.2161446595,374.027056653227,4.47179144059389e-83
"8203",5.7330921826891,"+",-0.0246663204605105,NA,"+","+",NA,NA,NA,NA,NA,NA,NA,-0.0863035069858004,NA,NA,NA,NA,NA,-0.169493266138348,45448.1023215767,45533.5258100411,0.0506688016307373,0.261836370334247,"Gamma(log)",14,-22710.0511607884,45448.230175458,374.041087451769,4.44052982276054e-83
"7794",5.73309037983368,"+",-0.0246653333137403,NA,"+","+",-0.0863026746061386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.169494842756155,45448.1023231204,45533.5258115848,0.0506687835590875,0.261835802151996,"Gamma(log)",14,-22710.0511615602,45448.2301770017,374.041088995451,4.44052639537951e-83
"9609",5.72108800603883,"+",NA,-0.0255166376389901,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0196500288630181,NA,NA,NA,-0.175291265742526,45448.2156151781,45515.3340704001,0.0487885141527862,0.258647208672118,"Gamma(log)",11,-22713.1078075891,45448.2959071489,374.106819142689,4.29696024658558e-83
"8414",5.72329626333844,"+",NA,NA,"+","+",NA,NA,NA,NA,NA,NA,NA,-0.0884565353099094,NA,NA,NA,-0.017515144186082,NA,-0.163264849271977,45448.1848966975,45533.6083851618,0.05124875384732,0.266063437244745,"Gamma(log)",14,-22710.0924483487,45448.3127505787,374.123662572485,4.26092442714745e-83
"7921",5.72329612907379,"+",NA,NA,"+","+",-0.0884569837773172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0175144553684805,NA,-0.163264957837359,45448.184897324,45533.6083857883,0.0512487135641465,0.266063897754066,"Gamma(log)",14,-22710.092448662,45448.3127512053,374.12366319901,4.2609230923589e-83
"8375",5.72274151272395,"+",NA,NA,"+","+",NA,NA,NA,NA,NA,NA,NA,-0.0891061056652158,NA,-0.00897498597818736,NA,NA,NA,-0.167151737072127,45448.3300704739,45533.7535589382,0.0513208091781651,0.266573647528193,"Gamma(log)",14,-22710.1650352369,45448.4579243552,374.268836348907,3.96259554100234e-83
"7894",5.72274155446624,"+",NA,NA,"+","+",-0.0891061136911863,NA,NA,NA,NA,NA,NA,NA,NA,-0.00897500857110114,NA,NA,NA,-0.167151733236651,45448.330070555,45533.7535590193,0.0513208078241025,0.266573646874449,"Gamma(log)",14,-22710.1650352775,45448.4579244362,374.26883642999,3.96259538035223e-83
"6812",5.71074736705985,"+",NA,-0.00401810252574197,NA,NA,NA,NA,NA,-0.354650246540608,NA,NA,0.358097209727393,-0.073225530912399,NA,-0.106063437553974,NA,NA,NA,NA,45448.4111004546,45515.5295556766,0.0737763480034041,0.218923828780238,"Gamma(log)",11,-22713.2055502273,45448.4913924254,374.302304419129,3.89683706492319e-83
"6483",5.71074737617875,"+",NA,-0.00401810573838412,NA,NA,-0.0732255384137318,NA,NA,-0.354650245668433,NA,NA,0.358097203464216,NA,NA,-0.106063430257885,NA,NA,NA,NA,45448.4111004895,45515.5295557115,0.0737763464606644,0.218923827343842,"Gamma(log)",11,-22713.2055502447,45448.4913924603,374.30230445401,3.89683699696052e-83
"9775",5.7227094511406,"+",NA,NA,"+",NA,NA,NA,NA,NA,NA,-0.0178298898505532,NA,NA,NA,NA,NA,-0.0157141456692432,NA,-0.181689276526286,45448.4261259991,45515.5445812211,0.0485407324524488,0.258198172390673,"Gamma(log)",11,-22713.2130629995,45448.5064179699,374.317329963611,3.86767071285675e-83
"9720",5.72281471080575,"+",NA,NA,"+",NA,NA,NA,NA,NA,NA,-0.0205391332544366,NA,NA,NA,-0.00501296242567584,NA,NA,NA,-0.186848735528132,45448.5464294654,45515.6648846874,0.0486228201996805,0.258522783749691,"Gamma(log)",11,-22713.2732147327,45448.6267214362,374.437633429945,3.6418824686646e-83
"6548",5.73978473266603,"+",NA,NA,NA,"+",-0.0918734582508848,0.126447152687429,NA,-0.394113653144069,NA,NA,0.354975100956788,NA,NA,NA,NA,NA,NA,NA,45448.5369986985,45527.8588094154,0.0654174815158267,0.191754271191014,"Gamma(log)",13,-22711.2684993492,45448.6477716747,374.458683668498,3.6037522359146e-83
"6971",5.73978470927276,"+",NA,NA,NA,"+",NA,0.126447181178063,NA,-0.394113623462946,NA,NA,0.354975060941907,-0.0918734822102236,NA,NA,NA,NA,NA,NA,45448.5370001946,45527.8588109115,0.065417469370622,0.191754330605979,"Gamma(log)",13,-22711.2685000973,45448.6477731709,374.458685164631,3.60374954006868e-83
"8758",5.71141796020093,"+",NA,NA,NA,NA,NA,NA,NA,-0.366620135224461,NA,-0.0461248223394881,0.356544989367308,NA,NA,-0.0978788945129583,NA,NA,NA,NA,45448.6288330814,45509.645610556,0.0743719886691406,0.216739785897536,"Gamma(log)",10,-22714.3144165407,45448.6957227135,374.506634707272,3.51837794042593e-83
"9915",5.73130935540976,"+",NA,NA,NA,NA,NA,0.123390732832603,NA,-0.397471070260201,NA,NA,0.343814255542797,NA,NA,NA,NA,NA,NA,NA,45448.6553416443,45503.5704413713,0.0665710138889015,0.191622379230825,"Gamma(log)",9,-22715.3276708221,45448.7100528905,374.520964884206,3.49325855001402e-83
"4190",5.72895022705709,"+",NA,-0.00070800018606065,NA,NA,-0.0868611120220174,NA,NA,-0.37826591985137,NA,-0.0871132926982611,0.359506856407254,NA,NA,NA,NA,NA,0.0827972679569745,NA,45448.6406390074,45521.8607719768,0.0701815416772298,0.203660582428315,"Gamma(log)",12,-22712.3203195037,45448.7355583867,374.54647038049,3.44899275869557e-83
"4624",5.72895165432357,"+",NA,-0.000708825436489092,NA,NA,NA,NA,NA,-0.37826199357846,NA,-0.0871129811325397,0.359503948959936,-0.0868613460250043,NA,NA,NA,NA,0.0827981660710807,NA,45448.6406395164,45521.8607724858,0.070180409730048,0.203659010826813,"Gamma(log)",12,-22712.3203197582,45448.7355588957,374.546470889494,3.44899188091984e-83
"9905",5.70852291154464,"+",NA,NA,NA,NA,NA,NA,NA,-0.361062290669086,NA,NA,0.351189970823499,NA,NA,-0.115343756360976,NA,NA,NA,NA,45449.0412988408,45503.9563985679,0.0738047242681977,0.217175912586043,"Gamma(log)",9,-22715.5206494204,45449.096010087,374.906922080787,2.8801903458322e-83
"8040",5.74172070608239,"+",-0.0418980726655892,-0.0259897667305837,"+",NA,NA,NA,NA,NA,NA,-0.0174466673178275,NA,NA,NA,NA,NA,NA,NA,-0.180360822961473,45449.0199814857,45522.2401144552,0.0478781093573273,0.250261101841788,"Gamma(log)",12,-22712.5099907429,45449.1149008651,374.925812858855,2.85311390259582e-83
"8023",5.74116266164908,"+",-0.0445142176055215,-0.0269982367124165,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.023691949141854,NA,-0.168293129147017,45449.0509939205,45522.2711268899,0.0476545476743952,0.249707769779836,"Gamma(log)",12,-22712.5254969602,45449.1459132999,374.956825293608,2.80921413748488e-83
"1332",5.75138613207122,"+",-0.0431977054112074,-0.0173694416290239,"+","+",-0.0874701453974454,NA,0.0872764427740007,NA,NA,-0.0226744130042819,NA,NA,NA,NA,NA,NA,NA,-0.198606017424264,45449.1555686944,45552.8840904012,0.0530864683390452,0.256101697144337,"Gamma(log)",17,-22707.5777843472,45449.342040358,375.152952351797,2.54680911654449e-83
"1359",5.75138650728964,"+",-0.0431976913464229,-0.0173692807324501,"+","+",NA,NA,0.0872762860141683,NA,NA,-0.0226744300116168,NA,-0.0874701567980875,NA,NA,NA,NA,NA,-0.198605855776448,45449.1555695646,45552.8840912713,0.0530864527138178,0.256101779397283,"Gamma(log)",17,-22707.5777847823,45449.3420412282,375.152953221957,2.54680800847791e-83
"6963",5.71956919403551,"+",NA,NA,NA,NA,NA,NA,-0.082654169305276,-0.381432028904533,NA,-0.0885207404772435,0.358517332323605,NA,NA,NA,NA,NA,0.121299629902141,NA,45449.2668406659,45516.3852958879,0.0733597677602839,0.208745569929776,"Gamma(log)",11,-22713.6334203329,45449.3471326367,375.158044630407,2.54033283400751e-83
"7982",5.74126315330396,"+",-0.0453765269430115,-0.0265507548695013,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0139892456361986,NA,NA,NA,-0.172804759326382,45449.2775309685,45522.497663938,0.0477081971951211,0.250227485573055,"Gamma(log)",12,-22712.6387654843,45449.3724503479,375.183362341646,2.50837781116907e-83
"6958",5.74268347462709,"+",NA,NA,NA,"+",NA,0.123901162874349,NA,-0.40708583194468,NA,-0.0717500165272351,0.356067770816739,NA,NA,NA,NA,NA,NA,NA,45449.3418533288,45528.6636640457,0.0671647140137689,0.191276678999068,"Gamma(log)",13,-22711.6709266644,45449.4526263051,375.263538298801,2.40981088931465e-83
"8784",5.72200832089127,"+",NA,NA,NA,NA,NA,NA,NA,-0.369366661898285,NA,-0.0709282183250803,0.356518922526308,-0.0861910750540616,NA,NA,NA,NA,NA,NA,45449.4240757186,45510.4408531931,0.0705103389734624,0.210203449732175,"Gamma(log)",10,-22714.7120378593,45449.4909653507,375.301877344413,2.3640559161403e-83
"8578",5.72200832089091,"+",NA,NA,NA,NA,-0.0861910750545154,NA,NA,-0.369366661897806,NA,-0.0709282183249566,0.35651892252622,NA,NA,NA,NA,NA,NA,NA,45449.4240757186,45510.4408531932,0.0705103389733022,0.210203449732599,"Gamma(log)",10,-22714.7120378593,45449.4909653507,375.301877344471,2.3640559160715e-83
"6831",5.71204661061968,"+",NA,-0.0121615536270904,NA,NA,NA,NA,NA,-0.363790073703454,NA,-0.045503891975906,0.357657849477021,NA,NA,NA,NA,-0.104836312417208,NA,NA,45449.504500415,45516.622955637,0.0758061269250455,0.216538525234163,"Gamma(log)",11,-22713.7522502075,45449.5847923858,375.395704379531,2.25571102774905e-83
"6049",5.72654951196495,"+",NA,-0.0181303808703063,"+","+",NA,NA,NA,NA,NA,-0.0198137726550105,NA,-0.0867185972718996,NA,NA,NA,NA,NA,-0.169084066280872,45449.513798057,45541.0389642688,0.0514911491611679,0.26529902763573,"Gamma(log)",15,-22709.7568990285,45449.6599612726,375.470873266335,2.17250480847632e-83
"5723",5.72654944713171,"+",NA,-0.0181302077889294,"+","+",-0.0867190223348482,NA,NA,NA,NA,-0.0198135059701326,NA,NA,NA,NA,NA,NA,NA,-0.16908434166513,45449.5137995054,45541.0389657172,0.0514911670538928,0.26529937131753,"Gamma(log)",15,-22709.7568997527,45449.659962721,375.470874714738,2.17250323514559e-83
"8299",5.72338195089824,"+",NA,-0.02581104686588,"+",NA,NA,NA,NA,NA,NA,-0.017689342542638,NA,NA,NA,NA,NA,-0.0188707075677175,NA,-0.175963187203104,45449.613672231,45522.8338052005,0.0487915265753019,0.257579260846943,"Gamma(log)",12,-22712.8068361155,45449.7085916104,375.519503604162,2.12031703556075e-83
"5894",5.73467555851669,"+",-0.0268277046763037,-0.0186335721541033,"+","+",NA,NA,NA,NA,NA,NA,NA,-0.0840136173199994,NA,NA,NA,NA,NA,-0.166583072303979,45449.6875729096,45541.2127391214,0.0506968489768077,0.260774006549924,"Gamma(log)",15,-22709.8437864548,45449.8337361252,375.644648118905,1.99170959961192e-83
"5609",5.73467563256381,"+",-0.0268275851321729,-0.018633505878782,"+","+",-0.08401349328464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.166583037437122,45449.6875736204,45541.2127398322,0.0506968418909326,0.260774068866128,"Gamma(log)",15,-22709.8437868102,45449.833736836,375.644648829773,1.99170889169041e-83
"8148",5.73959684754027,"+",-0.0390883762219648,NA,"+",NA,NA,NA,NA,NA,NA,-0.0135430736890986,NA,NA,NA,NA,NA,-0.0139071691209075,NA,-0.178095502526573,45449.7430739023,45522.9632068718,0.0475779015267381,0.251171499217704,"Gamma(log)",12,-22712.8715369512,45449.8379932817,375.64890527547,1.9874745986781e-83
"5659",5.73384102207928,"+",-0.0192445712185095,NA,"+","+",-0.0861496204404121,NA,NA,NA,NA,-0.0170472245519964,NA,NA,NA,NA,NA,NA,NA,-0.170122853254333,45449.7434684018,45541.2686346136,0.0508475464813961,0.262406057810147,"Gamma(log)",15,-22709.8717342009,45449.8896316174,375.700543611165,1.93681644821986e-83
"5964",5.73384103993069,"+",-0.0192446024545968,NA,"+","+",NA,NA,NA,NA,NA,-0.017047221322839,NA,-0.0861496222516915,NA,NA,NA,NA,NA,-0.170122852556697,45449.7434685104,45541.2686347222,0.0508475449462764,0.26240606508879,"Gamma(log)",15,-22709.8717342552,45449.889631726,375.700543719744,1.93681634307095e-83
"6039",5.72407599080679,"+",NA,-0.0188797669629108,"+","+",NA,NA,NA,NA,NA,NA,NA,-0.0862756410213495,NA,NA,NA,-0.0200580796631241,NA,-0.159298149788923,45449.7606060573,45541.2857722691,0.0513286563403525,0.265356022511529,"Gamma(log)",15,-22709.8803030287,45449.9067692729,375.717681266658,1.92029110422506e-83
"5714",5.72407688182476,"+",NA,-0.0188801883626928,"+","+",-0.0862758328154064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0200579156179749,NA,-0.159297963683602,45449.7606067057,45541.2857729175,0.0513286930400044,0.265356232619859,"Gamma(log)",15,-22709.8803033528,45449.9067699212,375.717681914997,1.92029048172559e-83
"8712",5.70941382851834,"+",NA,-0.011090793912603,NA,NA,NA,NA,NA,-0.358495703380752,NA,NA,0.352143336957267,NA,NA,NA,NA,-0.121774591214405,NA,NA,45449.8614153437,45510.8781928182,0.0753806792191015,0.216827709862902,"Gamma(log)",10,-22714.9307076718,45449.9283049758,375.739216969545,1.89972462201703e-83
"8093",5.73998798331326,"+",-0.03968186409243,NA,"+",NA,NA,NA,NA,NA,NA,-0.0164858670268704,NA,NA,NA,-0.00210365484283443,NA,NA,NA,-0.183771757159298,45449.8449833418,45523.0651163112,0.0476548367737634,0.251301975088955,"Gamma(log)",12,-22712.9224916709,45449.9399027211,375.750814714891,1.88874024011703e-83
"4731",5.72767887511367,"+",NA,NA,NA,"+",NA,NA,NA,-0.363839226003202,NA,-0.0472624816396581,0.364639569356139,-0.0758796215126191,NA,NA,NA,-0.093553426408023,NA,NA,45449.8659375762,45535.2894260405,0.0736450935979904,0.215279971467588,"Gamma(log)",14,-22710.9329687881,45449.9937914575,375.804703451206,1.83852882293863e-83
"4253",5.7276788262711,"+",NA,NA,NA,"+",-0.0758796043773582,NA,NA,-0.36383923492205,NA,-0.0472626114472,0.364639482957717,NA,NA,NA,NA,-0.0935532750854188,NA,NA,45449.8659385236,45535.289426988,0.0736450595286539,0.215280063506704,"Gamma(log)",14,-22710.9329692618,45449.9937924049,375.804704398659,1.83852795197867e-83
"5748",5.72587902986553,"+",NA,NA,"+","+",-0.0881580587706067,NA,NA,NA,NA,-0.0169882774441751,NA,NA,NA,NA,NA,-0.0085508309208221,NA,-0.167693542460892,45449.8672343696,45541.3924005815,0.0513376007219488,0.265816061012635,"Gamma(log)",15,-22709.9336171848,45450.0133975852,375.82430957898,1.82059366082919e-83
"6080",5.72587880894016,"+",NA,NA,"+","+",NA,NA,NA,NA,NA,-0.0169873303654844,NA,-0.0881583996991037,NA,NA,NA,-0.00855159760721592,NA,-0.167692321548948,45449.867234836,45541.3924010478,0.0513375560578161,0.26581553980863,"Gamma(log)",15,-22709.933617418,45450.0133980516,375.824310045355,1.82059323629017e-83
"4638",5.73660050991577,"+",NA,-0.00722602092598634,NA,"+",NA,0.172028927611353,-0.113588778503041,-0.399447546846921,NA,NA,0.359312365147544,NA,NA,NA,NA,NA,NA,NA,45449.9160732313,45535.3395616956,0.0702524169687904,0.199962747717092,"Gamma(log)",14,-22710.9580366156,45450.0439271126,375.854839106301,1.79301376471027e-83
"6000",5.72348616176642,"+",NA,-0.0183760045577268,"+","+",NA,NA,NA,NA,NA,NA,NA,-0.0869620226484088,NA,-0.0117205127609513,NA,NA,NA,-0.163115095524653,45449.9294772053,45541.4546434171,0.0513978006465514,0.265972687603573,"Gamma(log)",15,-22709.9647386027,45450.0756404209,375.886552414646,1.76480679064602e-83
"5687",5.72348898743017,"+",NA,-0.018376090891579,"+","+",-0.08696162643491,NA,NA,NA,NA,NA,NA,NA,NA,-0.0117189220187899,NA,NA,NA,-0.163117248676776,45449.9294775601,45541.4546437719,0.0513977521765789,0.26597372161056,"Gamma(log)",15,-22709.9647387801,45450.0756407757,375.886552769458,1.76480647755867e-83
"5650",5.73314815764155,"+",-0.0228160330922298,NA,"+","+",-0.0854600814151735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0155924146712854,NA,-0.162277159462246,45449.9485722301,45541.4737384419,0.0506110661536718,0.261840798790817,"Gamma(log)",15,-22709.974286115,45450.0947354457,375.905647439409,1.74803745605969e-83
"5954",5.73314817698252,"+",-0.0228160404016259,NA,"+","+",NA,NA,NA,NA,NA,NA,NA,-0.0854600586081836,NA,NA,NA,-0.0155924771298102,NA,-0.162277110211771,45449.9485726229,45541.4737388347,0.0506110737831857,0.261840855938223,"Gamma(log)",15,-22709.9742863114,45450.0947358385,375.905647832216,1.74803711273894e-83
"5623",5.73295785924385,"+",-0.0236975339121186,NA,"+","+",-0.0860080791647696,NA,NA,NA,NA,NA,NA,NA,NA,-0.00639115470732654,NA,NA,NA,-0.166451690483763,45450.0768882145,45541.6020544263,0.0506602140857272,0.262107532230025,"Gamma(log)",15,-22710.0384441073,45450.2230514301,376.033963423848,1.63940883884784e-83
"5915",5.7329578201726,"+",-0.0236976733961743,NA,"+","+",NA,NA,NA,NA,NA,NA,NA,-0.08600819995202,NA,-0.0063913913471967,NA,NA,NA,-0.166451469258597,45450.0768891947,45541.6020554065,0.0506602174585663,0.262107751943248,"Gamma(log)",15,-22710.0384445973,45450.2230524103,376.033964404029,1.63940803538965e-83
"6540",5.72263954536955,"+",NA,NA,NA,"+",-0.0746425895567602,NA,NA,-0.35823701856991,NA,NA,0.35894445729472,NA,NA,NA,NA,-0.111683304533783,NA,NA,45450.3938517032,45529.7156624201,0.0731695540065561,0.215603649219813,"Gamma(log)",13,-22712.1969258516,45450.5046246795,376.315536673232,1.42411289215234e-83
"6953",5.72263955358091,"+",NA,NA,NA,"+",NA,NA,NA,-0.358237079793709,NA,NA,0.358944456849019,-0.0746425723320857,NA,NA,NA,-0.11168330670056,NA,NA,45450.3938524141,45529.7156631311,0.0731695646904469,0.215603650060924,"Gamma(log)",13,-22712.1969262071,45450.5046253904,376.315537384166,1.42411238592743e-83
"6811",5.71147176752821,"+",NA,-0.0127457033047679,NA,NA,NA,NA,NA,-0.364399023888381,NA,-0.0463842873216023,0.357791744797315,NA,NA,-0.0983815258700641,NA,NA,NA,NA,45450.4361895574,45517.5546447794,0.0744806783522489,0.216439742476584,"Gamma(log)",11,-22714.2180947787,45450.5164815282,376.327393521977,1.41569512328071e-83
"4196",5.73975810840059,"+",NA,0.00245305432785401,NA,"+",-0.092216251799488,0.126475861991318,NA,-0.394536758821836,NA,NA,0.354794159849314,NA,NA,NA,NA,NA,NA,NA,45450.5300741247,45535.9535625891,0.0654092141606648,0.191839631071242,"Gamma(log)",14,-22711.2650370624,45450.657928006,376.468839999732,1.31903106421248e-83
"4636",5.73975810114583,"+",NA,0.00245305982189281,NA,"+",NA,0.126475897960849,NA,-0.39453677474692,NA,NA,0.354794186783179,-0.0922162541282983,NA,NA,NA,NA,NA,NA,45450.5300742795,45535.9535627439,0.0654092206491777,0.191839624564558,"Gamma(log)",14,-22711.2650371397,45450.6579281608,376.468840154514,1.31903096213171e-83
"8714",5.73135404102247,"+",NA,-0.00734022398477775,NA,NA,NA,0.123341760984081,NA,-0.396172077342406,NA,NA,0.344448215205131,NA,NA,NA,NA,NA,NA,NA,45450.5911214089,45511.6078988835,0.0666176793511387,0.191436151316404,"Gamma(log)",10,-22715.2955607045,45450.658011041,376.468923034772,1.31897630245068e-83
"8205",5.75547584102028,"+",-0.06801769114987,NA,"+","+",NA,NA,0.0792675561423403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.213205754412746,45450.6789913184,45536.1024797828,0.0490653692931592,0.2446341741416,"Gamma(log)",14,-22711.3394956592,45450.8068451997,376.617757193468,1.22438518465028e-83
"9832",5.724235099867,"+",NA,NA,"+","+",NA,NA,0.0639979846203311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.214904193577748,45450.6963415088,45530.0181522257,0.0500421381292108,0.257405759905847,"Gamma(log)",13,-22712.3481707544,45450.807114485,376.618026478769,1.22422034128131e-83
"2518",5.74339366160337,"+",0.260256561972319,NA,NA,"+",NA,NA,NA,NA,NA,-0.122867956962649,0.420050641382707,-0.104932394331925,NA,NA,NA,NA,0.150436317030488,-0.29291801249478,45450.7122708967,45542.2374371085,0.0630174837347385,0.188865405601539,"Gamma(log)",15,-22710.3561354483,45450.8584341123,376.669346106042,1.19320667952913e-83
"2214",5.74339420439175,"+",0.26025730828291,NA,NA,"+",-0.104932731978849,NA,NA,NA,NA,-0.122867450130144,0.42005121784403,NA,NA,NA,NA,NA,0.150433429142541,-0.292916257779292,45450.7122719224,45542.2374381342,0.0630174885768011,0.188864620063857,"Gamma(log)",15,-22710.3561359612,45450.858435138,376.669347131749,1.19320606758949e-83
"4719",5.72654543036986,"+",NA,NA,NA,"+",NA,NA,NA,-0.36447721388843,NA,-0.0483678181383227,0.364601470083032,-0.0766425013269561,NA,-0.0865645799560939,NA,NA,NA,NA,45450.7629607092,45536.1864491736,0.0724355165582364,0.215235313293437,"Gamma(log)",14,-22711.3814803546,45450.8908145905,376.70172658423,1.17404392149927e-83
"4244",5.72654515002002,"+",NA,NA,NA,"+",-0.076642479245408,NA,NA,-0.364477653655111,NA,-0.0483678082568889,0.364601394020065,NA,NA,-0.0865644521972349,NA,NA,NA,NA,45450.7629608397,45536.186449304,0.0724355549046618,0.215235574643591,"Gamma(log)",14,-22711.3814804198,45450.8908147209,376.701726714695,1.17404384491334e-83
"2631",5.73978283845597,"+",NA,NA,NA,"+",NA,NA,-0.0698521703000562,-0.379234230287666,NA,-0.0885094926501667,0.366993520981073,-0.0795102330871982,NA,NA,NA,NA,0.116830806700972,NA,45450.7764902385,45542.3016564503,0.0711047183852892,0.206400350487763,"Gamma(log)",15,-22710.3882451192,45450.9226534541,376.73356544783,1.15550179104113e-83
