"","cond((Int))","disp((Int))","cond(Age_of_protection)","cond(btwdegree)","cond(Class)","cond(CorridorIndegreeBR)","cond(FE)","cond(grav_neiBR)","cond(grav_total)","cond(InflowLR)","cond(SelfR)","cond(IndegreeNeiBR)","cond(InflowBR)","cond(IndegreeBR)","cond(InflowNeiBR)","cond(InflowMPABR)","cond(IndegreeMPABR)","cond(InflowLRBR)","AIC","BIC","R2.R2m","R2.R2c","family","df","logLik","AICc","delta","weight"
"627",3.97168978481957,"+",NA,0.0165919229423787,"+",0.0256504191814483,NA,0.0802459411561417,0.0299306767509799,0.0388311877911055,NA,NA,NA,NA,NA,NA,NA,NA,31563.461066219,31642.7828769359,0.00777929937776021,0.776534195873231,"Gamma(log)",13,-15768.7305331095,31563.5718391952,16.7593579361164,8.46485623058126e-06
"125",3.9906974749561,"+",0.0574457381259606,0.0161059750300054,"+",0.0394962612827188,NA,0.0800154893406765,0.0314499431535083,NA,0.00780414281226973,NA,NA,NA,NA,NA,NA,NA,31563.4641886495,31648.8876771138,0.00795961803602045,0.777783951205365,"Gamma(log)",14,-15767.7320943247,31563.5920425307,16.7795612716072,8.37977750740189e-06
"1994",4.00294762400712,"+",NA,NA,NA,0.0230871188966046,NA,0.0819247834439762,0.0306730168087378,NA,NA,NA,NA,NA,0.0519020585063036,NA,NA,NA,31563.5595951522,31624.5763726267,0.00708783436482143,0.770758855106417,"Gamma(log)",10,-15771.7797975761,31563.6264847843,16.8140035251672,8.23670377787361e-06
"893",3.99114323251301,"+",0.052163149711975,NA,"+",0.02612862808942,NA,0.0779494828593104,NA,0.0363837279893936,-0.00504479776282837,NA,NA,NA,NA,NA,NA,NA,31563.5251290642,31642.8469397811,0.00787855190388592,0.77694278853603,"Gamma(log)",13,-15768.7625645321,31563.6359020404,16.8234207813148,8.19801136879946e-06
"849",3.99281236400463,"+",0.0526491793848788,0.017737247833167,"+",0.0266726495357433,NA,0.0774116673060444,NA,NA,NA,NA,0.0296833890931351,NA,NA,NA,NA,NA,31563.5275308854,31642.8493416023,0.00780423836899361,0.776629793726918,"Gamma(log)",13,-15768.7637654427,31563.6383038616,16.8258226025209,8.18817219918659e-06
"2556",3.99423204444812,"+",0.0611556914121032,NA,NA,NA,NA,0.0835397741995466,NA,NA,NA,NA,NA,0.0365805931610242,NA,NA,NA,NA,31563.608116911,31618.5232166381,0.00707268698100874,0.77637896502827,"Gamma(log)",9,-15772.8040584555,31563.6628281572,16.8503468981216,8.08838070090256e-06
"867",3.99263827767308,"+",0.0524740275402275,0.0176870032307906,"+",0.0273246243163631,NA,0.0773756277425602,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028994513850323,31563.6485591246,31642.9703698415,0.0077843576544684,0.776728831112585,"Gamma(log)",13,-15768.8242795623,31563.7593321009,16.9468508417303,7.70736664500545e-06
"588",3.9899983230507,"+",0.0570807618127233,NA,"+",0.0402063781203179,NA,0.0818531859588592,0.0312024056918661,NA,NA,NA,NA,NA,NA,0.00241254495736172,NA,NA,31563.6747050293,31642.9965157463,0.00788171685068662,0.777181193013243,"Gamma(log)",13,-15768.8373525147,31563.7854780056,16.9729967464846,7.60726434980815e-06
"1125",3.98863193101609,"+",0.0631774728627293,NA,NA,NA,"+",0.0806080102416173,0.0317358998278458,NA,NA,NA,0.0378306919480306,NA,NA,NA,NA,NA,31563.6825725943,31643.0043833112,0.00784653889556928,0.778558325115963,"Gamma(log)",13,-15768.8412862972,31563.7933455706,16.9808643114629,7.57739780926986e-06
"787",3.98824860460542,"+",0.0544681671219543,0.0198950997635887,"+",NA,NA,0.0797260431193555,NA,0.0471914360970428,-0.00804349411805281,NA,NA,NA,NA,NA,NA,NA,31563.7001451143,31643.0219558312,0.00770574424018556,0.778338960254806,"Gamma(log)",13,-15768.8500725572,31563.8109180906,16.9984368314763,7.51111244857671e-06
"1",3.98949961998423,"+",0.0546518095988722,0.0177704344536558,"+",0.0280332207537727,"+",0.0764440124669842,0.0312816138854381,0.036809437763125,-0.00426377899580745,NA,NA,NA,NA,NA,NA,NA,31563.637428983,31673.4676284372,0.00859601321833875,0.778020235672806,"Gamma(log)",18,-15763.8187144915,31563.8459020095,17.0334207503911,7.38087078589304e-06
"1586",3.9913059852698,"+",0.0515670460892979,NA,"+",0.0292322973879639,NA,0.0785535835154734,NA,NA,NA,NA,0.0280570674730618,NA,NA,NA,NA,NA,31563.7590835194,31636.9792164889,0.00769933239507779,0.776359666678217,"Gamma(log)",12,-15769.8795417597,31563.8540028988,17.0415216396832,7.35103544133105e-06
"1528",3.99700678528488,"+",0.0607021802289432,NA,NA,0.0301752487003187,"+",0.0765355988687854,NA,0.032616569115459,NA,NA,NA,NA,NA,NA,NA,NA,31563.778491776,31643.1003024929,0.00773634560617144,0.777115473300063,"Gamma(log)",13,-15768.889245888,31563.8892647523,17.0767834931576,7.22256572200644e-06
"532",3.98389139877845,"+",0.0523826552005916,NA,"+",NA,NA,0.083635211988093,0.0311503741312306,NA,0.00705083086598603,NA,NA,0.0379488770605184,NA,NA,NA,NA,31563.7846651775,31643.1064758944,0.00775948175066286,0.777492418264038,"Gamma(log)",13,-15768.8923325888,31563.8954381538,17.0829568946501,7.20030619492524e-06
"1776",3.97097734830921,"+",NA,NA,"+",NA,"+",0.0862808597517411,NA,NA,0.00953585639708171,0.0741358516091539,NA,NA,NA,NA,NA,NA,31563.8258512594,31649.2493397238,0.00858505518821977,0.774812023793095,"Gamma(log)",14,-15767.9129256297,31563.9537051407,17.1412238815828,6.99356232975648e-06
"174",3.99139853404116,"+",0.058106050340458,0.0160629669229291,"+",0.0381652625324374,NA,0.0810996400723053,0.0313463356996578,NA,NA,NA,NA,NA,NA,0.00329585334558979,NA,NA,31563.8294572113,31649.2529456757,0.00795846626319314,0.777423515766062,"Gamma(log)",14,-15767.9147286056,31563.9573110926,17.1448298334544,6.9809644654063e-06
"1604",3.99113368257969,"+",0.0514042688394889,NA,"+",0.0298424987327841,NA,0.0785156796108354,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0274079848896293,31563.8680754539,31637.0882084234,0.0076810082241732,0.776452008416288,"Gamma(log)",12,-15769.934037727,31563.9629948333,17.1505135741791,6.96115363263399e-06
"2499",3.99936623835532,"+",NA,NA,NA,NA,NA,0.08571141410853,0.0306105149488751,NA,NA,NA,NA,NA,0.0599349623300192,NA,NA,NA,31563.9981161139,31618.913215841,0.00676874535852689,0.771423641490183,"Gamma(log)",9,-15772.9990580569,31564.0528273601,17.2403461009526,6.65540262099402e-06
"64",3.98815804050611,"+",0.0534789252025111,NA,"+",0.0307047864981191,"+",0.0776381107933709,0.031126011924253,0.0352332400394578,-0.00425019827995863,NA,NA,NA,NA,NA,NA,NA,31563.8765558929,31667.6050775996,0.008494241963646,0.777697031586203,"Gamma(log)",17,-15764.9382779464,31564.0630275565,17.2505462973895,6.62154582382639e-06
"52",3.98983815359641,"+",0.0541351315767069,0.0176349538710562,"+",0.0311236471061405,"+",0.077171441281196,0.0313122569019255,NA,NA,NA,0.0286123057310991,NA,NA,NA,NA,NA,31563.8788076736,31667.6073293803,0.00842293387714732,0.777390751677819,"Gamma(log)",17,-15764.9394038368,31564.0652793372,17.252798078076,6.61409488458334e-06
"1163",3.9882646948466,"+",0.0631229553723577,NA,NA,NA,"+",0.0807187321553521,0.0317710238727755,NA,NA,NA,NA,NA,NA,NA,NA,0.0370417973844324,31563.9721383206,31643.2939490375,0.00782309194680293,0.77870378562819,"Gamma(log)",13,-15768.9860691603,31564.0829112969,17.2704300377663,6.55604143241858e-06
"981",3.97224934120772,"+",NA,0.0160772898708819,"+",NA,"+",0.0852162272112715,NA,NA,0.0100469793585539,0.0736964565725215,NA,NA,NA,NA,NA,NA,31563.9660099674,31655.4911761792,0.00872819625859668,0.775008303001972,"Gamma(log)",15,-15766.9830049837,31564.112173183,17.2996919238503,6.460818661752e-06
"58",3.98957841547882,"+",0.0539557721295521,0.017590755361991,"+",0.0317420370508944,"+",0.0771274037945176,0.0313478578268427,NA,NA,NA,NA,NA,NA,NA,NA,0.0280205121280306,31563.9699979996,31667.6985197063,0.00840566622879218,0.777485361326969,"Gamma(log)",17,-15764.9849989998,31564.1564696632,17.3439884040927,6.31929592366498e-06
"246",3.98852248326568,"+",0.0530472118826125,NA,"+",0.033900101109639,"+",0.0783872942037925,0.0311580923512077,NA,NA,NA,0.0268110037120955,NA,NA,NA,NA,NA,31564.0791029295,31661.7059468888,0.00832542162275388,0.777102750041394,"Gamma(log)",16,-15766.0395514647,31564.2448050312,17.4323237721073,6.04626129626203e-06
"520",3.98079048108919,"+",0.0540319063282176,NA,"+",NA,"+",0.0808515646231293,0.0311983144020919,0.0443440552586222,NA,NA,NA,NA,NA,NA,NA,NA,31564.1314599162,31655.656626128,0.00809357497214626,0.77946710607206,"Gamma(log)",15,-15767.0657299581,31564.2776231318,17.4651418727008,5.94785745531544e-06
"1188",4.00232503895699,"+",NA,0.0203746706242256,NA,NA,NA,0.0784641604008028,0.0308369937658119,0.0335028571844532,NA,0.0439806152874375,NA,NA,NA,NA,NA,NA,31564.2418830152,31631.3603382372,0.00704434073597378,0.772104351272517,"Gamma(log)",11,-15771.1209415076,31564.322174986,17.5096937268536,5.81682823327583e-06
"252",3.98828142539292,"+",0.0528802330612492,NA,"+",0.034473306215503,"+",0.0783429906628389,0.0311918709627917,NA,NA,NA,NA,NA,NA,NA,NA,0.0262604689015686,31564.1597615178,31661.786605477,0.0083096892684052,0.777193121569636,"Gamma(log)",16,-15766.0798807589,31564.3254636195,17.5129823603747,5.80727138451506e-06
"1800",3.98593891896288,"+",0.0663314042191295,0.0194362317516664,NA,NA,NA,0.087536090845949,0.0317349778305543,NA,NA,NA,NA,NA,NA,NA,NA,NA,31564.2999959877,31625.3167734622,0.00739494157138836,0.779628339713654,"Gamma(log)",10,-15772.1499979938,31564.3668856198,17.5544043606351,5.68823393346459e-06
"1987",4.00099722496438,"+",NA,NA,NA,NA,NA,0.0838217312695917,0.0305887392810326,NA,NA,NA,NA,0.0186344729985108,0.0517852777152615,NA,NA,NA,31564.3268087809,31625.3435862554,0.0069402378258214,0.770769288895696,"Gamma(log)",10,-15772.1634043904,31564.393698413,17.5812171538746,5.6124841138979e-06
"145",3.99011137014004,"+",0.0630289788303935,0.0211112425377987,NA,NA,"+",0.0790095009368951,0.0317933938182859,NA,-0.00928095990376645,NA,NA,NA,NA,NA,NA,0.0424246876820142,31564.2699614324,31655.7951276442,0.00801027603208474,0.778553048620616,"Gamma(log)",15,-15767.1349807162,31564.416124648,17.6036433888803,5.54990219497269e-06
"113",3.99011235764152,"+",0.0630291961736471,0.0211112536948385,NA,NA,"+",0.0790092986146553,0.0317934689945434,NA,-0.00581463754272427,NA,0.0411719713758134,NA,NA,NA,NA,NA,31564.2699623596,31655.7951285714,0.00801028010459747,0.778552992874962,"Gamma(log)",15,-15767.1349811798,31564.4161255752,17.6036443160701,5.54989962206685e-06
"2129",3.99337562088539,"+",0.0624866018824802,NA,NA,NA,NA,0.0807422076298302,NA,NA,-0.00984228411246962,NA,NA,NA,NA,NA,NA,0.0409927725116335,31564.3991402921,31625.4159177667,0.00721865415704354,0.777342026434786,"Gamma(log)",10,-15772.1995701461,31564.4660299242,17.653548665101,5.4131309915863e-06
"2112",3.99337529853139,"+",0.0624865146744186,NA,NA,NA,NA,0.0807421866030299,NA,NA,-0.00649295285079024,NA,0.0397821769370796,NA,NA,NA,NA,NA,31564.3991423153,31625.4159197899,0.00721864189381934,0.777342058292551,"Gamma(log)",10,-15772.1995711577,31564.4660319474,17.653550688301,5.41312551566557e-06
"1189",3.966222511507,"+",NA,0.0188572879120902,"+",NA,NA,0.0834097255097059,0.0299195370403883,0.0479233732518831,NA,NA,NA,NA,NA,NA,NA,NA,31564.372110114,31637.5922430834,0.00738868747085781,0.777807094262421,"Gamma(log)",12,-15770.186055057,31564.4670294934,17.6545482342444,5.41042626817776e-06
"2370",3.97177155955534,"+",NA,NA,"+",NA,NA,0.0856370280124179,NA,NA,0.0102247165126405,0.0599276613022311,NA,NA,NA,NA,NA,NA,31564.4468301552,31631.5652853772,0.00778283855011598,0.77520042078166,"Gamma(log)",11,-15771.2234150776,31564.527122126,17.7146408668777,5.25028082724576e-06
"540",3.99403921800643,"+",0.0623081185455509,NA,NA,0.0444230726594601,"+",0.0801295537350309,0.0319601650659255,NA,0.00718008465935859,NA,NA,NA,NA,NA,NA,NA,31564.4385767006,31649.862065165,0.00792705740747665,0.777611197882205,"Gamma(log)",14,-15768.2192883503,31564.5664305819,17.753949322785,5.14809806204242e-06
"119",3.99164807259432,"+",0.0608127387605511,0.0191382490284627,NA,NA,"+",0.0818126347290226,0.0318998293329155,NA,0.00703859445198291,NA,NA,0.0403830180217153,NA,NA,NA,NA,31564.4443163646,31655.9694825764,0.00791347200366671,0.777598306959619,"Gamma(log)",15,-15767.2221581823,31564.5904795802,17.7779983210748,5.08656545211288e-06
"1791",3.97211089156362,"+",NA,NA,"+",NA,"+",0.0875052057593482,NA,NA,NA,0.0743064429516119,NA,NA,NA,4.31369967206741e-05,NA,NA,31564.4679419284,31649.8914303927,0.00862128444482278,0.774314244712637,"Gamma(log)",14,-15768.2339709642,31564.5957958096,17.783314550521,5.07306273143534e-06
"1676",3.97310833102927,"+",NA,0.0163753076747662,"+",NA,NA,0.0845278168242882,NA,NA,0.0106508461413636,0.0588126267123446,NA,NA,NA,NA,NA,NA,31564.5124150154,31637.7325479848,0.00785861841839501,0.775394265916105,"Gamma(log)",12,-15770.2562075077,31564.6073343948,17.7948531356342,5.04387901402927e-06
"1522",3.98598974632743,"+",0.0532784853507945,NA,"+",NA,NA,0.0813652212116109,NA,0.0466988144308108,-0.00834557918506549,NA,NA,NA,NA,NA,NA,NA,31564.5174594848,31637.7375924542,0.00756244505433926,0.778134360213903,"Gamma(log)",12,-15770.2587297424,31564.6123788642,17.7998976050403,5.03117319760343e-06
"1416",3.99240762868673,"+",0.0620999221778373,0.0208596302359778,NA,NA,"+",0.0783986967554983,NA,0.0440151758266718,NA,NA,NA,NA,NA,NA,NA,NA,31564.5385054323,31643.8603161492,0.00755281220752411,0.778734369521259,"Gamma(log)",13,-15769.2692527162,31564.6492784086,17.8367971494663,4.93920024704332e-06
"126",3.99425677625061,"+",0.0621792872375418,0.0162847464947242,NA,0.0426748087528305,"+",0.0793648592411894,0.0320553403748459,NA,0.007715291781007,NA,NA,NA,NA,NA,NA,NA,31564.5322031199,31656.0573693317,0.00800883815098361,0.777923328779324,"Gamma(log)",15,-15767.2661015599,31564.6783663355,17.8658850763604,4.86788456264036e-06
"1979",4.00012322871072,"+",NA,NA,NA,NA,NA,0.083137519018864,0.0305763365212672,NA,NA,NA,0.0164835806882042,NA,0.0518302614327902,NA,NA,NA,31564.6524576499,31625.6692351244,0.00690029314379479,0.771393480569721,"Gamma(log)",10,-15772.3262288249,31564.719347282,17.9068660228586,4.76915427378125e-06
"1462",3.98754017882232,"+",0.0532827682854149,0.0202348535705167,"+",NA,NA,0.0804921407874349,NA,NA,NA,NA,0.0392812875594691,NA,NA,NA,NA,NA,31564.6429861397,31637.8631191091,0.00746103021431215,0.777812396722533,"Gamma(log)",12,-15770.3214930698,31564.737905519,17.9254242599018,4.72510540940138e-06
"2015",4.00003332225289,"+",NA,NA,NA,NA,NA,0.0831637006841877,0.0305948026318571,NA,NA,NA,NA,NA,0.0520586236339778,NA,NA,0.0160831850968129,31564.6972926338,31625.7140701084,0.00688899711438523,0.771456597367052,"Gamma(log)",10,-15772.3486463169,31564.7641822659,17.9517010068266,4.66343124614241e-06
"1426",3.99493001077173,"+",0.0604014043819529,0.019065113499383,NA,NA,NA,0.0815972208812963,NA,NA,0.00702265239569262,NA,NA,0.0362529335257681,NA,NA,NA,NA,31564.6976242951,31631.8160795171,0.00719719510219307,0.776886129683263,"Gamma(log)",11,-15771.3488121475,31564.7779162659,17.9654350067576,4.63151716633928e-06
"1045",3.98746725393885,"+",0.0636902833128828,0.0196859482749789,NA,NA,NA,0.0871302095755635,0.0318503856035926,NA,NA,NA,NA,NA,NA,0.0155447406686122,NA,NA,31564.7213039025,31631.8397591245,0.0074207262058742,0.779225947009029,"Gamma(log)",11,-15771.3606519512,31564.8015958733,17.9891146141308,4.57700426017682e-06
"1261",3.99991082989116,"+",NA,0.0206552198706861,NA,NA,NA,0.0843075852146494,0.0307189408051672,NA,NA,NA,NA,NA,0.0623148416334662,NA,-0.00582356597075778,NA,31564.7411328893,31631.8595881113,0.0069935741599264,0.771843059693884,"Gamma(log)",11,-15771.3705664447,31564.8214248601,18.0089436009875,4.53184979322971e-06
"996",3.97346183641913,"+",NA,0.0157785679961735,"+",NA,"+",0.0865344567201161,NA,NA,NA,0.0736801668241086,NA,NA,NA,0.000566615534416413,NA,NA,31564.6760929111,31656.2012591229,0.00876683624081344,0.774479822105544,"Gamma(log)",15,-15767.3380464556,31564.8222561267,18.0097748675871,4.5299665969327e-06
"2120",3.99676039718699,"+",0.0617878949909539,NA,NA,0.0397798093361408,NA,0.0801769693396704,NA,NA,0.00713613654472323,NA,NA,NA,NA,NA,NA,NA,31564.8137740318,31625.8305515063,0.0072079302652128,0.776883405699223,"Gamma(log)",10,-15772.4068870159,31564.8806636639,18.0681824047606,4.39958754666232e-06
"589",3.99455926702444,"+",0.0626195007898618,NA,NA,0.0437509366315046,"+",0.0810631363967306,0.0318673186115904,NA,NA,NA,NA,NA,NA,0.00150793083259753,NA,NA,31564.7892150851,31650.2127035495,0.00792077971427865,0.777348444055611,"Gamma(log)",14,-15768.3946075426,31564.9170689664,18.1045877072611,4.32022785848717e-06
"1212",4.00012419295046,"+",NA,0.0207342901777028,NA,NA,NA,0.0839860732324165,0.0307841347598679,NA,0.00339107613645949,NA,NA,NA,0.059687619401422,NA,NA,NA,31564.8372665059,31631.9557217279,0.00696944737584606,0.771917145228089,"Gamma(log)",11,-15771.4186332529,31564.9175584767,18.1050772175586,4.31917058986631e-06
"1430",3.99710982724483,"+",0.0616417991015918,0.0165151778832618,NA,0.0381072231415871,NA,0.0794468197640502,NA,NA,0.00762504217543513,NA,NA,NA,NA,NA,NA,NA,31564.8503315943,31631.9687868163,0.00729959420595851,0.777189237938769,"Gamma(log)",11,-15771.4251657971,31564.9306235651,18.1181423059606,4.29104737515885e-06
"648",4.00327961497793,"+",NA,0.019029271108525,NA,0.0210404071715823,NA,0.0805877284809233,0.0308435162480119,NA,0.00436594355966642,NA,NA,NA,0.052201979773572,NA,NA,NA,31564.83734585,31638.0574788194,0.00724840627744462,0.771341126085788,"Gamma(log)",12,-15770.418672925,31564.9322652293,18.1197839702145,4.28752659079932e-06
"1265",4.00020684241444,"+",NA,0.0206212783308352,NA,NA,NA,0.0842341452209684,0.0307298083600229,NA,NA,NA,NA,NA,0.061022627340957,-0.00188513222807312,NA,NA,31564.8989921469,31632.0174473689,0.0069839053276801,0.771756463158395,"Gamma(log)",11,-15771.4494960734,31564.9792841177,18.1668028585591,4.18790483811176e-06
"1932",3.96444944466177,"+",NA,NA,"+",NA,NA,0.0848576518239679,0.0297892155725257,0.0472828135224064,NA,NA,NA,NA,NA,NA,NA,NA,31564.9095995082,31632.0280547302,0.00723732198642215,0.777630249847965,"Gamma(log)",11,-15771.4547997541,31564.9898914791,18.177410219927,4.16575232497109e-06
"16",3.984239680588,"+",0.0561177503798212,0.0202920015495279,"+",NA,"+",0.0793165532978972,0.0312585246236608,0.0478706073033528,-0.0075768632274185,NA,NA,NA,NA,NA,NA,NA,31564.8203993172,31668.548921024,0.008285647693331,0.779338165001854,"Gamma(log)",17,-15765.4101996586,31565.0068709809,18.1943897217425,4.13053582655975e-06
"2441",3.98508738723713,"+",0.0666050258555006,NA,NA,NA,NA,0.0887993476201478,0.0316196865036093,NA,NA,NA,NA,NA,NA,NA,NA,NA,31564.9958499048,31619.9109496319,0.00730270654952527,0.779416469891344,"Gamma(log)",9,-15773.4979249524,31565.050561151,18.2380798919039,4.04128234429932e-06
"1500",3.98712776959528,"+",0.0531102956992568,0.0202405128332352,"+",NA,NA,0.0805922378294901,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0384599178368363,31564.9557584962,31638.1758914657,0.00742541104380645,0.777985715137792,"Gamma(log)",12,-15770.4778792481,31565.0506778756,18.2381966164758,4.04104649270611e-06
"175",3.99481197211851,"+",0.0623917872434396,0.0161618797475614,NA,0.0415948826733054,"+",0.0804258838222351,0.031959476180639,NA,NA,NA,NA,NA,NA,0.00252011577711559,NA,NA,31564.9153622411,31656.4405284529,0.00800053643069768,0.777633179270446,"Gamma(log)",15,-15767.4576811205,31565.0615254567,18.2490441975351,4.01918803444353e-06
"2417",3.97250921830333,"+",NA,NA,"+",NA,NA,0.0869005407652376,NA,NA,NA,0.0580681909026043,NA,NA,NA,0.00363263330710206,NA,NA,31565.1089471304,31632.2274023524,0.0077502092373005,0.774665947369891,"Gamma(log)",11,-15771.5544735652,31565.1892391012,18.3767578421212,3.77055829160624e-06
"533",3.99102152115983,"+",0.061096617152962,NA,NA,NA,"+",0.0830972301562736,0.0317765794122647,NA,0.00639548806373866,NA,NA,0.0406435463229797,NA,NA,NA,NA,31565.0741459454,31650.4976344098,0.00780076463476715,0.777315947136146,"Gamma(log)",14,-15768.5370729727,31565.2019998267,18.3895185675974,3.74657734689692e-06
"2165",3.99684543913784,"+",0.0619745564260378,NA,NA,0.038724278624361,NA,0.0811446250320625,NA,NA,NA,NA,NA,NA,NA,0.00246647178656625,NA,NA,31565.1412684314,31626.158045906,0.00719828463210473,0.776609338494832,"Gamma(log)",10,-15772.5706342157,31565.2081580636,18.3956768044336,3.73505893396244e-06
"1475",3.99720875476826,"+",0.0617334129679214,0.0164528977063482,NA,0.0366708159433488,NA,0.0805334145914216,NA,NA,NA,NA,NA,NA,NA,0.00342273288005504,NA,NA,31565.1965536706,31632.3150088926,0.00728862706802266,0.77689571233159,"Gamma(log)",11,-15771.5982768353,31565.2768456414,18.4643643822928,3.60896059971077e-06
