"","cond((Int))","disp((Int))","cond(Age_of_protection)","cond(btwdegree)","cond(Class)","cond(FE)","cond(grav_neiBR)","cond(grav_total)","cond(IndegreeMPABR)","cond(InflowNeiBR)","cond(Outdegree)","cond(Richness)","cond(SelfR)","cond(IndegreeNeiBR)","cond(InflowLR)","cond(InflowBR)","cond(IndegreeBR)","cond(CorridorIndegreeBR)","cond(InflowMPABR)","cond(InflowLRBR)","AIC","BIC","R2.R2m","R2.R2c","family","df","logLik","AICc","delta","weight"
"23",5.98203261526953,"+",0.0176399134955678,NA,"+","+",-0.151706838811453,-0.0646996055548747,0.113807754435548,-0.0716396140333561,-0.301101852282129,0.548924354569651,-0.0329813934395297,NA,NA,NA,NA,NA,NA,NA,45634.8330921083,45750.7649693099,0.111616484441454,0.442949620918946,"Gamma(log)",19,-22798.4165460541,45635.0647994254,10.6995148309361,0.000433227933540877
"24",5.98897950642003,"+",NA,0.010276719828359,"+","+",-0.151254376887032,-0.0652852017189511,0.115590134517203,-0.0692820911454836,-0.304039580159273,0.547589991807095,-0.0316389890196309,NA,NA,NA,NA,NA,NA,NA,45634.834970465,45750.7668476667,0.111707362129458,0.443124683401395,"Gamma(log)",19,-22798.4174852325,45635.0666777821,10.7013931876572,0.000432821246246349
"517",5.9940339568805,"+",NA,NA,"+","+",-0.156792355790849,-0.064537962781393,0.0858856537774083,NA,-0.307006220936533,0.53877617722248,-0.0393141621150744,NA,NA,NA,NA,NA,NA,NA,45634.9287334197,45738.6572551264,0.112691576200406,0.441204993391604,"Gamma(log)",17,-22800.4643667098,45635.1152050833,10.7499204888445,0.000422445804818959
"1307",5.98880089686129,"+",NA,NA,"+","+",-0.160119482994197,-0.0639337499961782,0.0854554565925715,NA,-0.304222868867063,0.540233917269912,NA,NA,NA,NA,NA,NA,NA,NA,45635.1349349976,45732.7617789568,0.112084462319621,0.439705458914333,"Gamma(log)",16,-22801.5674674988,45635.3006370993,10.9353525048646,0.000385039204102682
"1638",5.97585585017596,"+",NA,NA,"+","+",-0.15179419980363,NA,0.118714094201641,-0.074389463597813,-0.302521348350989,0.549590973642444,NA,NA,NA,NA,NA,NA,NA,NA,45635.7238326815,45733.3506766408,0.106774627298444,0.448977386950959,"Gamma(log)",16,-22801.8619163408,45635.8895347833,11.5242501888279,0.000286831896008384
"490",5.97385767405461,"+",NA,0.010874940544812,"+",NA,-0.154860685014267,-0.0650630842855433,0.121350806833981,-0.0796125300548653,-0.295940800582787,0.549782134325699,NA,NA,NA,NA,NA,NA,NA,NA,45636.2224854948,45727.7476517066,0.11259222521491,0.444779593528519,"Gamma(log)",15,-22803.1112427474,45636.3686487104,12.0033641159389,0.000225729945285101
"21",5.97977142065453,"+",0.0113881343459245,0.0111102777040606,"+","+",-0.154612544618331,-0.0644476066329139,0.116844230654887,-0.0763302183741209,-0.300520336738832,0.549740326739919,NA,NA,NA,NA,NA,NA,NA,NA,45636.181801402,45752.1136786037,0.111000800008722,0.442264586945936,"Gamma(log)",19,-22799.090900701,45636.4135087191,12.0482241246791,0.000220723182391583
"408",5.96882163825016,"+",0.0118399595865066,NA,"+",NA,-0.154791017375804,-0.0646695754248927,0.120053662419202,-0.0813151303982381,-0.293211493385014,0.551067035169077,NA,NA,NA,NA,NA,NA,NA,NA,45636.3096100766,45727.8347762884,0.112547045189512,0.444431159147716,"Gamma(log)",15,-22803.1548050383,45636.4557732922,12.0904886977514,0.000216107736083122
"645",5.98037012675887,"+",NA,NA,"+","+",-0.149792586255995,NA,0.116607766054515,-0.0687537862446377,-0.305045392178532,0.547671466561294,-0.0311504074618116,NA,NA,NA,NA,NA,NA,NA,45636.3639686136,45740.0924903203,0.10728135411627,0.450085335441764,"Gamma(log)",17,-22801.1819843068,45636.5504402772,12.1851556827532,0.000206116917609207
"133",5.97743294056246,"+",NA,0.0102638557269011,"+",NA,-0.152763429859936,-0.065496207146418,0.119316047789338,-0.0741547248044628,-0.29992318170022,0.548021840109698,-0.0344256633574403,NA,NA,NA,NA,NA,NA,NA,45636.5777525328,45734.204596492,0.113307560415601,0.446139968172867,"Gamma(log)",16,-22802.2888762664,45636.7434546345,12.378170040065,0.000187154857726769
"1",5.98184987609389,"+",0.0180610663864709,0.0105286319481772,"+","+",-0.153001449693834,-0.064629871749289,0.114073115139976,-0.0712579255865826,-0.302475500834436,0.547913211602109,-0.0328224381179364,NA,NA,NA,NA,NA,NA,NA,45636.6927353138,45758.7262902629,0.111485251342821,0.443419253503431,"Gamma(log)",20,-22798.3463676569,45636.9489109772,12.5836263827296,0.000168883346469586
"135",5.99397307195259,"+",NA,0.012018581486259,"+","+",-0.158167469910329,-0.0644803277285976,0.0864403047904752,NA,-0.308588865487384,0.537671971038978,-0.0390514507140175,NA,NA,NA,NA,NA,NA,NA,45636.7452709176,45746.5754703718,0.112543189252422,0.441747958311734,"Gamma(log)",18,-22800.3726354588,45636.9537439442,12.5884593497249,0.000168475735340947
"493",5.98878766686294,"+",NA,0.0130225519189286,"+","+",-0.161604572664602,-0.0638792062410822,0.0860641080084889,NA,-0.305965337586071,0.539025235470394,NA,NA,NA,NA,NA,NA,NA,NA,45636.9197530985,45740.6482748053,0.11192662127092,0.440310072695497,"Gamma(log)",17,-22801.4598765493,45637.1062247622,12.7409401677214,0.00015610850752446
"115",5.992818503081,"+",0.00315405032134217,NA,"+","+",-0.157127004361278,-0.06441759113168,0.0854716326695062,NA,-0.306747114247869,0.538787322135355,-0.0395562803075678,NA,NA,NA,NA,NA,NA,NA,45636.9243079383,45746.7545073925,0.112655376138973,0.441250158891951,"Gamma(log)",18,-22800.4621539692,45637.1327809648,12.7674963704048,0.000154049383821089
"1270",5.98902498949979,"+",NA,NA,"+",NA,-0.156750657003832,-0.0647957586373158,0.0881878382192212,NA,-0.296103262758413,0.537205376549027,-0.0417373284583637,NA,NA,NA,NA,NA,NA,NA,45637.0342807734,45722.4577692378,0.113692208488081,0.44301751330851,"Gamma(log)",14,-22804.5171403867,45637.1621346547,12.7968500602728,0.000151804935899149
"411",5.99126073985103,"+",-0.0062442203490363,NA,"+","+",-0.159397566333322,-0.0641801984827699,0.0862795750189544,NA,-0.304768808635822,0.540183140267739,NA,NA,NA,NA,NA,NA,NA,NA,45637.1173379485,45740.8458596552,0.112161167162714,0.439624937397706,"Gamma(log)",17,-22801.5586689742,45637.3038096121,12.9385250176856,0.000141423495288712
"2585",5.98575054514944,"+",NA,NA,"+",NA,-0.159697633943931,-0.064176481658802,0.0878302706791111,NA,-0.291311976215135,0.538405486561416,NA,NA,NA,NA,NA,NA,NA,NA,45637.4989785677,45716.8207892846,0.112909192947823,0.441177256566737,"Gamma(log)",13,-22805.7494892839,45637.609751544,13.2444669495526,0.000121363228286586
"643",5.97587237145226,"+",NA,0.0112501486530491,"+","+",-0.15314136586021,NA,0.119021148457153,-0.0738947773124299,-0.304044694024191,0.548496295419694,NA,NA,NA,NA,NA,NA,NA,NA,45637.5637800377,45741.2923017444,0.106653109824705,0.449463184628109,"Gamma(log)",17,-22801.7818900188,45637.7502517013,13.384967106882,0.000113130029073808
"623",5.96888154068714,"+",0.0174070435582562,NA,"+","+",-0.153569333299349,NA,0.117298128010223,-0.07648113368318,-0.30086512070652,0.550015150645638,NA,NA,NA,NA,NA,NA,NA,NA,45637.5895070671,45741.3180287738,0.106620934301648,0.449259345116089,"Gamma(log)",17,-22801.7947535336,45637.7759787307,13.4106941363061,0.000111684099089368
"165",5.97089993398747,"+",0.0240537890933356,NA,"+","+",-0.152081757932984,NA,0.114546737224129,-0.0713911476112196,-0.302882229371189,0.548141670490547,-0.0327330488949013,NA,NA,NA,NA,NA,NA,NA,45638.1102658483,45747.9404653025,0.107091122683897,0.450498149270261,"Gamma(log)",18,-22801.0551329242,45638.3187388748,13.9534542804031,8.51397709543341e-05
"1630",5.98532017236766,"+",NA,NA,"+","+",-0.15649204783615,NA,0.0875643219938942,NA,-0.30928271969568,0.538012892657301,-0.0385421865700992,NA,NA,NA,NA,NA,NA,NA,45638.2050031094,45735.8318470687,0.108129568710336,0.448492771160559,"Gamma(log)",16,-22803.1025015547,45638.3707052111,14.0054206167042,8.29560626542651e-05
"166",5.98036607332799,"+",NA,0.0106273505071133,"+","+",-0.151066983971181,NA,0.116910286790999,-0.068322155429363,-0.306466876939114,0.546643608402335,-0.0309660877794446,NA,NA,NA,NA,NA,NA,NA,45638.2211152107,45748.0513146649,0.107162407214455,0.450541556127902,"Gamma(log)",18,-22801.1105576053,45638.4295882372,14.0643036427791,8.05493136654891e-05
"3101",5.98026685382874,"+",NA,NA,"+","+",-0.159697721966902,NA,0.0871357738934687,NA,-0.30655537340145,0.539434477705457,NA,NA,NA,NA,NA,NA,NA,NA,45638.3221190631,45729.8472852749,0.107576047691409,0.446935581117294,"Gamma(log)",15,-22804.1610595316,45638.4682822787,14.1029976842692,7.90059027665295e-05
"10",5.96917725732079,"+",0.0199218092158563,0.0105800696188356,"+",NA,-0.154757914724048,-0.0647743917418798,0.117698833733675,-0.076571588754772,-0.298551988604061,0.548473373721144,-0.0357854334512389,NA,NA,NA,NA,NA,NA,NA,45638.4054173594,45742.1339390661,0.11310552328389,0.446479368950785,"Gamma(log)",17,-22802.2027086797,45638.591889023,14.2266044285934,7.42708982562291e-05
"13",5.99253525840984,"+",0.00373633530998251,0.0120810206282331,"+","+",-0.15857131993086,-0.0643382763643187,0.0859544782317417,NA,-0.308291437819888,0.537679132766371,-0.0393365152720893,NA,NA,NA,NA,NA,NA,NA,45638.7390691271,45754.6709463287,0.112499055966095,0.441805347440069,"Gamma(log)",19,-22800.3695345635,45638.9707764442,14.6054918497393,6.14531739432666e-05
"454",5.98917099923413,"+",NA,0.0109062969735965,"+",NA,-0.15807918412128,-0.0647383853222975,0.0886408206839549,NA,-0.297975541374445,0.53628183768322,-0.0415608105343619,NA,NA,NA,NA,NA,NA,NA,45638.8845563784,45730.4097225902,0.113598118681423,0.443567833221158,"Gamma(log)",15,-22804.4422781892,45639.030719594,14.665434999537,5.96386533862866e-05
"94",5.99097250603738,"+",-0.00554356672750672,0.0129138434472287,"+","+",-0.160952103119225,-0.0640988750511303,0.0867895813923159,NA,-0.306434988500015,0.538992975104426,NA,NA,NA,NA,NA,NA,NA,NA,45638.9059180306,45748.7361174848,0.111997465304977,0.440235981983427,"Gamma(log)",18,-22801.4529590153,45639.1143910571,14.7491064627175,5.71950970621496e-05
"1067",5.98838316329967,"+",-0.00660428290158529,NA,"+",NA,-0.158946546762191,-0.0644373474305142,0.0886754201458964,NA,-0.291859282899175,0.538378943282956,NA,NA,NA,NA,NA,NA,NA,NA,45639.4792616766,45724.902750141,0.112989043017218,0.441129966063022,"Gamma(log)",14,-22805.7396308383,45639.6071155579,15.2418309634377,4.47059198804604e-05
"163",5.96870656029603,"+",0.0179147435811296,0.0115359087213929,"+","+",-0.155007029250349,NA,0.117569475174148,-0.0760335580196881,-0.302380262606218,0.548897175970104,NA,NA,NA,NA,NA,NA,NA,NA,45639.4215208793,45749.2517203335,0.106487832243888,0.449764926851267,"Gamma(log)",18,-22801.7107604396,45639.6299939058,15.2647093113774,4.41974349540245e-05
"1284",5.98605323445492,"+",NA,NA,"+","+",-0.15549248213805,-0.0661776042885356,NA,NA,-0.276928805003618,0.5341241024841,-0.0386570939381122,NA,NA,NA,NA,NA,NA,NA,45639.6871311036,45737.3139750629,0.106480385021217,0.438086380545017,"Gamma(log)",16,-22803.8435655518,45639.8528332053,15.4875486109013,3.95374018005006e-05
"2605",5.98093141904006,"+",NA,NA,"+","+",-0.158762425107166,-0.0655786019403303,NA,NA,-0.274356357650214,0.535562217281673,NA,NA,NA,NA,NA,NA,NA,NA,45639.8210419788,45731.3462081906,0.105929590487493,0.436640593709944,"Gamma(log)",15,-22804.9105209894,45639.9672051944,15.601920599991,3.73398496046753e-05
"612",5.95819989233979,"+",0.0258573905138663,NA,"+",NA,-0.153805163243523,NA,0.118162615033116,-0.0765509978879066,-0.298865466457392,0.548652781587005,-0.0357004945214149,NA,NA,NA,NA,NA,NA,NA,45639.8436530707,45731.3688192825,0.108683350839913,0.453507330414521,"Gamma(log)",15,-22804.9218265354,45639.9898162863,15.6245316918648,3.69200795555576e-05
"633",5.96894671100818,"+",NA,0.0106113418704079,"+",NA,-0.152561348711149,NA,0.120665770577331,-0.0732634035626448,-0.302438314538202,0.547094488817606,-0.0337670378177655,NA,NA,NA,NA,NA,NA,NA,45639.9942385577,45731.5194047695,0.108757287001358,0.453502297610755,"Gamma(log)",15,-22804.9971192789,45640.1404017733,15.7751171788841,3.42423376328976e-05
"25",5.97071581690207,"+",0.0244888363962456,0.0109695873512526,"+","+",-0.153440854432871,NA,0.114823570350618,-0.071000750084202,-0.304323995327169,0.547090510960234,-0.0325711014567575,NA,NA,NA,NA,NA,NA,NA,45639.9582730359,45755.8901502375,0.106962900969459,0.450971308203543,"Gamma(log)",19,-22800.9791365179,45640.189980353,15.8246957585361,3.34039291106062e-05
"635",5.98527400369575,"+",NA,0.0123435114341717,"+","+",-0.15791265872702,NA,0.0881359482837833,NA,-0.310907280007701,0.536877571630704,-0.0382763062711835,NA,NA,NA,NA,NA,NA,NA,45640.0118293057,45743.7403510124,0.107985517250775,0.449032550293939,"Gamma(log)",17,-22803.0059146528,45640.1983009693,15.8330163748396,3.32652471518954e-05
"1608",5.98026403322734,"+",NA,0.0133148959349678,"+","+",-0.161225531473326,NA,0.0877561429725628,NA,-0.308333354570286,0.53819897003078,NA,NA,NA,NA,NA,NA,NA,NA,45640.0975496051,45737.7243935644,0.107423431087104,0.44753252844478,"Gamma(log)",16,-22804.0487748025,45640.2632517068,15.8979671124034,3.22022992143088e-05
"615",5.98156016033807,"+",0.00977229283409492,NA,"+","+",-0.157528677560675,NA,0.0862715571172499,NA,-0.30846689141858,0.538053186035614,-0.0392936420290685,NA,NA,NA,NA,NA,NA,NA,45640.1623279127,45743.8908496194,0.108060578073215,0.448638111219524,"Gamma(log)",17,-22803.0811639563,45640.3487995763,15.9835149818464,3.08539234161802e-05
"1531",5.98006782552862,"+",0.000507875046503189,NA,"+","+",-0.159755921494328,NA,0.0870701331672104,NA,-0.306511525211188,0.539439215588966,NA,NA,NA,NA,NA,NA,NA,NA,45640.3220004218,45737.9488443811,0.107572480600897,0.446941256510323,"Gamma(log)",16,-22804.1610002109,45640.4877025236,16.122417929153,2.87837918518274e-05
"4743",5.97730223258355,"+",NA,NA,"+",NA,-0.159320047157741,NA,0.0894745476729658,NA,-0.293962776629904,0.537669999947137,NA,NA,NA,NA,NA,NA,NA,NA,45640.7202000667,45713.9403330362,0.108395611930997,0.448420236707292,"Gamma(log)",12,-22808.3601000334,45640.8151194461,16.4498348516427,2.44371370277937e-05
"511",5.98146271842659,"+",NA,NA,"+","+",-0.152085881801921,-0.0665200280911122,NA,NA,-0.264297545327689,0.534958279534969,-0.037908496748263,NA,NA,NA,-0.0300691549610816,NA,NA,NA,45640.8492000667,45744.5777217734,0.105260791763731,0.438589070088471,"Gamma(log)",17,-22803.4246000334,45641.0356717303,16.6703871359059,2.18855771539758e-05
"1301",5.97619476086515,"+",NA,NA,"+","+",-0.15508982102364,-0.0659494568634931,NA,NA,-0.261172630068193,0.536387129320056,NA,NA,NA,NA,-0.0315164949851613,NA,NA,NA,45640.8996407933,45738.5264847526,0.104662426592002,0.437211927660654,"Gamma(log)",16,-22804.4498203967,45641.0653428951,16.7000583006302,2.15632884529916e-05
"1314",5.97803563276902,"+",NA,NA,"+","+",-0.155401641957451,-0.0662237710792623,NA,-0.0295562885040882,-0.268132133559239,0.538881029863083,NA,NA,NA,NA,NA,NA,NA,NA,45640.9436938096,45738.5705377689,0.104696933934315,0.436918983127125,"Gamma(log)",16,-22804.4718469048,45641.1093959114,16.7441113169552,2.10935172069381e-05
"2564",5.95764831644465,"+",NA,NA,"+","+",NA,-0.0649012318783589,NA,NA,-0.270571311957235,0.521332885047792,NA,NA,NA,-0.154950270448419,NA,NA,NA,NA,45640.9652030054,45732.4903692172,0.098777054040586,0.423295702206252,"Gamma(log)",15,-22805.4826015027,45641.1113662209,16.7460816265157,2.10727470602148e-05
"2617",5.95990162988694,"+",NA,NA,"+","+",NA,-0.0651016931330591,NA,NA,-0.272113040882541,0.520565966759772,NA,NA,NA,NA,NA,NA,NA,-0.15390895856435,45641.0487911211,45732.5739573329,0.0989672889150728,0.42366770786739,"Gamma(log)",15,-22805.5243955605,45641.1949543367,16.8296697422556,2.02101820490773e-05
"521",5.98339916454877,"+",NA,NA,"+","+",-0.152988744785899,-0.066659209091799,NA,-0.023967014215463,-0.271722847737175,0.536918135076783,-0.0360086712565671,NA,NA,NA,NA,NA,NA,NA,45641.121937208,45744.8504589147,0.105442596808549,0.438219046892085,"Gamma(log)",17,-22803.560968604,45641.3084088716,16.9431242771388,1.9095625393013e-05
"2490",5.95919873864916,"+",NA,NA,"+","+",NA,-0.0649112905667608,NA,NA,-0.270871484351752,0.523855676629829,NA,NA,-0.154879332951324,NA,NA,NA,NA,NA,45641.2092129199,45732.7343791317,0.0994929012528023,0.420495017549671,"Gamma(log)",15,-22805.6046064599,45641.3553761355,16.9900915410544,1.86524152149416e-05
"310",5.98831874757391,"+",-0.00598349013384806,0.0116048596468217,"+",NA,-0.160446480759422,-0.0643592670967726,0.0890674529343181,NA,-0.293894704784538,0.537400048762327,NA,NA,NA,NA,NA,NA,NA,NA,45641.3100670217,45732.8352332335,0.112886243497742,0.44172493118116,"Gamma(log)",15,-22805.6550335108,45641.4562302373,17.090945642849,1.77351507609797e-05
"591",5.9577030241128,"+",0.0189625848937452,0.0115410446625103,"+",NA,-0.156597061755295,NA,0.121190311544903,-0.0811025216337706,-0.297106093300691,0.549320432233317,NA,NA,NA,NA,NA,NA,NA,NA,45641.415238012,45732.9404042238,0.107936836582562,0.452503880623427,"Gamma(log)",15,-22805.707619006,45641.5614012276,17.1961166331675,1.68266357767274e-05
"389",5.97659384369184,"+",0.0253875111153385,NA,"+","+",-0.158217005215801,-0.065154172330776,NA,NA,-0.276106134483858,0.534388232494149,-0.04063800378438,NA,NA,NA,NA,NA,NA,NA,45641.3921459022,45745.1206676089,0.106489263013056,0.43865075527519,"Gamma(log)",17,-22803.6960729511,45641.5786175658,17.2133329713397,1.66824108974794e-05
"520",5.98677934150122,"+",NA,NA,"+","+",-0.155581553033265,-0.0659200741789022,NA,NA,-0.279248531451932,0.53424208891291,-0.0414509391781455,NA,NA,NA,NA,NA,0.015323587675124,NA,45641.476513698,45745.2050354047,0.10726353470351,0.438421867607257,"Gamma(log)",17,-22803.738256849,45641.6629853616,17.2977007671434,1.59933182685618e-05
"469",5.9859692411581,"+",NA,0.00907769064555023,"+","+",-0.156518647371056,-0.0661438057676257,NA,NA,-0.277966828776481,0.533247760984404,-0.0384585145960714,NA,NA,NA,NA,NA,NA,NA,45641.582128774,45745.3106504807,0.106341654571867,0.438488217760257,"Gamma(log)",17,-22803.791064387,45641.7686004376,17.4033158431848,1.51706628740209e-05
"1223",5.98088018114503,"+",NA,0.0100651740871918,"+","+",-0.159896635055234,-0.0655462614244895,NA,NA,-0.275527020278028,0.5345820243119,NA,NA,NA,NA,NA,NA,NA,NA,45641.692073417,45739.3189173763,0.105778524347074,0.437094868868062,"Gamma(log)",16,-22804.8460367085,45641.8577755187,17.4924909243055,1.45090986860228e-05
"1084",5.97488107852365,"+",0.0159239627561989,NA,"+","+",-0.160626320916938,-0.064911543041213,NA,NA,-0.273755148692554,0.535792271755907,NA,NA,NA,NA,NA,NA,NA,NA,45641.703336943,45739.3301809023,0.105918892609116,0.436973839753562,"Gamma(log)",16,-22804.8516684715,45641.8690390448,17.503754450343,1.44276165400379e-05
"1311",5.98104624382919,"+",NA,NA,"+","+",-0.158857117539248,-0.0654952822971263,NA,NA,-0.274954292509224,0.535627538738681,NA,NA,NA,NA,NA,NA,0.00425738793775068,NA,45641.8037321514,45739.4305761106,0.106133273904936,0.436704079465661,"Gamma(log)",16,-22804.9018660757,45641.9694342531,17.6041496586622,1.37212617319963e-05
"155",5.98128175194373,"+",0.0103645998179737,0.0125195377167247,"+","+",-0.159032695847305,NA,0.0867718865424981,NA,-0.310065446548532,0.536903339927826,-0.0390682024445905,NA,NA,NA,NA,NA,NA,NA,45641.9638299165,45751.7940293707,0.107909613379766,0.449188632721715,"Gamma(log)",18,-22802.9819149583,45642.172302943,17.8070183485906,1.23977156774336e-05
"593",5.97978166203597,"+",0.00122859597428543,0.0133385088003598,"+","+",-0.16137034621714,NA,0.0875939132937218,NA,-0.308226443147291,0.538206910062945,NA,NA,NA,NA,NA,NA,NA,NA,45642.0968628159,45745.8253845227,0.107413094453688,0.447548946091515,"Gamma(log)",17,-22804.048431408,45642.2833344796,17.9180498851274,1.17282031619865e-05
"111",5.96820718543262,"+",0.033896513458232,NA,"+","+",-0.155237893571654,-0.0651993407619144,NA,NA,-0.261519884316803,0.535416772431535,-0.0404601429638086,NA,NA,NA,-0.0342016454135242,NA,NA,NA,45642.3401590682,45752.1703585224,0.105129559244258,0.439445191900482,"Gamma(log)",18,-22803.1700795341,45642.5486320947,18.1833475003077,1.02712390093255e-05
"526",5.97740023818593,"+",NA,NA,"+","+",-0.15434917371589,-0.0659907635715481,NA,-0.0443707372031515,-0.269157536050272,0.541030769002985,NA,NA,NA,NA,NA,NA,0.0284885002124114,NA,45642.3884473996,45746.1169691063,0.105481632759718,0.437513894273724,"Gamma(log)",17,-22804.1942236998,45642.5749190632,18.2096344688107,1.01371224513244e-05
