ID,ID2,Lon,Lat,TERRITORY1,sItes
V2953,2965,104.44,-5.94,Indonesia,
V2954,2966,102.12,-5.38,Indonesia,
V2955,2967,102.28,-5.3,Indonesia,
V2956,2968,102.28,-5.54,Indonesia,
V2957,2969,102.2,-5.46,Indonesia,
V2958,2970,102.44,-5.38,Indonesia,
V2959,2971,114.36,-8.74,,
V2960,2972,113.24,-8.5,Indonesia,
V2961,2973,107.88,-7.78,Indonesia,
V2962,2974,106.6,-5.46,Indonesia,
V2963,2975,106.52,-5.38,Indonesia,
V2964,2976,106.6,-5.54,Indonesia,
V2965,2977,106.52,-5.54,Indonesia,
V2966,2978,106.52,-5.46,Indonesia,
V2967,2979,106.44,-5.38,Indonesia,
V2968,2980,106.6,-5.78,Indonesia,
V2969,2981,106.68,-5.7,Indonesia,
V2970,2982,106.44,-5.78,Indonesia,
V2971,2983,106.52,-5.78,Indonesia,
V2972,2984,106.52,-5.62,Indonesia,
V2973,2985,106.6,-5.62,Indonesia,
V2974,2986,106.52,-5.7,Indonesia,
V2975,2987,106.36,-7.38,Indonesia,
V2976,2988,106.6,-5.94,Indonesia,
V2977,2989,106.76,-5.94,Indonesia,
V2978,2990,106.84,-5.94,Indonesia,
V2979,2991,106.52,-5.86,Indonesia,
V2980,2992,106.84,-5.78,Indonesia,
V2981,2993,106.6,-5.86,Indonesia,
V2982,2994,106.68,-5.86,Indonesia,
V2983,2995,106.84,-6.02,Indonesia,
V2984,2996,106.76,-6.02,Indonesia,
V2985,2998,159.24,-31.78,Australia,
V2986,2999,167.96,-28.98,Norfolk Island,
V2987,3002,159.16,-29.46,Australia,
V2988,3003,159,-29.94,Australia,
V2989,3004,159,-31.54,Australia,
V2990,3005,159.08,-31.62,Australia,
V2991,3006,159.08,-30.02,Australia,
V2992,3007,159.16,-29.94,Australia,
V2993,3008,159.16,-30.02,Australia,
V2994,3009,159.08,-31.46,Australia,
V2995,3010,-140.12,-9.38,,
V2996,3011,173.56,0.22,Gilbert Islands,
V2997,3012,173.4,0.14,Gilbert Islands,
V2998,3013,173.56,0.14,Gilbert Islands,
V2999,3014,173.32,0.3,Gilbert Islands,
V3000,3015,173.48,0.22,Gilbert Islands,
V3001,3016,173.4,0.3,Gilbert Islands,
V3002,3017,173.8,0.3,Gilbert Islands,
V3003,3018,173.88,0.3,Gilbert Islands,
V3004,3019,172.92,1.02,Gilbert Islands,
V3005,3020,173.08,1.02,Gilbert Islands,
V3006,3021,173,1.02,Gilbert Islands,
V3007,3022,167,-0.5,Nauru,
V3008,3023,166.92,-0.5,Nauru,
V3009,3024,169.56,-0.82,Gilbert Islands,
V3010,3024,169.56,-0.82,Gilbert Islands,
V3011,3025,169.48,-0.82,Gilbert Islands,
V3012,3025,169.48,-0.82,Gilbert Islands,
V3013,3026,173.64,0.22,Gilbert Islands,
V3014,3027,-178.92,-13.22,Wallis and Futuna,
V3015,3028,172.68,3.18,Gilbert Islands,
V3016,3029,172.68,3.26,Gilbert Islands,
V3017,3030,172.84,3.26,Gilbert Islands,
V3018,3031,173.24,1.98,Gilbert Islands,
V3019,3032,173.24,2.06,Gilbert Islands,
V3020,3033,172.68,3.1,Gilbert Islands,
V3021,3034,172.76,3.02,Gilbert Islands,
V3022,3035,173,3.42,Gilbert Islands,
V3023,3036,172.92,1.34,Gilbert Islands,
V3024,3037,172.92,0.94,Gilbert Islands,
V3025,3038,172.92,0.86,Gilbert Islands,
V3026,3039,172.84,1.82,Gilbert Islands,
V3027,3040,173.32,2.06,Gilbert Islands,
V3028,3041,172.76,1.9,Gilbert Islands,
V3029,3042,172.92,1.74,Gilbert Islands,
V3030,3043,173,1.74,Gilbert Islands,
V3031,3044,173.8,0.54,Gilbert Islands,
V3032,3045,173.88,0.54,Gilbert Islands,
V3033,3046,173.72,0.38,Gilbert Islands,
V3034,3047,173.96,0.46,Gilbert Islands,
V3035,3048,173.08,1.5,Gilbert Islands,
V3036,3049,173.16,1.42,Gilbert Islands,
V3037,3050,173,1.66,Gilbert Islands,
V3038,3051,172.92,1.66,Gilbert Islands,
V3039,3052,175.64,-11.62,Fiji,
V3040,3053,175.8,-11.38,Fiji,
V3041,3054,176.04,-11.54,Fiji,
V3042,3055,176.04,-11.62,Fiji,
V3043,3056,175.56,-11.38,Fiji,
V3044,3057,175.88,-11.46,Fiji,
V3045,3058,175.72,-11.38,Fiji,
V3046,3059,175.64,-11.38,Fiji,
V3047,3060,175.96,-11.62,Fiji,
V3048,3061,175.96,-11.7,Fiji,
V3049,3062,175.16,-11.62,Fiji,
V3050,3063,175.4,-11.7,Fiji,
V3051,3064,175.56,-11.62,Fiji,
V3052,3065,175.72,-11.62,Fiji,
V3053,3066,175.8,-11.62,Fiji,
V3054,3067,176.12,-11.62,Fiji,
V3055,3068,175.64,-11.46,Fiji,
V3056,3069,175.56,-11.46,Fiji,
V3057,3070,175.48,-11.54,Fiji,
V3058,3071,175.4,-11.54,Fiji,
V3059,3072,175.64,-11.54,Fiji,
V3060,3073,175.56,-11.54,Fiji,
V3061,3074,175.96,-11.54,Fiji,
V3062,3075,175.88,-11.54,Fiji,
V3063,3076,175.8,-11.46,Fiji,
V3064,3077,175.72,-11.46,Fiji,
V3065,3078,175.48,-11.46,Fiji,
V3066,3079,175.4,-11.46,Fiji,
V3067,3080,175.8,-11.54,Fiji,
V3068,3081,175.72,-11.54,Fiji,
V3069,3082,179.48,-10.82,Tuvalu,
V3070,3083,176.2,-11.86,Fiji,
V3071,3084,179.72,-10.9,Tuvalu,
V3072,3085,179.8,-10.98,Tuvalu,
V3073,3086,176.04,-11.86,Fiji,
V3074,3087,175.48,-11.7,Fiji,
V3075,3088,176.12,-11.86,Fiji,
V3076,3089,176.04,-11.78,Fiji,
V3077,3090,179.48,-10.74,Tuvalu,
V3078,3091,179.8,-10.82,Tuvalu,
V3079,3092,179.64,-10.74,Tuvalu,
V3080,3093,179.56,-10.82,Tuvalu,
V3081,3094,179.8,-10.9,Tuvalu,
V3082,3095,179.72,-10.82,Tuvalu,
V3083,3096,179.64,-10.82,Tuvalu,
V3084,3097,175.8,-11.7,Fiji,
V3085,3098,175.32,-11.54,Fiji,
V3086,3099,175.88,-11.62,Fiji,
V3087,3100,175.88,-11.7,Fiji,
V3088,3101,175.32,-11.62,Fiji,
V3089,3102,175.24,-11.62,Fiji,
V3090,3103,175.24,-11.54,Fiji,
V3091,3104,175.4,-11.62,Fiji,
V3092,3105,176.28,-11.78,Fiji,
V3093,3106,175.96,-11.78,Fiji,
V3094,3107,175.48,-11.78,Fiji,
V3095,3108,176.12,-11.78,Fiji,
V3096,3109,176.2,-11.78,Fiji,
V3097,3110,176.12,-11.7,Fiji,
V3098,3111,175.88,-11.78,Fiji,
V3099,3112,176.2,-11.7,Fiji,
V3100,3113,178.36,-7.94,Tuvalu,
V3101,3114,177.16,-7.22,Tuvalu,
V3102,3115,176.28,-6.26,Tuvalu,
V3103,3116,178.68,-7.46,Tuvalu,
V3104,3117,179,-8.5,Tuvalu,
V3105,3118,178.44,-7.94,Tuvalu,
V3106,3119,178.28,-8.02,Tuvalu,
V3107,3120,179.08,-8.42,Tuvalu,
V3108,3121,179.56,-10.58,Tuvalu,
V3109,3122,179.72,-10.66,Tuvalu,
V3110,3123,179.8,-10.66,Tuvalu,
V3111,3124,179.64,-10.58,Tuvalu,
V3112,3125,179.8,-10.74,Tuvalu,
V3113,3126,179.72,-10.74,Tuvalu,
V3114,3127,179.64,-10.66,Tuvalu,
V3115,3128,179.56,-10.66,Tuvalu,
V3116,3129,176.36,-6.26,Tuvalu,
V3117,3130,176.28,-6.34,Tuvalu,
V3118,3131,176.04,-5.62,Tuvalu,
V3119,3132,176.04,-5.7,Tuvalu,
V3120,3133,179.8,-9.46,Tuvalu,
V3121,3134,179.88,-9.38,Tuvalu,
V3122,3135,179.48,-10.58,Tuvalu,
V3123,3136,179.88,-9.46,Tuvalu,
V3124,3137,179.08,-8.66,Tuvalu,
V3125,3138,179.64,-10.42,Tuvalu,
V3126,3139,179.56,-10.42,Tuvalu,
V3127,3140,179.56,-10.5,Tuvalu,
V3128,3141,179.48,-10.5,Tuvalu,
V3129,3142,179.48,-10.42,Tuvalu,
V3130,3143,179.64,-10.5,Tuvalu,
V3131,3144,166.92,-0.58,Nauru,
V3132,3145,177.16,-12.5,Fiji,
V3133,3146,176.92,-12.5,Fiji,
V3134,3147,176.44,-1.3,Gilbert Islands,
V3135,3148,175.96,-1.3,Gilbert Islands,
V3136,3149,175.96,-1.38,Gilbert Islands,
V3137,3150,176.76,-2.66,Gilbert Islands,
V3138,3151,176.84,-2.58,Gilbert Islands,
V3139,3152,176.76,-2.58,Gilbert Islands,
V3140,3153,174.36,-0.74,Gilbert Islands,
V3141,3154,174.28,-0.74,Gilbert Islands,
V3142,3155,174.44,-0.74,Gilbert Islands,
V3143,3156,174.28,-0.66,Gilbert Islands,
V3144,3157,174.2,-0.66,Gilbert Islands,
V3145,3158,174.36,-0.66,Gilbert Islands,
V3146,3159,174.28,-0.82,Gilbert Islands,
V3147,3159,174.28,-0.82,Gilbert Islands,
V3148,3160,174.12,-0.66,Gilbert Islands,
V3149,3161,174.52,-0.82,Gilbert Islands,
V3150,3161,174.52,-0.82,Gilbert Islands,
V3151,3162,174.44,-0.82,Gilbert Islands,
V3152,3162,174.44,-0.82,Gilbert Islands,
V3153,3163,174.36,-0.82,Gilbert Islands,
V3154,3163,174.36,-0.82,Gilbert Islands,
V3155,3164,174.2,-0.5,Gilbert Islands,
V3156,3165,174.44,-0.58,Gilbert Islands,
V3157,3166,175.48,-1.86,Gilbert Islands,
V3158,3167,176.36,-1.3,Gilbert Islands,
V3159,3168,175.64,-1.86,Gilbert Islands,
V3160,3169,176.04,-1.3,Gilbert Islands,
V3161,3170,176.44,-1.38,Gilbert Islands,
V3162,3171,176.52,-1.46,Gilbert Islands,
V3163,3172,175.96,-2.5,Gilbert Islands,
V3164,3173,174.2,-0.58,Gilbert Islands,
V3165,3174,175.56,-1.94,Gilbert Islands,
V3166,3175,175.48,-1.78,Gilbert Islands,
V3167,3176,175.56,-1.78,Gilbert Islands,
V3168,3177,174.6,-1.06,Gilbert Islands,
V3169,3178,174.6,-1.14,Gilbert Islands,
V3170,3179,174.68,-1.06,Gilbert Islands,
V3171,3180,174.68,-1.3,Gilbert Islands,
V3172,3181,174.76,-1.14,Gilbert Islands,
V3173,3182,174.84,-1.38,Gilbert Islands,
V3174,3183,174.76,-1.3,Gilbert Islands,
V3175,3184,174.76,-1.38,Gilbert Islands,
V3176,3185,174.68,-1.22,Gilbert Islands,
V3177,3186,174.12,-0.58,Gilbert Islands,
V3178,3187,175,-1.54,Gilbert Islands,
V3179,3188,174.92,-1.54,Gilbert Islands,
V3180,3189,174.84,-1.54,Gilbert Islands,
V3181,3190,174.84,-1.46,Gilbert Islands,
V3182,3191,174.92,-1.46,Gilbert Islands,
V3183,3192,168.92,14.7,,
V3184,3193,168.92,14.62,Marshall Islands,
V3185,3194,169,14.7,Marshall Islands,
V3186,3195,168.92,14.54,Marshall Islands,
V3187,3196,169.72,11.26,Marshall Islands,
V3188,3197,169.56,11.18,Marshall Islands,
V3189,3198,169.64,11.18,Marshall Islands,
V3190,3199,169.56,11.1,Marshall Islands,
V3191,3200,169.64,11.1,Marshall Islands,
V3192,3201,167.08,11.5,Marshall Islands,
V3193,3202,166.76,11.26,Marshall Islands,
V3194,3203,166.68,11.5,Marshall Islands,
V3195,3204,166.52,11.18,Marshall Islands,
V3196,3205,166.76,11.34,Marshall Islands,
V3197,3206,166.84,11.34,Marshall Islands,
V3198,3207,166.68,11.34,Marshall Islands,
V3199,3208,166.6,11.34,Marshall Islands,
V3200,3209,166.68,11.42,Marshall Islands,
V3201,3210,166.6,11.42,Marshall Islands,
V3202,3211,166.84,11.5,Marshall Islands,
V3203,3212,166.92,11.5,Marshall Islands,
V3204,3213,165.4,11.66,Marshall Islands,
V3205,3214,165.32,11.74,Marshall Islands,
V3206,3215,165.4,11.58,Marshall Islands,
V3207,3216,165.56,11.66,Marshall Islands,
V3208,3217,165.24,11.66,Marshall Islands,
V3209,3218,165.24,11.74,Marshall Islands,
V3210,3219,165.16,11.66,Marshall Islands,
V3211,3220,166.28,11.1,Marshall Islands,
V3212,3221,166.28,11.18,Marshall Islands,
V3213,3222,165.4,11.74,Marshall Islands,
V3214,3223,165.24,11.58,Marshall Islands,
V3215,3224,165.24,11.5,Marshall Islands,
V3216,3225,165.16,11.58,Marshall Islands,
V3217,3226,165.48,11.5,Marshall Islands,
V3218,3227,167.48,11.42,Marshall Islands,
V3219,3228,167.32,11.34,Marshall Islands,
V3220,3229,167.4,11.42,,
V3221,3230,167.4,11.26,Marshall Islands,
V3222,3231,167.48,11.26,Marshall Islands,
V3223,3232,167.32,11.42,Marshall Islands,
V3224,3233,167.56,11.42,Marshall Islands,
V3225,3237,169.96,10.46,,
V3226,3238,169.88,10.46,Marshall Islands,
V3227,3239,170.84,10.3,Marshall Islands,
V3228,3240,169.08,10.06,Marshall Islands,
V3229,3241,169,10.06,Marshall Islands,
V3230,3242,169.32,9.9,Marshall Islands,
V3231,3243,170.92,10.3,Marshall Islands,
V3232,3244,170.12,12.22,,
V3233,3245,170.12,12.3,Marshall Islands,
V3234,3246,170.04,12.22,Marshall Islands,
V3235,3247,170.04,12.3,Marshall Islands,
V3236,3248,169.72,11.34,Marshall Islands,
V3237,3249,169.8,11.34,Marshall Islands,
V3238,3250,169.88,11.26,Marshall Islands,
V3239,3251,170.12,12.14,Marshall Islands,
V3240,3252,162.12,11.58,Marshall Islands,
V3241,3253,162.2,11.58,Marshall Islands,
V3242,3254,162.44,11.5,Marshall Islands,
V3243,3255,162.04,11.42,Marshall Islands,
V3244,3256,162.12,11.34,Marshall Islands,
V3245,3257,160.76,9.9,Marshall Islands,
V3246,3258,160.92,9.74,Marshall Islands,
V3247,3259,161,9.82,Marshall Islands,
V3248,3260,160.76,9.82,Marshall Islands,
V3249,3261,162.2,11.5,Marshall Islands,
V3250,3262,162.2,11.42,Marshall Islands,
V3251,3263,162.28,11.5,Marshall Islands,
V3252,3264,162.28,11.58,Marshall Islands,
V3253,3265,162.36,11.5,Marshall Islands,
V3254,3266,162.12,11.5,Marshall Islands,
V3255,3267,162.12,11.66,Marshall Islands,
V3256,3268,162.2,11.34,Marshall Islands,
V3257,3269,162.36,11.66,Marshall Islands,
V3258,3270,162.04,11.5,Marshall Islands,
V3259,3271,162.04,11.58,Marshall Islands,
V3260,3272,166.2,8.94,Marshall Islands,
V3261,3273,165.72,9.02,Marshall Islands,
V3262,3274,165.72,8.94,Marshall Islands,
V3263,3275,165.56,9.02,Marshall Islands,
V3264,3276,165.96,10.06,Marshall Islands,
V3265,3277,166.04,10.06,Marshall Islands,
V3266,3278,166.04,10.22,Marshall Islands,
V3267,3279,165.88,10.14,Marshall Islands,
V3268,3280,165.88,10.22,Marshall Islands,
V3269,3281,172.12,6.22,Marshall Islands,
V3270,3282,171.72,6.06,Marshall Islands,
V3271,3283,172.04,5.98,Marshall Islands,
V3272,3284,170.28,9.5,Marshall Islands,
V3273,3285,170.2,9.58,Marshall Islands,
V3274,3286,170.12,9.58,Marshall Islands,
V3275,3287,170.04,9.34,Marshall Islands,
V3276,3288,169.88,9.34,Marshall Islands,
V3277,3289,169.88,9.26,Marshall Islands,
V3278,3290,169.96,9.1,Marshall Islands,
V3279,3291,169.88,9.18,Marshall Islands,
V3280,3292,169.96,9.5,Marshall Islands,
V3281,3293,169.8,9.5,Marshall Islands,
V3282,3294,172.12,5.9,Marshall Islands,
V3283,3295,169.8,9.42,Marshall Islands,
V3284,3296,170.04,9.42,Marshall Islands,
V3285,3297,169.88,9.42,Marshall Islands,
V3286,3298,169.96,9.42,Marshall Islands,
V3287,3299,171.16,8.46,Marshall Islands,
V3288,3300,171.08,8.54,Marshall Islands,
V3289,3301,171,8.3,Marshall Islands,
V3290,3302,171,8.22,Marshall Islands,
V3291,3303,170.84,8.94,Marshall Islands,
V3292,3304,171.08,8.3,Marshall Islands,
V3293,3305,171.08,8.86,Marshall Islands,
V3294,3306,170.04,9.02,,
V3295,3307,171,8.62,Marshall Islands,
V3296,3308,170.84,8.78,Marshall Islands,
V3297,3309,170.92,8.7,Marshall Islands,
V3298,3310,171.08,8.78,Marshall Islands,
V3299,3311,169.48,5.9,Marshall Islands,
V3300,3312,169.4,5.98,Marshall Islands,
V3301,3313,169.56,5.82,,
V3302,3314,169.4,5.9,Marshall Islands,
V3303,3315,169.4,6.3,Marshall Islands,
V3304,3316,171.08,8.14,Marshall Islands,
V3305,3317,171.16,8.22,Marshall Islands,
V3306,3318,171,8.38,Marshall Islands,
V3307,3319,171.16,8.14,Marshall Islands,
V3308,3320,169.4,6.22,Marshall Islands,
V3309,3321,169.08,5.66,Marshall Islands,
V3310,3322,166.6,19.26,Wake Island,
V3311,3323,166.6,19.34,Wake Island,
V3312,3324,166.68,19.34,Wake Island,
V3313,3325,168.12,5.66,Marshall Islands,
V3314,3326,168.68,4.7,Marshall Islands,
V3315,3327,168.76,4.54,Marshall Islands,
V3316,3328,168.76,4.7,Marshall Islands,
V3317,3329,168.68,4.54,Marshall Islands,
V3318,3330,168.68,4.62,,
V3319,3331,167.32,9.34,Marshall Islands,
V3320,3332,167.24,9.34,Marshall Islands,
V3321,3333,166.84,9.34,Marshall Islands,
V3322,3334,166.84,9.26,Marshall Islands,
V3323,3335,167.48,9.42,Marshall Islands,
V3324,3336,167.72,9.02,Marshall Islands,
V3325,3337,167.48,9.02,Marshall Islands,
V3326,3338,167.32,9.1,Marshall Islands,
V3327,3339,167.72,9.18,Marshall Islands,
V3328,3340,167.64,9.1,Marshall Islands,
V3329,3341,167.16,9.18,Marshall Islands,
V3330,3342,167.56,9.18,Marshall Islands,
V3331,3343,167.08,9.18,Marshall Islands,
V3332,3344,167.64,9.18,,
V3333,3345,167.16,9.1,Marshall Islands,
V3334,3346,167,9.18,Marshall Islands,
V3335,3347,167.56,9.34,Marshall Islands,
V3336,3348,167.4,9.1,Marshall Islands,
V3337,3349,167.24,9.1,Marshall Islands,
V3338,3350,168.04,8.14,Marshall Islands,
V3339,3351,167.64,8.78,Marshall Islands,
V3340,3352,167.4,8.3,Marshall Islands,
V3341,3353,167.72,8.7,Marshall Islands,
V3342,3354,168.28,7.98,Marshall Islands,
V3343,3355,168.2,7.74,Marshall Islands,
V3344,3356,168.12,7.98,Marshall Islands,
V3345,3357,167.8,8.94,Marshall Islands,
V3346,3358,167.56,8.78,Marshall Islands,
V3347,3359,167.56,8.86,Marshall Islands,
V3348,3360,168.6,7.34,Marshall Islands,
V3349,3361,168.84,7.34,Marshall Islands,
V3350,3362,168.84,7.42,Marshall Islands,
V3351,3363,168.52,7.42,Marshall Islands,
V3352,3364,168.52,7.34,Marshall Islands,
V3353,3365,168.52,7.5,Marshall Islands,
V3354,3366,168.92,7.34,Marshall Islands,
V3355,3367,168.68,7.26,Marshall Islands,
V3356,3368,168.76,7.26,Marshall Islands,
V3357,3369,167.96,8.22,Marshall Islands,
V3358,3370,168.04,8.06,Marshall Islands,
V3359,3371,167.96,8.14,Marshall Islands,
V3360,3372,168.84,7.58,Marshall Islands,
V3361,3373,171.24,7.02,Marshall Islands,
V3362,3374,171.56,7.02,Marshall Islands,
V3363,3375,171,7.1,Marshall Islands,
V3364,3376,171.8,6.94,Marshall Islands,
V3365,3377,171.16,7.02,Marshall Islands,
V3366,3378,171.72,6.94,Marshall Islands,
V3367,3379,171.56,7.18,Marshall Islands,
V3368,3380,171.64,7.34,Marshall Islands,
V3369,3381,171,7.18,Marshall Islands,
V3370,3382,171.08,7.1,Marshall Islands,
V3371,3383,165.64,8.94,Marshall Islands,
V3372,3384,165.48,9.26,Marshall Islands,
V3373,3385,168.04,5.66,Marshall Islands,
V3374,3386,165.48,9.18,Marshall Islands,
V3375,3387,-44.2,-0.9,Brazil,
V3376,3388,-44.84,-0.34,Brazil,
V3377,3389,-44.36,-0.82,Brazil,
V3378,3389,-44.36,-0.82,Brazil,
V3379,3390,-44.2,-0.82,Brazil,
V3380,3390,-44.2,-0.82,Brazil,
V3381,3391,-44.84,-0.26,Brazil,
V3382,3392,-44.28,-0.82,Brazil,
V3383,3392,-44.28,-0.82,Brazil,
V3384,3393,-44.28,-0.9,Brazil,
V3385,3394,-44.76,-0.98,Brazil,
V3386,3395,142.52,-9.38,Papua New Guinea,
V3387,3396,142.28,-9.54,Papua New Guinea,
V3388,3397,142.04,-10.34,Australia,
V3389,3398,142.36,-10.34,Australia,
V3390,3399,142.2,-10.34,Australia,
V3391,3400,142.28,-10.26,,
V3392,3402,141.24,-10.5,Australia,
V3393,3403,142.12,-10.42,Australia,
V3394,3404,143.24,-10.42,Australia,
V3395,3405,143.32,-10.42,Australia,
V3396,3406,142.68,-10.58,Australia,
V3397,3407,142.84,-10.58,Australia,
V3398,3408,142.44,-10.42,Australia,
V3399,3409,143.16,-9.62,Australia,
V3400,3410,142.6,-9.54,Papua New Guinea,
V3401,3411,142.2,-9.54,Papua New Guinea,
V3402,3412,143.08,-9.62,Australia,
V3403,3413,143.56,-9.46,Australia,
V3404,3414,143.48,-9.46,Australia,
V3405,3415,142.44,-9.78,Australia,
V3406,3416,142.36,-9.78,Australia,
V3407,3417,142.52,-9.86,Australia,
V3408,3418,142.84,-9.7,Australia,
V3409,3419,142.92,-9.7,Australia,
V3410,3420,143.08,-10.34,Australia,
V3411,3421,143.32,-10.34,Australia,
V3412,3422,143.24,-10.34,Australia,
V3413,3423,141.56,-10.34,Australia,
V3414,3424,142.28,-9.86,Australia,
V3415,3425,142.36,-9.86,Australia,
V3416,3426,142.6,-9.78,Australia,
V3417,3427,142.68,-9.7,Australia,
V3418,3428,142.36,-9.7,Papua New Guinea,
V3419,3429,142.04,-9.94,Australia,
V3420,3430,143,-9.7,Australia,
V3421,3431,143.08,-9.7,Australia,
V3422,3432,142.6,-10.58,Australia,
V3423,3433,142.6,-10.5,Australia,
V3424,3434,143.16,-10.74,Australia,
V3425,3435,143.32,-10.74,Australia,
V3426,3436,143.24,-10.74,Australia,
V3427,3437,143.08,-10.74,Australia,
V3428,3438,142.92,-10.66,Australia,
V3429,3439,143,-10.66,Australia,
V3430,3440,143.08,-10.66,Australia,
V3431,3441,143.88,-11.22,Australia,
V3432,3442,143.88,-11.3,Australia,
V3433,3443,143.96,-11.3,Australia,
V3434,3444,143.8,-11.3,Australia,
V3435,3445,143.72,-11.3,Australia,
V3436,3446,143.8,-11.38,Australia,
V3437,3447,143.8,-11.22,Australia,
V3438,3448,143.96,-11.22,Australia,
V3439,3459,143.56,-9.86,Australia,
V3440,3466,145.72,-16.5,Australia,
V3441,3467,145.72,-16.26,Australia,
V3442,3468,145.88,-16.5,Australia,
V3443,3469,145.8,-16.5,Australia,
V3444,3470,145.8,-16.42,Australia,
V3445,3471,145.88,-16.42,Australia,
V3446,3472,145.88,-16.66,Australia,
V3447,3473,145.72,-16.42,Australia,
V3448,3474,145.64,-16.42,Australia,
V3449,3475,145.88,-16.58,Australia,
V3450,3476,143.4,-10.74,Australia,
V3451,3477,143.24,-10.66,Australia,
V3452,3478,143.4,-10.66,Australia,
V3453,3479,143.48,-10.74,Australia,
V3454,3480,142.76,-10.9,Australia,
V3455,3481,143.32,-10.82,Australia,
V3456,3482,143.4,-10.82,Australia,
V3457,3483,143.48,-10.9,Australia,
V3458,3484,143.48,-10.98,Australia,
V3459,3485,143.48,-10.66,Australia,
V3460,3486,143.08,-10.82,Australia,
V3461,3487,142.92,-10.82,Australia,
V3462,3488,142.76,-10.82,Australia,
V3463,3489,142.76,-10.66,Australia,
V3464,3490,143.72,-10.82,Australia,
V3465,3491,143.72,-10.74,Australia,
V3466,3492,143.96,-10.82,Australia,
V3467,3493,143.88,-10.74,Australia,
V3468,3494,144.04,-10.74,Australia,
V3469,3495,143.56,-10.66,Australia,
V3470,3496,143.64,-10.74,Australia,
V3471,3497,143.64,-10.82,Australia,
V3472,3498,143.72,-10.9,Australia,
V3473,3499,143.64,-10.9,Australia,
V3474,3500,143.48,-10.82,Australia,
V3475,3501,143.8,-10.9,Australia,
V3476,3502,143.8,-10.82,Australia,
V3477,3503,144.04,-10.82,Australia,
V3478,3504,143.96,-10.9,Australia,
V3479,3505,144.04,-10.9,Australia,
V3480,3506,143.24,-10.98,Australia,
V3481,3507,143.4,-10.9,Australia,
V3482,3508,143.32,-10.98,Australia,
V3483,3509,143.16,-10.98,Australia,
V3484,3510,143.24,-10.82,Australia,
V3485,3511,143.24,-10.9,Australia,
V3486,3512,143.32,-10.9,Australia,
V3487,3513,143.16,-10.9,Australia,
V3488,3514,143.8,-10.74,Australia,
V3489,3515,143.96,-10.66,Australia,
V3490,3516,143.56,-10.74,Australia,
V3491,3517,143.8,-10.66,Australia,
V3492,3518,143.08,-10.98,Australia,
V3493,3519,143.4,-10.98,Australia,
V3494,3520,143.96,-10.74,Australia,
V3495,3521,143.56,-10.9,Australia,
V3496,3522,143,-11.38,Australia,
V3497,3523,143.24,-11.06,Australia,
V3498,3524,142.92,-11.22,Australia,
V3499,3525,143,-11.14,Australia,
V3500,3526,143.08,-11.06,Australia,
V3501,3527,143.56,-11.14,Australia,
V3502,3528,143.48,-11.14,Australia,
V3503,3529,143.4,-11.06,Australia,
V3504,3530,143.32,-11.06,Australia,
V3505,3531,143.56,-11.06,Australia,
V3506,3532,143.48,-11.06,Australia,
V3507,3533,143.56,-10.98,Australia,
V3508,3534,143.96,-11.06,Australia,
V3509,3535,143.64,-10.98,Australia,
V3510,3536,143.96,-10.98,Australia,
V3511,3537,143.56,-10.82,Australia,
V3512,3538,144.04,-11.06,Australia,
V3513,3539,144.04,-10.98,Australia,
V3514,3540,143.8,-11.06,Australia,
V3515,3541,143.72,-10.98,Australia,
V3516,3542,143,-10.98,Australia,
V3517,3543,143.8,-10.98,Australia,
V3518,3544,143.56,-11.3,Australia,
V3519,3545,143.32,-11.38,Australia,
V3520,3546,143.16,-11.38,Australia,
V3521,3547,143.32,-11.3,Australia,
V3522,3548,143.24,-11.3,Australia,
V3523,3549,143.48,-11.3,Australia,
V3524,3550,143.4,-11.3,Australia,
V3525,3551,143.16,-11.46,Australia,
V3526,3552,143.32,-11.54,Australia,
V3527,3553,143.08,-11.46,Australia,
V3528,3554,143.48,-11.38,Australia,
V3529,3555,143.4,-11.38,Australia,
V3530,3556,143.64,-11.38,Australia,
V3531,3557,143.56,-11.38,Australia,
V3532,3558,143.16,-11.14,Australia,
V3533,3559,143.4,-11.14,Australia,
V3534,3560,143.4,-11.22,Australia,
V3535,3561,143.48,-11.22,Australia,
V3536,3562,143.24,-11.14,Australia,
V3537,3563,143.32,-11.14,Australia,
V3538,3564,143.56,-11.22,Australia,
V3539,3565,143.16,-11.3,Australia,
V3540,3566,143.32,-11.22,Australia,
V3541,3567,143.08,-11.3,Australia,
V3542,3568,143,-11.3,Australia,
V3543,3569,143.08,-11.14,Australia,
V3544,3570,143.16,-11.22,Australia,
V3545,3571,143.24,-11.22,Australia,
V3546,3572,143,-11.22,Australia,
V3547,3573,144.04,-11.3,Australia,
V3548,3574,143.72,-11.22,Australia,
V3549,3575,143.64,-11.3,Australia,
V3550,3576,143.8,-11.46,Australia,
V3551,3577,143.72,-11.46,Australia,
V3552,3578,143.64,-11.46,Australia,
V3553,3579,143.56,-11.46,Australia,
V3554,3580,143.72,-11.38,Australia,
