ID,Id2,Lon,Lat,SOVEREIGN1,DESIG_ENG,IUCN_CAT,NO_TAKE,Class,General
V6757,6830,-147.4,-15.22,France,,,,Fished,Fished
V6758,6831,-147.4,-15.14,France,,,,Fished,Fished
V6759,6832,-147.48,-15.22,France,,,,Fished,Fished
V6760,6833,-147.88,-15.22,France,,,,Fished,Fished
V6761,6834,-146.12,-15.94,,,,,Fished,Fished
V6762,6835,-146.04,-16.02,,,,,Fished,Fished
V6763,6836,-145.88,-16.02,France,,,,Fished,Fished
V6764,6837,-146.04,-15.94,France,,,,Fished,Fished
V6765,6838,-138.84,-18.82,France,,,,Fished,Fished
V6766,6839,-138.76,-18.74,France,,,,Fished,Fished
V6767,6840,-138.84,-19.3,France,,,,Fished,Fished
V6768,6841,-146.12,-16.02,France,,,,Fished,Fished
V6769,6842,-145.96,-16.02,France,,,,Fished,Fished
V6770,6843,-138.84,-18.74,France,,,,Fished,Fished
V6771,6844,-146.2,-15.94,France,,,,Fished,Fished
V6772,6845,-144.76,-16.98,France,,,,Fished,Fished
V6773,6846,-145,-16.9,France,,,,Fished,Fished
V6774,6847,-144.84,-16.9,France,,,,Fished,Fished
V6775,6848,-146.12,-15.86,France,,,,Fished,Fished
V6776,6849,-146.2,-15.86,,,,,Fished,Fished
V6777,6850,-146.2,-15.78,France,,,,Fished,Fished
V6778,6851,-138.68,-22.18,France,,,,Fished,Fished
V6779,6852,-138.76,-14.82,France,,,,Fished,Fished
V6780,6853,-138.84,-14.82,,,,,Fished,Fished
V6781,6854,-139.08,-21.86,France,,,,Fished,Fished
V6782,6855,-139,-21.86,,,,,Fished,Fished
V6783,6856,-138.76,-22.26,,,,,Fished,Fished
V6784,6857,-138.76,-22.18,France,,,,Fished,Fished
V6785,6858,-139.16,-19.38,France,,,,Fished,Fished
V6786,6859,-139.24,-19.38,France,,,,Fished,Fished
V6787,6860,-140.36,-19.62,France,,,,Fished,Fished
V6788,6861,-140.44,-19.62,France,,,,Fished,Fished
V6789,6862,-139.24,-18.58,France,,,,Fished,Fished
V6790,6863,-139.16,-19.3,France,,,,Fished,Fished
V6791,6864,-139.24,-19.3,France,,,,Fished,Fished
V6792,6865,-138.52,-20.74,France,,,,Fished,Fished
V6793,6866,-138.6,-20.74,France,,,,Fished,Fished
V6794,6867,-138.6,-20.82,France,,,,Fished,Fished
V6795,6868,-138.68,-19.38,France,,,,Fished,Fished
V6796,6869,-138.76,-19.3,France,,,,Fished,Fished
V6797,6870,-139.16,-20.82,France,,,,Fished,Fished
V6798,6871,-139.16,-20.74,France,,,,Fished,Fished
V6799,6872,-138.76,-21.78,France,,,,Fished,Fished
V6800,6873,-138.92,-21.86,France,,,,Fished,Fished
V6801,6874,-138.6,-20.9,France,,,,Fished,Fished
V6802,6875,-138.52,-20.9,France,,,,Fished,Fished
V6803,6876,-138.92,-21.78,France,,,,Fished,Fished
V6804,6877,-140.84,-17.86,France,,,,Fished,Fished
V6805,6878,-140.84,-17.94,France,,,,Fished,Fished
V6806,6879,-140.68,-17.7,France,,,,Fished,Fished
V6807,6880,-141.08,-18.18,France,,,,Fished,Fished
V6808,6881,-140.76,-17.94,France,,,,Fished,Fished
V6809,6882,-140.68,-17.86,France,,,,Fished,Fished
V6810,6883,-140.68,-21.7,,,,,Fished,Fished
V6811,6884,-140.84,-15.86,France,,,,Fished,Fished
V6812,6885,-140.84,-15.78,France,,,,Fished,Fished
V6813,6886,-140.36,-19.7,France,,,,Fished,Fished
V6814,6887,-140.44,-19.7,France,,,,Fished,Fished
V6815,6888,-140.2,-15.94,France,,,,Fished,Fished
V6816,6889,-140.2,-16.02,France,,,,Fished,Fished
V6817,6890,-141.56,-17.38,France,,,,Fished,Fished
V6818,6891,-141.48,-17.38,France,,,,Fished,Fished
V6819,6892,-140.92,-15.78,France,,,,Fished,Fished
V6820,6893,-140.92,-15.86,France,,,,Fished,Fished
V6821,6894,-140.12,-16.02,France,,,,Fished,Fished
V6822,6895,-140.12,-15.94,France,,,,Fished,Fished
V6823,6896,-142.2,-15.78,France,,,,Fished,Fished
V6824,6897,-142.12,-15.78,France,,,,Fished,Fished
V6825,6898,-141.24,-19.22,,,,,Fished,Fished
V6826,6899,-141.72,-18.82,France,,,,Fished,Fished
V6827,6900,-141.24,-14.18,,,,,Fished,Fished
V6828,6901,-141.24,-19.14,France,,,,Fished,Fished
V6829,6902,-142.12,-15.7,France,,,,Fished,Fished
V6830,6903,-142.44,-15.94,France,,,,Fished,Fished
V6831,6904,-142.28,-15.86,France,,,,Fished,Fished
V6832,6905,-142.2,-15.86,France,,,,Fished,Fished
V6833,6906,-142.2,-15.7,France,,,,Fished,Fished
V6834,6907,-142.28,-15.78,France,,,,Fished,Fished
V6835,6908,-140.92,-18.34,France,,,,Fished,Fished
V6836,6909,-141,-18.26,France,,,,Fished,Fished
V6837,6910,-141.8,-18.74,France,,,,Fished,Fished
V6838,6911,-141.88,-18.74,France,,,,Fished,Fished
V6839,6912,-141.72,-18.74,France,,,,Fished,Fished
V6840,6913,-140.76,-18.42,France,,,,Fished,Fished
V6841,6914,-140.84,-18.42,France,,,,Fished,Fished
V6842,6915,-140.68,-18.34,France,,,,Fished,Fished
V6843,6916,-142.44,-16.26,France,,,,Fished,Fished
V6844,6917,-142.52,-16.26,France,,,,Fished,Fished
V6845,6918,-142.44,-16.18,France,,,,Fished,Fished
V6846,6919,-142.52,-16.1,France,,,,Fished,Fished
V6847,6920,-142.52,-16.18,,,,,Fished,Fished
V6848,6921,-142.36,-16.02,France,,,,Fished,Fished
V6849,6922,-142.36,-16.1,France,,,,Fished,Fished
V6850,6923,-142.36,-18.02,,,,,Fished,Fished
V6851,6924,-142.28,-18.1,,,,,Fished,Fished
V6852,6925,-142.36,-18.1,France,,,,Fished,Fished
V6853,6926,-142.52,-17.62,France,,,,Fished,Fished
V6854,6927,-142.2,-18.02,,,,,Fished,Fished
V6855,6928,-142.2,-17.94,France,,,,Fished,Fished
V6856,6929,-142.12,-18.18,France,,,,Fished,Fished
V6857,6930,-142.44,-18.02,France,,,,Fished,Fished
V6858,6931,-142.2,-18.26,France,,,,Fished,Fished
V6859,6932,-142.28,-18.18,France,,,,Fished,Fished
V6860,6933,-142.2,-18.18,France,,,,Fished,Fished
V6861,6934,-142.92,-16.66,France,,,,Fished,Fished
V6862,6935,-142.76,-16.66,France,,,,Fished,Fished
V6863,6936,-141.88,-16.82,France,,,,Fished,Fished
V6864,6937,-141.96,-16.82,France,,,,Fished,Fished
V6865,6938,-142.84,-16.74,,,,,Fished,Fished
V6866,6939,-142.84,-16.66,,,,,Fished,Fished
V6867,6940,-142.68,-17.62,France,,,,Fished,Fished
V6868,6941,-142.68,-17.54,France,,,,Fished,Fished
V6869,6942,-142.6,-17.54,France,,,,Fished,Fished
V6870,6943,-142.52,-17.3,France,,,,Fished,Fished
V6871,6944,-143.16,-16.42,France,,,,Fished,Fished
V6872,6945,-144.44,-16.42,France,,,,Fished,Fished
V6873,6946,-143,-16.42,France,,,,Fished,Fished
V6874,6947,-144.44,-16.34,France,,,,Fished,Fished
V6875,6948,-143,-16.34,France,,,,Fished,Fished
V6876,6949,-143.88,-16.5,France,,,,Fished,Fished
V6877,6950,-143.88,-16.42,France,,,,Fished,Fished
V6878,6951,-144.28,-16.42,France,,,,Fished,Fished
V6879,6952,-144.36,-16.42,France,,,,Fished,Fished
V6880,6953,-143.32,-20.58,France,,,,Fished,Fished
V6881,6954,-143.56,-20.5,France,,,,Fished,Fished
V6882,6955,-143.24,-20.66,France,,,,Fished,Fished
V6883,6956,-143.32,-20.66,France,,,,Fished,Fished
V6884,6957,-142.12,-18.34,France,,,,Fished,Fished
V6885,6958,-142.2,-18.34,France,,,,Fished,Fished
V6886,6959,-143.48,-20.42,France,,,,Fished,Fished
V6887,6960,-143.56,-20.42,France,,,,Fished,Fished
V6888,6961,-143.24,-16.26,France,,,,Fished,Fished
V6889,6962,-143.24,-16.34,France,,,,Fished,Fished
V6890,6963,-143.08,-20.66,France,,,,Fished,Fished
V6891,6964,-143.24,-20.58,France,,,,Fished,Fished
V6892,6965,-143,-20.74,France,,,,Fished,Fished
V6893,6966,-143.08,-20.74,France,,,,Fished,Fished
V6894,6967,-144.04,-16.5,France,,,,Fished,Fished
V6895,6968,-143.8,-16.66,France,,,,Fished,Fished
V6896,6969,-134.92,-23.06,France,,,,Fished,Fished
V6897,6970,-134.92,-22.98,France,,,,Fished,Fished
V6898,6971,-143.48,-16.74,,,,,Fished,Fished
V6899,6972,-143.64,-16.74,France,,,,Fished,Fished
V6900,6973,-143.56,-16.74,France,,,,Fished,Fished
V6901,6974,-135,-22.98,France,,,,Fished,Fished
V6902,6975,-135,-23.06,,,,,Fished,Fished
V6903,6976,-143.96,-16.58,France,,,,Fished,Fished
V6904,6977,-143.8,-16.58,France,,,,Fished,Fished
V6905,6978,-144.36,-16.5,France,,,,Fished,Fished
V6906,6979,-143.88,-16.58,France,,,,Fished,Fished
V6907,6980,-144.44,-16.5,France,,,,Fished,Fished
V6908,6981,-143.72,-16.66,France,,,,Fished,Fished
V6909,6982,-143.64,-16.66,France,,,,Fished,Fished
V6910,6983,-143.4,-16.58,France,,,,Fished,Fished
V6911,6984,-143.48,-16.58,France,,,,Fished,Fished
V6912,6985,-143.4,-16.66,France,,,,Fished,Fished
V6913,6986,-152.28,-10.1,Kiribati,,,,Fished,Fished
V6914,6987,-150.2,-10.02,Kiribati,,,,Fished,Fished
V6915,6988,-151.8,-11.46,Kiribati,,,,Fished,Fished
V6916,6989,-152.28,-10.02,Kiribati,,,,Fished,Fished
V6917,6990,-151.8,-11.38,Kiribati,,,,Fished,Fished
V6918,6991,-144.36,-17.14,,,,,Fished,Fished
V6919,6992,-144.44,-17.14,France,,,,Fished,Fished
V6920,6993,-144.28,-17.14,France,,,,Fished,Fished
V6921,6994,-144.36,-17.22,France,,,,Fished,Fished
V6922,6995,-144.36,-17.06,,,,,Fished,Fished
V6923,6996,-144.44,-17.06,France,,,,Fished,Fished
V6924,6997,-144.28,-17.06,France,,,,Fished,Fished
V6925,6998,-145,-19.94,France,,,,Fished,Fished
V6926,6999,-145,-19.86,,,,,Fished,Fished
V6927,7000,-144.92,-19.94,France,,,,Fished,Fished
V6928,7001,-144.92,-19.86,France,,,,Fished,Fished
V6929,7002,-143.4,-17.46,France,,,,Fished,Fished
V6930,7003,-144.28,-16.66,France,,,,Fished,Fished
V6931,7004,-144.68,-15.78,France,,,,Fished,Fished
V6932,7005,-144.6,-15.7,France,,,,Fished,Fished
V6933,7006,-144.6,-15.78,France,,,,Fished,Fished
V6934,7007,-145.08,-14.5,France,,,,Fished,Fished
V6935,7008,-145.4,-15.46,France,,,,Fished,Fished
V6936,7009,-145.24,-14.74,France,,,,Fished,Fished
V6937,7010,-145.24,-14.66,,,,,Fished,Fished
V6938,7011,-144.6,-14.98,France,,,,Fished,Fished
V6939,7012,-144.52,-14.98,France,,,,Fished,Fished
V6940,7013,-135.16,-23.14,France,,,,Fished,Fished
V6941,7014,-135.08,-23.14,France,,,,Fished,Fished
V6942,7015,-134.92,-23.22,France,,,,Fished,Fished
V6943,7016,-135,-23.22,France,,,,Fished,Fished
V6944,7017,-134.84,-23.06,France,,,,Fished,Fished
V6945,7018,-134.92,-23.14,France,,,,Fished,Fished
V6946,7019,-137.08,-18.26,France,,,,Fished,Fished
V6947,7020,-136.2,-22.02,,,,,Fished,Fished
V6948,7021,-137.08,-18.34,France,,,,Fished,Fished
V6949,7022,-137,-18.26,France,,,,Fished,Fished
V6950,7023,-135.64,-21.54,France,,,,Fished,Fished
V6951,7024,-136.36,-21.54,France,,,,Fished,Fished
V6952,7025,-136.36,-18.58,France,,,,Fished,Fished
V6953,7026,-136.76,-21.3,,,,,Fished,Fished
V6954,7027,-136.28,-18.5,France,,,,Fished,Fished
V6955,7028,-136.92,-18.34,France,,,,Fished,Fished
V6956,7029,-136.36,-18.5,France,,,,Fished,Fished
V6957,7030,-134.52,-23.3,France,,,,Fished,Fished
V6958,7031,-135.16,-23.22,France,,,,Fished,Fished
V6959,7032,-134.52,-23.38,France,,,,Fished,Fished
V6960,7033,-134.44,-23.3,France,,,,Fished,Fished
V6961,7034,-135.08,-23.22,France,,,,Fished,Fished
V6962,7035,-134.84,-23.22,France,,,,Fished,Fished
V6963,7036,-134.92,-23.3,France,,,,Fished,Fished
V6964,7037,-135,-23.3,France,,,,Fished,Fished
V6965,7038,-135.64,-21.46,France,,,,Fished,Fished
V6966,7039,-136.36,-21.46,France,,,,Fished,Fished
V6967,7040,-135.48,-21.46,France,,,,Fished,Fished
V6968,7041,-134.36,-23.7,France,,,,Fished,Fished
V6969,7042,-134.44,-23.38,France,,,,Fished,Fished
V6970,7043,-136.44,-21.46,France,,,,Fished,Fished
V6971,7044,-134.36,-23.62,France,,,,Fished,Fished
V6972,7045,-137.08,-23.14,France,,,,Fished,Fished
V6973,7046,-137.16,-23.14,France,,,,Fished,Fished
V6974,7047,-136.6,-21.3,France,,,,Fished,Fished
V6975,7048,-136.52,-21.38,France,,,,Fished,Fished
V6976,7049,-136.52,-21.3,France,,,,Fished,Fished
V6977,7050,-138.44,-17.38,France,,,,Fished,Fished
V6978,7051,-140.76,-19.14,France,,,,Fished,Fished
V6979,7052,-138.36,-17.3,France,,,,Fished,Fished
V6980,7053,-137.16,-23.22,France,,,,Fished,Fished
V6981,7054,-138.44,-17.3,France,,,,Fished,Fished
V6982,7059,-144.28,-27.62,France,,,,Fished,Fished
V6983,7060,-144.36,-27.62,,,,,Fished,Fished
V6984,7061,-143.48,-27.86,France,,,,Fished,Fished
V6985,7062,-144.28,-27.54,France,,,,Fished,Fished
V6986,7063,-143.96,-27.46,France,,,,Fished,Fished
V6987,7064,-144.04,-27.46,France,,,,Fished,Fished
V6988,7065,-144.36,-27.54,France,,,,Fished,Fished
V6989,7066,-144.04,-27.38,France,,,,Fished,Fished
V6990,7067,-143.48,-27.94,France,,,,Fished,Fished
V6991,7068,-130.68,-23.94,United Kingdom,Marine Reserve,Not Reported,Part,Restricted,MPA
V6992,7069,-124.76,-24.74,United Kingdom,Marine Reserve,Not Reported,Part,Restricted,MPA
V6993,7070,-128.28,-24.42,United Kingdom,Marine Reserve,Not Reported,Part,Restricted,MPA
V6994,7071,-124.84,-24.66,United Kingdom,Marine Reserve,Not Reported,Part,Restricted,MPA
V6995,7072,-128.36,-24.42,United Kingdom,Marine Reserve,Not Reported,Part,Restricted,MPA
V6996,7074,-154.52,-15.86,France,,,,Fished,Fished
V6997,7075,-151.88,-16.26,France,,,,Fished,Fished
V6998,7076,-151.8,-16.34,France,,,,Fished,Fished
V6999,7077,-154.52,-15.78,France,,,,Fished,Fished
V7000,7078,-152.28,-16.5,France,,,,Fished,Fished
V7001,7079,-152.2,-16.5,France,,,,Fished,Fished
V7002,7080,-151.8,-16.5,France,,,,Fished,Fished
V7003,7081,-152.2,-16.42,France,,,,Fished,Fished
V7004,7082,-152.28,-16.42,France,,,,Fished,Fished
V7005,7083,-151.8,-16.42,France,,,,Fished,Fished
V7006,7084,-151.72,-16.42,France,,,,Fished,Fished
V7007,7085,-153.96,-16.82,France,,,,Fished,Fished
V7008,7086,-150.92,-16.82,France,,,,Fished,Fished
V7009,7087,-151,-16.82,France,,,,Fished,Fished
V7010,7088,-151.08,-16.74,France,,,,Fished,Fished
V7011,7089,-153.88,-16.82,France,,,,Fished,Fished
V7012,7090,-151.08,-16.82,France,,,,Fished,Fished
V7013,7091,-151,-16.66,France,,,,Fished,Fished
V7014,7092,-150.92,-16.74,France,,,,Fished,Fished
V7015,7093,-151.32,-16.82,France,,,,Fished,Fished
V7016,7094,-153.96,-16.74,France,,,,Fished,Fished
V7017,7095,-154.76,-16.58,France,,,,Fished,Fished
V7018,7096,-151.8,-16.58,France,,,,Fished,Fished
V7019,7097,-154.76,-16.5,France,,,,Fished,Fished
V7020,7098,-154.68,-16.5,,,,,Fished,Fished
V7021,7099,-154.68,-16.58,,,,,Fished,Fished
V7022,7100,-151.72,-16.58,France,,,,Fished,Fished
V7023,7101,-151.56,-16.66,France,,,,Fished,Fished
V7024,7102,-154.6,-16.5,France,,,,Fished,Fished
V7025,7103,-150.6,-17.62,France,,,,Fished,Fished
V7026,7104,-149.88,-17.62,France,,,,Fished,Fished
V7027,7105,-150.68,-17.62,France,,,,Fished,Fished
V7028,7106,-150.68,-17.7,France,,,,Fished,Fished
V7029,7107,-149.88,-17.54,,,,,Fished,Fished
V7030,7108,-149.32,-17.54,France,,,,Fished,Fished
V7031,7109,-149.8,-17.62,France,,,,Fished,Fished
V7032,7110,-149.56,-17.78,France,,,,Fished,Fished
V7033,7111,-149.48,-17.78,France,,,,Fished,Fished
V7034,7112,-150.6,-17.7,France,,,,Fished,Fished
V7035,7113,-149.56,-17.7,,,,,Fished,Fished
V7036,7114,-149.56,-16.98,France,,,,Fished,Fished
V7037,7115,-151.48,-16.9,France,,,,Fished,Fished
V7038,7116,-149.64,-17.06,France,,,,Fished,Fished
V7039,7117,-149.56,-17.06,France,,,,Fished,Fished
V7040,7118,-148.04,-17.86,France,,,,Fished,Fished
V7041,7119,-149.24,-17.86,,,,,Fished,Fished
V7042,7120,-151.32,-16.9,France,,,,Fished,Fished
V7043,7121,-149.4,-17.46,France,,,,Fished,Fished
V7044,7122,-149.8,-17.54,,,,,Fished,Fished
V7045,7123,-149.8,-17.46,France,,,,Fished,Fished
V7046,7124,-149.64,-16.98,France,,,,Fished,Fished
V7047,7125,-149.48,-17.46,France,,,,Fished,Fished
V7048,7126,-149.72,-17.46,France,,,,Fished,Fished
V7049,7127,-149.08,-17.86,France,,,,Fished,Fished
V7050,7128,-149.32,-17.86,France,,,,Fished,Fished
V7051,7129,-149.64,-17.7,France,,,,Fished,Fished
V7052,7130,-149.64,-17.62,France,,,,Fished,Fished
V7053,7131,-149.56,-17.54,,,,,Fished,Fished
V7054,7132,-149.64,-17.54,France,,,,Fished,Fished
V7055,7133,-149.96,-17.54,France,,,,Fished,Fished
V7056,7134,-149.96,-17.46,France,,,,Fished,Fished
V7057,7138,-151.32,-22.42,France,,,,Fished,Fished
V7058,7139,-151.4,-22.42,France,,,,Fished,Fished
V7059,7140,-147.64,-23.94,France,,,,Fished,Fished
V7060,7141,-147.72,-23.94,France,,,,Fished,Fished
V7061,7142,-147.64,-23.78,France,,,,Fished,Fished
V7062,7143,-147.72,-23.78,France,,,,Fished,Fished
V7063,7144,-147.64,-23.86,,,,,Fished,Fished
V7064,7145,-149.4,-23.46,France,,,,Fished,Fished
V7065,7146,-147.72,-23.86,France,,,,Fished,Fished
V7066,7147,-154.68,-21.86,France,,,,Fished,Fished
V7067,7148,-154.76,-21.86,France,,,,Fished,Fished
V7068,7149,-151.4,-22.5,France,,,,Fished,Fished
V7069,7150,-151.32,-22.5,France,,,,Fished,Fished
V7070,7151,-152.76,-22.66,France,,,,Fished,Fished
V7071,7152,-152.84,-22.66,France,,,,Fished,Fished
V7072,7153,-149.4,-23.38,France,,,,Fished,Fished
V7073,7154,-149.56,-23.38,France,,,,Fished,Fished
V7074,7155,-149.48,-23.46,France,,,,Fished,Fished
V7075,7156,-149.56,-23.46,France,,,,Fished,Fished
V7076,7157,-149.48,-23.3,France,,,,Fished,Fished
V7077,7158,-154.76,-21.78,France,,,,Fished,Fished
V7078,7159,-149.48,-23.38,,,,,Fished,Fished
V7079,7160,-149.4,-23.3,France,,,,Fished,Fished
V7080,7161,-157.64,-19.86,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7081,7162,-157.72,-19.86,,,,,Fished,Fished
V7082,7163,-158.92,-19.3,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7083,7164,-158.92,-19.22,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7084,7165,-159,-19.22,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7085,7166,-159,-19.3,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7086,7167,-157.32,-20.18,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7087,7168,-157.4,-20.18,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7088,7169,-157.32,-20.1,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7089,7170,-163.24,-18.1,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7090,7171,-163.24,-18.02,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7091,7172,-163.08,-18.1,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7092,7173,-163.08,-18.02,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7093,7174,-159.72,-18.82,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7094,7175,-159.88,-18.9,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7095,7176,-159.8,-21.3,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7096,7177,-159.72,-21.22,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7097,7178,-158.28,-19.78,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7098,7179,-158.28,-19.86,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7099,7180,-158.12,-19.94,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7100,7181,-159.72,-18.98,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7101,7182,-159.8,-18.82,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7102,7183,-158.04,-20.02,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7103,7184,-158.12,-20.02,,,,,Fished,Fished
V7104,7185,-157.96,-21.94,,,,,Fished,Fished
V7105,7186,-157.72,-19.94,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7106,7187,-157.88,-21.86,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7107,7188,-157.96,-21.86,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7108,7189,-163.96,-21.14,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7109,7190,-164.04,-21.14,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7110,7191,-164.04,-21.06,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7111,7192,-163.88,-21.14,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7112,7193,-161,-20.66,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7113,7194,-161.08,-20.66,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7114,7195,-161,-20.58,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7115,7196,-161.08,-20.58,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7116,7197,-163.88,-21.06,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7117,7198,-163.96,-21.06,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7118,7199,-163.88,-20.98,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7119,7200,-163.96,-20.98,New Zealand,Marine Park,VI,Not Reported,Restricted,MPA
V7120,7201,115.48,-32.02,Australia,,,,Fished,Fished
V7121,7202,115.4,-32.02,Australia,,,,Fished,Fished
V7122,7203,103.4,10.62,Cambodia,,,,Fished,Fished
V7123,7204,103.08,10.3,Cambodia,,,,Fished,Fished
V7124,7205,103.16,10.22,Cambodia,,,,Fished,Fished
V7125,7206,102.92,10.38,Cambodia,,,,Fished,Fished
V7126,7207,103,10.38,Cambodia,,,,Fished,Fished
V7127,7208,102.6,11.9,Thailand,,,,Fished,Fished
V7128,7209,103.08,10.86,Cambodia,,,,Fished,Fished
V7129,7210,102.76,11.1,Cambodia,,,,Fished,Fished
V7130,7211,103.08,9.9,Cambodia,,,,Fished,Fished
V7131,7212,103.48,9.34,Vietnam,,,,Fished,Fished
V7132,7213,102.92,9.9,Cambodia,,,,Fished,Fished
V7133,7214,103.16,9.98,Cambodia,,,,Fished,Fished
V7134,7215,102.84,9.9,Cambodia,,,,Fished,Fished
V7135,7216,102.92,9.98,Cambodia,,,,Fished,Fished
V7136,7217,103.48,9.26,Vietnam,,,,Fished,Fished
V7137,7218,100.92,12.54,Thailand,,,,Fished,Fished
V7138,7219,100.68,12.86,Thailand,,,,Fished,Fished
V7139,7220,100.84,12.62,Thailand,,,,Fished,Fished
V7140,7221,100.68,12.78,Thailand,,,,Fished,Fished
V7141,7222,102.04,12.38,Thailand,,,,Fished,Fished
V7142,7223,102.2,12.06,Thailand,,,,Fished,Fished
V7143,7224,100.76,12.7,Thailand,,,,Fished,Fished
V7144,7225,99.24,9.74,Thailand,,,,Fished,Fished
V7145,7226,100.04,9.82,Thailand,,,,Fished,Fished
V7146,7227,100.12,9.58,Thailand,,,,Fished,Fished
V7147,7228,99.88,9.58,Thailand,,,,Fished,Fished
V7148,7229,102.28,11.9,Thailand,,,,Fished,Fished
V7149,7230,102.36,11.74,Thailand,,,,Fished,Fished
V7150,7231,102.36,11.82,Thailand,,,,Fished,Fished
V7151,7232,99.96,9.82,Thailand,,,,Fished,Fished
V7152,7233,99.24,9.82,Thailand,,,,Fished,Fished
V7153,7234,99.8,10.14,Thailand,,,,Fished,Fished
V7154,7235,99.8,10.06,Thailand,,,,Fished,Fished
V7155,7236,99.88,10.14,Thailand,,,,Fished,Fished
V7156,7237,104.36,9.74,Vietnam,UNESCO-MAB Biosphere Reserve,Not Applicable,Not Reported,Fished,Fished
V7157,7238,103.96,9.9,Vietnam,UNESCO-MAB Biosphere Reserve,Not Applicable,Not Reported,Fished,Fished
V7158,7239,100.12,9.74,Thailand,,,,Fished,Fished
V7159,7240,102.52,11.58,Thailand,,,,Fished,Fished
V7160,7241,103.8,1.18,Singapore,,,,Fished,Fished
V7161,7242,103.72,1.1,Indonesia,,,,Fished,Fished
