ID,ID2,Lon,Lat,TERRITORY1,Grav_tot,ECOREGION,PROVINCE 
V6094,6155,116.44,11.26,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6095,6156,116.84,11.34,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6096,6157,114.6,11.34,China,0,South China Sea Oceanic Islands,South China Sea
V6097,6158,114.52,11.34,China,0,South China Sea Oceanic Islands,South China Sea
V6098,6159,116.44,11.34,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6099,6160,116.04,11.34,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6100,6161,116.52,11.5,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6101,6162,116.28,11.5,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6102,6163,114.68,11.42,China,0,South China Sea Oceanic Islands,South China Sea
V6103,6164,116.12,11.5,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6104,6165,116.2,11.5,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6105,6166,116.2,11.66,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6106,6167,117.16,11.58,Philippines,4,South China Sea Oceanic Islands,South China Sea
V6107,6168,117.16,11.5,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6108,6169,116.12,11.42,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6109,6170,116.44,11.5,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6110,6171,116.28,11.42,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6111,6172,114.6,11.5,China,0,South China Sea Oceanic Islands,South China Sea
V6112,6173,114.76,11.42,China,0,South China Sea Oceanic Islands,South China Sea
V6113,6174,114.76,11.5,China,0,South China Sea Oceanic Islands,South China Sea
V6114,6175,114.68,11.5,China,0,South China Sea Oceanic Islands,South China Sea
V6115,6176,117,11.1,Philippines,2,South China Sea Oceanic Islands,South China Sea
V6116,6177,116.52,11.18,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6117,6178,117.24,11.1,Philippines,3,South China Sea Oceanic Islands,South China Sea
V6118,6179,117.32,11.02,Philippines,3,South China Sea Oceanic Islands,South China Sea
V6119,6180,114.84,11.18,China,0,South China Sea Oceanic Islands,South China Sea
V6120,6181,114.76,11.18,China,0,South China Sea Oceanic Islands,South China Sea
V6121,6182,114.76,11.1,China,0,South China Sea Oceanic Islands,South China Sea
V6122,6183,114.76,11.02,China,0,South China Sea Oceanic Islands,South China Sea
V6123,6184,116.84,11.1,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6124,6185,116.36,11.1,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6125,6186,117.48,11.02,Philippines,4,South China Sea Oceanic Islands,South China Sea
V6126,6187,117.4,11.02,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6127,6188,117.32,11.18,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6128,6189,117.32,11.1,Philippines,3,South China Sea Oceanic Islands,South China Sea
V6129,6190,116.52,11.1,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6130,6191,116.92,11.1,Philippines,2,South China Sea Oceanic Islands,South China Sea
V6131,6192,116.12,11.18,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6132,6193,116.84,11.26,Philippines,2,South China Sea Oceanic Islands,South China Sea
V6133,6194,116.04,11.1,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6134,6195,116.12,11.26,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6135,6196,116.76,11.26,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6136,6197,116.04,11.26,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6137,6198,117,11.26,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6138,6199,116.92,11.26,Philippines,2,South China Sea Oceanic Islands,South China Sea
V6139,6200,117,11.18,Philippines,2,South China Sea Oceanic Islands,South China Sea
V6140,6201,116.92,11.18,Philippines,2,South China Sea Oceanic Islands,South China Sea
V6141,6202,116.84,11.18,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6142,6203,116.76,11.18,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6143,6204,116.04,11.18,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6144,6205,116.12,11.1,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6145,6206,116.44,11.18,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6146,6207,116.36,11.18,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6147,6208,116.36,11.02,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6148,6209,116.52,11.02,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6149,6210,116.28,10.94,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6150,6211,116.84,11.02,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6151,6212,114.68,10.94,China,0,South China Sea Oceanic Islands,South China Sea
V6152,6213,114.6,10.94,China,0,South China Sea Oceanic Islands,South China Sea
V6153,6214,116.44,11.02,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6154,6215,114.6,11.02,China,0,South China Sea Oceanic Islands,South China Sea
V6155,6216,116.92,10.94,Philippines,2,South China Sea Oceanic Islands,South China Sea
V6156,6217,116.6,10.94,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6157,6218,116.84,10.94,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6158,6219,116.68,10.94,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6159,6220,116.6,11.02,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6160,6221,116.28,11.02,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6161,6222,116.52,10.94,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6162,6223,116.36,10.94,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6163,6224,116.6,11.1,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6164,6225,116.76,11.1,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6165,6226,114.68,11.02,China,0,South China Sea Oceanic Islands,South China Sea
V6166,6227,114.36,11.1,China,0,South China Sea Oceanic Islands,South China Sea
V6167,6228,117.48,11.1,Philippines,4,South China Sea Oceanic Islands,South China Sea
V6168,6229,117.4,11.1,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6169,6230,115,11.1,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6170,6231,114.68,11.1,China,0,South China Sea Oceanic Islands,South China Sea
V6171,6232,116.76,11.02,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6172,6233,117,11.02,Philippines,2,South China Sea Oceanic Islands,South China Sea
V6173,6234,116.92,11.02,Philippines,2,South China Sea Oceanic Islands,South China Sea
V6174,6235,117.24,11.02,Philippines,3,South China Sea Oceanic Islands,South China Sea
V6175,6236,114.2,11.02,China,0,South China Sea Oceanic Islands,South China Sea
V6176,6237,114.28,11.1,China,0,South China Sea Oceanic Islands,South China Sea
V6177,6238,114.2,11.1,China,0,South China Sea Oceanic Islands,South China Sea
V6178,6239,116.6,10.86,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6179,6240,116.76,10.78,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6180,6241,116.84,10.78,Philippines,2,South China Sea Oceanic Islands,South China Sea
V6181,6242,116.12,10.78,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6182,6243,114.84,10.86,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6183,6244,115.96,10.86,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6184,6245,116.68,10.78,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6185,6246,116.6,10.78,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6186,6247,116.12,10.7,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6187,6248,116.2,10.62,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6188,6249,117.24,10.7,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6189,6250,116.2,10.7,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6190,6251,114.6,10.7,China,0,South China Sea Oceanic Islands,South China Sea
V6191,6252,114.6,10.78,China,0,South China Sea Oceanic Islands,South China Sea
V6192,6253,116.44,10.94,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6193,6254,114.12,10.94,China,0,South China Sea Oceanic Islands,South China Sea
V6194,6255,114.52,10.86,China,0,South China Sea Oceanic Islands,South China Sea
V6195,6256,116.44,10.86,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6196,6257,114.04,10.86,China,0,South China Sea Oceanic Islands,South China Sea
V6197,6258,116.76,10.94,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6198,6259,114.04,10.94,China,1,South China Sea Oceanic Islands,South China Sea
V6199,6260,114.12,10.86,China,0,South China Sea Oceanic Islands,South China Sea
V6200,6261,116.28,10.86,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6201,6262,117.4,10.94,Philippines,3,South China Sea Oceanic Islands,South China Sea
V6202,6263,115.88,10.86,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6203,6264,116.68,10.86,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6204,6265,116.36,10.86,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6205,6266,114.6,10.86,China,0,South China Sea Oceanic Islands,South China Sea
V6206,6267,114.92,10.94,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6207,6268,114.92,10.86,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6208,6269,116.6,10.54,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6209,6270,116.52,10.54,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6210,6271,117.4,10.62,Philippines,3,South China Sea Oceanic Islands,South China Sea
V6211,6272,117.32,10.62,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6212,6273,117.24,10.62,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6213,6274,117,10.62,Philippines,2,South China Sea Oceanic Islands,South China Sea
V6214,6275,116.92,10.62,Philippines,2,South China Sea Oceanic Islands,South China Sea
V6215,6276,117.08,10.62,Philippines,2,South China Sea Oceanic Islands,South China Sea
V6216,6277,116.92,10.54,Philippines,2,South China Sea Oceanic Islands,South China Sea
V6217,6278,116.6,10.62,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6218,6279,117.08,10.54,Philippines,2,South China Sea Oceanic Islands,South China Sea
V6219,6280,117,10.54,Philippines,2,South China Sea Oceanic Islands,South China Sea
V6220,6281,117.32,10.7,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6221,6282,114.28,10.7,China,0,South China Sea Oceanic Islands,South China Sea
V6222,6283,117.4,10.7,Philippines,3,South China Sea Oceanic Islands,South China Sea
V6223,6284,117.24,10.78,Philippines,3,South China Sea Oceanic Islands,South China Sea
V6224,6285,114.36,10.78,China,0,South China Sea Oceanic Islands,South China Sea
V6225,6286,114.44,10.7,China,0,South China Sea Oceanic Islands,South China Sea
V6226,6287,116.84,10.7,Philippines,2,South China Sea Oceanic Islands,South China Sea
V6227,6288,116.76,10.7,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6228,6289,117.16,10.62,Philippines,2,South China Sea Oceanic Islands,South China Sea
V6229,6290,114.44,10.62,China,0,South China Sea Oceanic Islands,South China Sea
V6230,6291,116.68,10.62,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6231,6292,117.16,10.7,Philippines,2,South China Sea Oceanic Islands,South China Sea
V6232,6293,116.84,10.62,Philippines,2,South China Sea Oceanic Islands,South China Sea
V6233,6294,116.76,10.62,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6234,6295,114.68,10.3,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6235,6296,114.76,10.38,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6236,6297,114.68,10.38,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6237,6298,116.6,10.3,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6238,6299,117.32,10.3,Philippines,3,South China Sea Oceanic Islands,South China Sea
V6239,6300,117.24,10.3,Philippines,3,South China Sea Oceanic Islands,South China Sea
V6240,6301,117.32,10.38,Philippines,3,South China Sea Oceanic Islands,South China Sea
V6241,6302,115.72,10.54,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6242,6303,115.8,10.54,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6243,6304,116.76,10.54,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6244,6305,115.8,10.46,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6245,6306,116.68,10.54,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6246,6307,116.84,10.54,Philippines,2,South China Sea Oceanic Islands,South China Sea
V6247,6308,115.16,10.54,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6248,6309,116.04,10.54,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6249,6310,115.96,10.54,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6250,6311,116.6,10.46,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6251,6312,116.84,10.46,Philippines,2,South China Sea Oceanic Islands,South China Sea
V6252,6313,115.72,10.46,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6253,6314,116.04,10.46,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6254,6315,115.96,10.46,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6255,6316,117.32,10.06,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6256,6317,113.88,10.14,China,0,South China Sea Oceanic Islands,South China Sea
V6257,6318,117.32,10.14,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6258,6319,117.4,10.06,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6259,6320,114.36,10.14,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6260,6321,113.88,10.06,China,0,South China Sea Oceanic Islands,South China Sea
V6261,6322,113.88,9.98,China,0,South China Sea Oceanic Islands,South China Sea
V6262,6323,114.36,9.98,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6263,6324,114.36,10.06,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6264,6325,114.44,9.98,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6265,6326,117.4,10.14,Philippines,3,South China Sea Oceanic Islands,South China Sea
V6266,6327,114.28,10.3,China,0,South China Sea Oceanic Islands,South China Sea
V6267,6328,114.2,10.22,China,0,South China Sea Oceanic Islands,South China Sea
V6268,6329,114.6,10.22,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6269,6330,114.6,10.3,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6270,6331,115.08,10.3,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6271,6332,113.64,10.22,China,1,South China Sea Oceanic Islands,South China Sea
V6272,6333,114.36,10.22,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6273,6334,114.2,10.14,China,0,South China Sea Oceanic Islands,South China Sea
V6274,6335,114.52,10.22,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6275,6336,114.28,10.22,China,0,South China Sea Oceanic Islands,South China Sea
V6276,6337,115.32,10.22,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6277,6338,113.08,9.66,China,1,South China Sea Oceanic Islands,South China Sea
V6278,6339,112.92,9.58,China,1,South China Sea Oceanic Islands,South China Sea
V6279,6340,113.08,9.74,China,0,South China Sea Oceanic Islands,South China Sea
V6280,6341,114.28,9.66,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6281,6342,112.44,9.5,China,1,South China Sea Oceanic Islands,South China Sea
V6282,6343,112.84,9.5,China,0,South China Sea Oceanic Islands,South China Sea
V6283,6344,113.64,9.18,China,0,South China Sea Oceanic Islands,South China Sea
V6284,6345,114.2,9.34,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6285,6346,112.92,9.66,China,1,South China Sea Oceanic Islands,South China Sea
V6286,6347,113,9.58,China,1,South China Sea Oceanic Islands,South China Sea
V6287,6348,112.84,9.58,China,0,South China Sea Oceanic Islands,South China Sea
V6288,6349,112.92,9.5,China,1,South China Sea Oceanic Islands,South China Sea
V6289,6350,114.68,9.9,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6290,6351,114.52,9.98,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6291,6352,114.6,9.98,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6292,6353,114.44,10.06,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6293,6354,114.6,9.9,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6294,6355,114.68,9.98,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6295,6356,114.28,9.9,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6296,6357,114.44,9.82,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6297,6358,114.52,9.9,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6298,6359,114.36,9.9,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6299,6360,114.44,9.9,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6300,6361,114.04,8.86,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6301,6362,114.04,8.78,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6302,6363,111.88,8.62,Vietnam,1,South China Sea Oceanic Islands,South China Sea
V6303,6364,114.12,8.86,Philippines,0,South China Sea Oceanic Islands,South China Sea
V6304,6365,113.88,8.86,Malaysia,1,South China Sea Oceanic Islands,South China Sea
V6305,6366,113.88,8.78,Malaysia,1,South China Sea Oceanic Islands,South China Sea
V6306,6367,113.96,8.78,Malaysia,1,South China Sea Oceanic Islands,South China Sea
V6307,6368,113.96,8.86,Philippines,1,South China Sea Oceanic Islands,South China Sea
V6308,6369,113.32,8.3,Malaysia,1,South China Sea Oceanic Islands,South China Sea
V6309,6370,113.32,8.22,Malaysia,1,South China Sea Oceanic Islands,South China Sea
V6310,6371,114.68,8.14,Malaysia,3,South China Sea Oceanic Islands,South China Sea
V6311,6372,113.24,8.06,Malaysia,1,South China Sea Oceanic Islands,South China Sea
V6312,6373,113.32,8.14,Malaysia,1,South China Sea Oceanic Islands,South China Sea
V6313,6374,113.24,8.14,Malaysia,1,South China Sea Oceanic Islands,South China Sea
V6314,6375,112.2,8.86,Vietnam,1,South China Sea Oceanic Islands,South China Sea
V6315,6376,112.36,8.94,China,1,South China Sea Oceanic Islands,South China Sea
V6316,6377,114.6,8.86,Philippines,2,South China Sea Oceanic Islands,South China Sea
V6317,6378,113.72,9.18,China,1,South China Sea Oceanic Islands,South China Sea
V6318,6379,113.72,8.94,Malaysia,1,South China Sea Oceanic Islands,South China Sea
V6319,6380,113.64,8.94,Malaysia,1,South China Sea Oceanic Islands,South China Sea
V6320,6381,112.52,8.86,China,1,South China Sea Oceanic Islands,South China Sea
V6321,6382,112.68,8.78,China,0,South China Sea Oceanic Islands,South China Sea
V6322,6383,112.68,8.86,China,0,South China Sea Oceanic Islands,South China Sea
V6323,6384,112.6,8.86,China,1,South China Sea Oceanic Islands,South China Sea
V6324,6385,112.84,8.86,China,1,South China Sea Oceanic Islands,South China Sea
V6325,6386,114.68,8.86,Philippines,2,South China Sea Oceanic Islands,South China Sea
V6326,6387,112.6,8.78,China,1,South China Sea Oceanic Islands,South China Sea
V6327,6388,112.52,8.78,China,1,South China Sea Oceanic Islands,South China Sea
V6328,6389,114.36,7.98,Malaysia,0,South China Sea Oceanic Islands,South China Sea
V6329,6390,114.44,7.9,Malaysia,3,South China Sea Oceanic Islands,South China Sea
V6330,6391,114.04,7.9,Malaysia,3,South China Sea Oceanic Islands,South China Sea
V6331,6392,114.44,7.98,Malaysia,3,South China Sea Oceanic Islands,South China Sea
V6332,6393,113.88,7.98,Malaysia,2,South China Sea Oceanic Islands,South China Sea
V6333,6394,114.36,7.9,Malaysia,3,South China Sea Oceanic Islands,South China Sea
V6334,6395,114.28,7.9,Malaysia,3,South China Sea Oceanic Islands,South China Sea
V6335,6396,114.12,7.66,Malaysia,3,South China Sea Oceanic Islands,South China Sea
V6336,6397,114.28,7.66,Malaysia,3,South China Sea Oceanic Islands,South China Sea
V6337,6398,114.12,7.74,Malaysia,3,South China Sea Oceanic Islands,South China Sea
V6338,6399,112.92,7.9,Malaysia,1,South China Sea Oceanic Islands,South China Sea
