"","ID","Lon","Lat","General","PROVINCE","Kulbicki","crypto5BROF","crypto5BRIF","pare5BRin","pare5BRout"
"5892","V5892",50.92,28.78,"Fished","Somali/Arabian","Western Indian",1968,3216,22,28
"5893","V5893",54.44,26.14,"Fished","Somali/Arabian","Western Indian",1936,2750,15,27
"5894","V5894",55.24,26.54,"Fished","Somali/Arabian","Western Indian",2413,2571,20,26
"5895","V5895",52.84,24.94,"Fished","Somali/Arabian","Western Indian",2415,1343,19,23
"5896","V5896",52.52,24.78,"Fished","Somali/Arabian","Western Indian",2260,2302,11,25
"5897","V5897",53,24.62,"MPA","Somali/Arabian","Western Indian",2440,1311,5,16
"5898","V5898",52.36,24.94,"Fished","Somali/Arabian","Western Indian",2454,1774,8,17
"5899","V5899",52.2,25.02,"Fished","Somali/Arabian","Western Indian",2391,3180,11,26
"5900","V5900",55.32,26.3,"Fished","Somali/Arabian","Western Indian",1956,2123,19,25
"5901","V5901",52.28,24.54,"Fished","Somali/Arabian","Western Indian",2136,1458,8,28
"5902","V5902",56.2,26.3,"Fished","Somali/Arabian","Western Indian",2108,1159,3,11
"5903","V5903",56.04,26.06,"Fished","Somali/Arabian","Western Indian",161,1118,2,2
"5904","V5904",55.48,25.58,"Fished","Somali/Arabian","Western Indian",683,475,1,3
"5905","V5905",55.56,25.66,"Fished","Somali/Arabian","Western Indian",1135,137,1,5
"5906","V5906",55.96,25.9,"Fished","Somali/Arabian","Western Indian",753,733,1,3
"5907","V5907",55.32,25.34,"Fished","Somali/Arabian","Western Indian",808,1399,17,12
"5908","V5908",50.44,26.54,"Fished","Somali/Arabian","Western Indian",664,1729,14,5
"5909","V5909",51,26.3,"Fished","Somali/Arabian","Western Indian",1564,839,25,15
"5910","V5910",50.92,26.3,"Fished","Somali/Arabian","Western Indian",1447,831,23,21
"5911","V5911",50.6,26.54,"Fished","Somali/Arabian","Western Indian",2225,1132,23,21
"5912","V5912",50.52,26.54,"Fished","Somali/Arabian","Western Indian",2042,1456,26,21
"5913","V5913",50.92,26.14,"Fished","Somali/Arabian","Western Indian",1789,2374,28,22
"5914","V5914",50.84,25.98,"Fished","Somali/Arabian","Western Indian",1529,2393,31,20
"5915","V5915",50.84,26.06,"Fished","Somali/Arabian","Western Indian",2085,1895,26,20
"5916","V5916",50.76,26.3,"Fished","Somali/Arabian","Western Indian",2148,2688,31,18
"5917","V5917",51,26.22,"Fished","Somali/Arabian","Western Indian",1444,1661,26,22
"5918","V5918",50.92,26.22,"Fished","Somali/Arabian","Western Indian",2085,1318,25,24
"5919","V5919",50.84,25.9,"Fished","Somali/Arabian","Western Indian",2065,2519,28,24
"5920","V5920",48.76,28.78,"Fished","Somali/Arabian","Western Indian",1754,1045,17,23
"5921","V5921",48.68,28.7,"Fished","Somali/Arabian","Western Indian",1894,1508,31,22
"5922","V5922",48.6,28.7,"Fished","Somali/Arabian","Western Indian",2133,797,20,23
"5923","V5923",48.92,28.06,"Fished","Somali/Arabian","Western Indian",2023,1501,30,23
"5924","V5924",50.2,27.74,"Fished","Somali/Arabian","Western Indian",2186,696,17,22
"5925","V5925",49.8,27.66,"Fished","Somali/Arabian","Western Indian",2112,2828,30,24
"5926","V5926",50.76,27.1,"Fished","Somali/Arabian","Western Indian",2063,2299,27,22
"5927","V5927",50.68,27.1,"Fished","Somali/Arabian","Western Indian",1630,4189,32,25
"5928","V5928",50.76,27.02,"Fished","Somali/Arabian","Western Indian",2200,4794,36,21
"5929","V5929",50.68,27.02,"Fished","Somali/Arabian","Western Indian",1971,887,12,24
"5930","V5930",51,26.94,"Fished","Somali/Arabian","Western Indian",1922,698,23,22
"5931","V5931",50.92,26.94,"Fished","Somali/Arabian","Western Indian",2378,2486,24,23
"5932","V5932",50.76,26.94,"Fished","Somali/Arabian","Western Indian",2324,2957,22,20
"5933","V5933",50.68,26.94,"Fished","Somali/Arabian","Western Indian",2444,2714,23,15
"5934","V5934",51,26.86,"Fished","Somali/Arabian","Western Indian",1120,875,12,7
"5935","V5935",50.92,26.86,"Fished","Somali/Arabian","Western Indian",2433,2354,25,14
"5936","V5936",51.32,26.46,"Fished","Somali/Arabian","Western Indian",1419,939,10,11
"5937","V5937",51.16,26.7,"Fished","Somali/Arabian","Western Indian",1348,1239,9,11
"5938","V5938",51.08,26.7,"Fished","Somali/Arabian","Western Indian",1321,1335,10,12
"5939","V5939",51.32,26.54,"Fished","Somali/Arabian","Western Indian",897,1084,9,9
"5940","V5940",51.24,26.54,"Fished","Somali/Arabian","Western Indian",1452,855,5,10
"5941","V5941",51.24,26.7,"Fished","Somali/Arabian","Western Indian",2459,2677,27,15
"5942","V5942",51.16,26.62,"Fished","Somali/Arabian","Western Indian",2479,2906,20,12
"5943","V5943",51.32,26.7,"Fished","Somali/Arabian","Western Indian",1553,679,6,13
"5944","V5944",50.84,26.62,"Fished","Somali/Arabian","Western Indian",2215,2417,19,17
"5945","V5945",50.76,26.62,"Fished","Somali/Arabian","Western Indian",1846,1469,14,15
"5946","V5946",51.24,26.46,"Fished","Somali/Arabian","Western Indian",2326,3191,17,12
"5947","V5947",50.92,26.62,"Fished","Somali/Arabian","Western Indian",1493,1506,10,17
"5948","V5948",51.32,26.62,"Fished","Somali/Arabian","Western Indian",2591,2043,18,19
"5949","V5949",51.24,26.62,"Fished","Somali/Arabian","Western Indian",1078,2362,10,10
"5950","V5950",50.84,26.54,"Fished","Somali/Arabian","Western Indian",2463,1367,14,15
"5951","V5951",50.76,26.54,"Fished","Somali/Arabian","Western Indian",2865,2317,18,21
"5952","V5952",51.96,25.18,"Fished","Somali/Arabian","Western Indian",2733,2267,18,19
"5953","V5953",54.2,25.26,"Fished","Somali/Arabian","Western Indian",2877,2338,22,16
"5954","V5954",52.04,25.18,"Fished","Somali/Arabian","Western Indian",2578,2923,20,14
"5955","V5955",55.08,25.9,"Fished","Somali/Arabian","Western Indian",1095,1669,11,10
"5956","V5956",55,25.9,"Fished","Somali/Arabian","Western Indian",1960,1925,13,14
"5957","V5957",55,25.82,"Fished","Somali/Arabian","Western Indian",1510,1931,6,10
"5958","V5958",54.2,25.18,"Fished","Somali/Arabian","Western Indian",2120,3058,12,13
"5959","V5959",52.92,25.18,"Fished","Somali/Arabian","Western Indian",2722,3386,13,17
"5960","V5960",51.88,25.18,"Fished","Somali/Arabian","Western Indian",1761,1727,11,10
"5961","V5961",52.04,25.1,"Fished","Somali/Arabian","Western Indian",1517,874,18,22
"5962","V5962",52.84,25.18,"Fished","Somali/Arabian","Western Indian",1515,693,23,25
"5963","V5963",52.12,25.18,"Fished","Somali/Arabian","Western Indian",325,282,0,1
"5964","V5964",51.88,24.46,"MPA","Somali/Arabian","Western Indian",128,206,2,1
"5965","V5965",52.28,24.38,"Fished","Somali/Arabian","Western Indian",230,415,3,3
"5966","V5966",52.68,24.46,"Fished","Somali/Arabian","Western Indian",335,252,0,0
"5967","V5967",51.96,24.46,"MPA","Somali/Arabian","Western Indian",554,129,1,1
"5968","V5968",51.88,24.38,"MPA","Somali/Arabian","Western Indian",336,426,0,0
"5969","V5969",52.04,24.38,"MPA","Somali/Arabian","Western Indian",357,199,0,0
"5970","V5970",52.04,24.46,"Fished","Somali/Arabian","Western Indian",141,384,0,0
"5971","V5971",52.04,24.7,"Fished","Somali/Arabian","Western Indian",1253,1809,5,2
"5972","V5972",51.96,24.7,"Fished","Somali/Arabian","Western Indian",913,1092,5,2
"5973","V5973",52.12,24.7,"Fished","Somali/Arabian","Western Indian",965,1246,8,2
"5974","V5974",51.8,24.46,"MPA","Somali/Arabian","Western Indian",499,495,0,0
"5975","V5975",51.8,24.54,"MPA","Somali/Arabian","Western Indian",771,939,12,0
"5976","V5976",53.8,24.38,"Fished","Somali/Arabian","Western Indian",1076,1379,8,1
"5977","V5977",52.04,24.3,"MPA","Somali/Arabian","Western Indian",1230,1090,11,1
"5978","V5978",52.12,24.3,"Fished","Somali/Arabian","Western Indian",1335,2058,3,6
"5979","V5979",51.96,24.38,"MPA","Somali/Arabian","Western Indian",1094,1192,3,9
"5980","V5980",45.88,2.3,"Fished","Somali/Arabian","Western Indian",1088,861,1,6
"5981","V5981",46.04,2.38,"Fished","Somali/Arabian","Western Indian",658,496,2,5
"5982","V5982",58.76,23.5,"Fished","Somali/Arabian","Western Indian",771,1166,2,5
"5983","V5983",57.96,23.9,"Fished","Somali/Arabian","Western Indian",344,670,2,4
"5984","V5984",58.6,23.66,"Fished","Somali/Arabian","Western Indian",1528,1280,1,3
"5985","V5985",58.68,23.58,"Fished","Somali/Arabian","Western Indian",1672,1601,2,2
"5986","V5986",57.8,23.82,"Fished","Somali/Arabian","Western Indian",993,827,2,6
"5987","V5987",59.4,22.7,"Fished","Somali/Arabian","Western Indian",879,433,0,6
"5988","V5988",59.48,22.62,"Fished","Somali/Arabian","Western Indian",1495,566,1,3
"5989","V5989",59.56,22.62,"Fished","Somali/Arabian","Western Indian",513,177,3,4
"5990","V5990",58.6,20.22,"Fished","Somali/Arabian","Western Indian",310,123,2,6
"5991","V5991",58.6,20.14,"Fished","Somali/Arabian","Western Indian",388,224,1,1
"5992","V5992",58.68,20.14,"Fished","Somali/Arabian","Western Indian",335,131,0,3
"5993","V5993",58.92,20.7,"Fished","Somali/Arabian","Western Indian",389,113,0,3
"5994","V5994",59,20.54,"Fished","Somali/Arabian","Western Indian",44,247,3,1
"5995","V5995",58.76,20.22,"Fished","Somali/Arabian","Western Indian",63,346,6,1
"5996","V5996",58.84,20.3,"Fished","Somali/Arabian","Western Indian",46,320,4,2
"5997","V5997",57.72,18.94,"Fished","Somali/Arabian","Western Indian",250,274,1,5
"5998","V5998",57.8,18.94,"Fished","Somali/Arabian","Western Indian",124,88,2,2
"5999","V5999",57.88,19.02,"Fished","Somali/Arabian","Western Indian",204,145,2,2
"6000","V6000",54.76,16.94,"Fished","Somali/Arabian","Western Indian",44,65,3,1
"6001","V6001",54.68,16.94,"Fished","Somali/Arabian","Western Indian",865,799,1,2
"6002","V6002",55.56,17.5,"Fished","Somali/Arabian","Western Indian",14,34,1,0
"6003","V6003",57.96,20.22,"Fished","Somali/Arabian","Western Indian",45,79,3,1
"6004","V6004",58.12,20.38,"Fished","Somali/Arabian","Western Indian",70,107,2,1
"6005","V6005",57.88,19.34,"Fished","Somali/Arabian","Western Indian",39,20,1,3
"6006","V6006",57.88,19.42,"Fished","Somali/Arabian","Western Indian",92,40,1,2
"6007","V6007",56.68,18.54,"Fished","Somali/Arabian","Western Indian",65,8,2,3
"6008","V6008",55.8,17.5,"Fished","Somali/Arabian","Western Indian",22,37,2,2
"6009","V6009",55.96,17.5,"Fished","Somali/Arabian","Western Indian",50,72,1,1
"6010","V6010",105.96,19.42,"Fished","South China Sea","Central Indo_Pacific",2816,2348,150,83
"6011","V6011",108.52,15.98,"Fished","South China Sea","Central Indo_Pacific",2449,2642,74,127
"6012","V6012",108.36,16.14,"Fished","South China Sea","Central Indo_Pacific",2669,2513,155,76
"6013","V6013",109.08,15.34,"Fished","South China Sea","Central Indo_Pacific",2751,2457,144,78
"6014","V6014",109.16,15.34,"Fished","South China Sea","Central Indo_Pacific",2926,2512,91,119
"6015","V6015",109.08,15.42,"Fished","South China Sea","Central Indo_Pacific",2592,2959,148,135
"6016","V6016",107.16,17.1,"Fished","South China Sea","Central Indo_Pacific",2533,2309,118,78
"6017","V6017",108.92,19.58,"Fished","South China Sea","Central Indo_Pacific",3017,2706,81,108
"6018","V6018",108.84,19.5,"Fished","South China Sea","Central Indo_Pacific",2864,4541,174,97
"6019","V6019",109.56,18.14,"Fished","South China Sea","Central Indo_Pacific",2547,1317,62,122
"6020","V6020",111,19.98,"Fished","South China Sea","Central Indo_Pacific",2866,2505,93,100
"6021","V6021",117.32,11.74,"Fished","South China Sea","Central Indo_Pacific",2909,3749,173,96
"6022","V6022",111.96,8.06,"Fished","South China Sea","Central Indo_Pacific",2696,2869,122,126
"6023","V6023",111.96,8.14,"Fished","South China Sea","Central Indo_Pacific",2047,2461,91,82
"6024","V6024",112.04,8.06,"Fished","South China Sea","Central Indo_Pacific",2694,1766,106,104
"6025","V6025",112.04,8.14,"Fished","South China Sea","Central Indo_Pacific",1667,1216,127,38
"6026","V6026",116.92,10.86,"Fished","South China Sea","Central Indo_Pacific",2806,2992,144,121
"6027","V6027",116.84,10.86,"Fished","South China Sea","Central Indo_Pacific",1800,1483,161,40
"6028","V6028",116.76,10.86,"Fished","South China Sea","Central Indo_Pacific",2736,2146,73,88
"6029","V6029",115.8,10.62,"Fished","South China Sea","Central Indo_Pacific",2683,3136,132,129
"6030","V6030",116.2,10.86,"Fished","South China Sea","Central Indo_Pacific",2701,3639,123,90
"6031","V6031",115.8,10.7,"Fished","South China Sea","Central Indo_Pacific",1469,1559,119,28
"6032","V6032",115.88,10.62,"Fished","South China Sea","Central Indo_Pacific",1805,1692,149,35
"6033","V6033",117.4,10.78,"Fished","South China Sea","Central Indo_Pacific",1788,906,102,38
"6034","V6034",115.8,10.86,"Fished","South China Sea","Central Indo_Pacific",2022,1929,152,94
"6035","V6035",116.2,10.78,"Fished","South China Sea","Central Indo_Pacific",1991,1241,103,83
"6036","V6036",117.4,10.86,"Fished","South China Sea","Central Indo_Pacific",2014,2131,141,99
"6037","V6037",116.44,10.3,"Fished","South China Sea","Central Indo_Pacific",2147,1332,109,88
"6038","V6038",116.68,10.46,"Fished","South China Sea","Central Indo_Pacific",2364,1983,81,95
"6039","V6039",116.52,10.38,"Fished","South China Sea","Central Indo_Pacific",2198,1614,71,91
"6040","V6040",116.52,10.3,"Fished","South China Sea","Central Indo_Pacific",2378,1744,56,108
"6041","V6041",116.68,10.38,"Fished","South China Sea","Central Indo_Pacific",2302,1721,57,107
"6042","V6042",117.16,11.98,"Fished","South China Sea","Central Indo_Pacific",2157,1760,73,99
"6043","V6043",116.6,10.38,"Fished","South China Sea","Central Indo_Pacific",2117,2109,77,112
"6044","V6044",114.52,10.38,"Fished","South China Sea","Central Indo_Pacific",2027,1856,89,108
"6045","V6045",116.76,10.38,"Fished","South China Sea","Central Indo_Pacific",2236,1789,70,114
"6046","V6046",114.6,10.38,"Fished","South China Sea","Central Indo_Pacific",2235,2691,125,104
"6047","V6047",116.52,10.46,"Fished","South China Sea","Central Indo_Pacific",2193,2765,115,108
"6048","V6048",116.84,10.38,"Fished","South China Sea","Central Indo_Pacific",2016,1994,87,125
"6049","V6049",116.28,10.78,"Fished","South China Sea","Central Indo_Pacific",2444,3416,114,99
"6050","V6050",113,9.66,"Fished","South China Sea","Central Indo_Pacific",2435,2657,110,99
"6051","V6051",114.52,10.78,"Fished","South China Sea","Central Indo_Pacific",2150,1359,51,120
"6052","V6052",114.44,10.78,"Fished","South China Sea","Central Indo_Pacific",2121,2131,58,116
"6053","V6053",114.2,8.7,"Fished","South China Sea","Central Indo_Pacific",2239,2125,61,102
"6054","V6054",114.12,8.7,"Fished","South China Sea","Central Indo_Pacific",1648,801,78,113
"6055","V6055",114.2,8.78,"Fished","South China Sea","Central Indo_Pacific",1620,803,59,96
"6056","V6056",114.12,8.78,"Fished","South China Sea","Central Indo_Pacific",1762,2564,130,38
"6057","V6057",116.52,11.58,"Fished","South China Sea","Central Indo_Pacific",1837,1494,105,114
"6058","V6058",116.36,11.74,"Fished","South China Sea","Central Indo_Pacific",2283,2201,74,97
"6059","V6059",116.6,11.66,"Fished","South China Sea","Central Indo_Pacific",2156,2280,75,98
"6060","V6060",116.52,11.66,"Fished","South China Sea","Central Indo_Pacific",2241,3389,127,91
"6061","V6061",116.28,11.66,"Fished","South China Sea","Central Indo_Pacific",2097,2332,75,101
"6062","V6062",116.28,11.58,"Fished","South China Sea","Central Indo_Pacific",2267,2202,77,93
"6063","V6063",116.28,11.74,"Fished","South China Sea","Central Indo_Pacific",2122,2976,74,80
"6064","V6064",116.36,11.66,"Fished","South China Sea","Central Indo_Pacific",2151,2921,89,118
"6065","V6065",117.56,11.74,"Fished","South China Sea","Central Indo_Pacific",1491,1422,91,97
"6066","V6066",117.56,11.66,"Fished","South China Sea","Central Indo_Pacific",1186,1035,59,82
"6067","V6067",116.2,11.58,"Fished","South China Sea","Central Indo_Pacific",2205,2986,107,121
"6068","V6068",117.32,11.66,"Fished","South China Sea","Central Indo_Pacific",1865,1650,97,107
"6069","V6069",117.4,11.74,"Fished","South China Sea","Central Indo_Pacific",2550,3621,91,115
"6070","V6070",116.6,11.74,"Fished","South China Sea","Central Indo_Pacific",1181,1171,55,83
"6071","V6071",116.68,11.74,"Fished","South China Sea","Central Indo_Pacific",1307,1291,63,86
"6072","V6072",116.68,11.66,"Fished","South China Sea","Central Indo_Pacific",1324,1059,46,92
"6073","V6073",114.2,7.82,"Fished","South China Sea","Central Indo_Pacific",2325,2583,81,116
"6074","V6074",114.2,7.9,"Fished","South China Sea","Central Indo_Pacific",2163,1849,81,127
"6075","V6075",114.36,10.38,"Fished","South China Sea","Central Indo_Pacific",2785,2850,83,120
"6076","V6076",114.44,7.82,"Fished","South China Sea","Central Indo_Pacific",3065,3244,129,94
"6077","V6077",116.76,11.82,"Fished","South China Sea","Central Indo_Pacific",1471,2065,111,105
"6078","V6078",116.76,11.9,"Fished","South China Sea","Central Indo_Pacific",1484,1720,100,87
"6079","V6079",117.8,11.82,"Fished","South China Sea","Central Indo_Pacific",2796,3374,112,111
"6080","V6080",117,11.98,"Fished","South China Sea","Central Indo_Pacific",2114,2629,97,115
"6081","V6081",117.08,11.98,"Fished","South China Sea","Central Indo_Pacific",2496,3153,107,107
"6082","V6082",116.84,11.9,"Fished","South China Sea","Central Indo_Pacific",2007,2338,90,109
"6083","V6083",116.92,11.98,"Fished","South China Sea","Central Indo_Pacific",1591,1922,108,99
"6084","V6084",114.6,11.42,"Fished","South China Sea","Central Indo_Pacific",1945,2099,87,111
"6085","V6085",114.28,11.42,"Fished","South China Sea","Central Indo_Pacific",1959,1734,87,115
"6086","V6086",116.04,11.42,"Fished","South China Sea","Central Indo_Pacific",1966,2351,84,103
"6087","V6087",116.2,11.42,"Fished","South China Sea","Central Indo_Pacific",2525,3910,120,90
"6088","V6088",116.44,11.42,"Fished","South China Sea","Central Indo_Pacific",2758,4882,152,90
"6089","V6089",114.36,11.5,"Fished","South China Sea","Central Indo_Pacific",2032,2150,98,101
"6090","V6090",114.36,11.34,"Fished","South China Sea","Central Indo_Pacific",2372,1934,88,111
"6091","V6091",114.28,11.34,"Fished","South China Sea","Central Indo_Pacific",2171,3795,102,116
"6092","V6092",116.2,11.26,"Fished","South China Sea","Central Indo_Pacific",1437,1901,64,90
"6093","V6093",116.2,11.34,"Fished","South China Sea","Central Indo_Pacific",1528,3136,107,107
"6094","V6094",116.44,11.26,"Fished","South China Sea","Central Indo_Pacific",1406,3417,95,97
"6095","V6095",116.84,11.34,"Fished","South China Sea","Central Indo_Pacific",1481,2507,99,102
"6096","V6096",114.6,11.34,"Fished","South China Sea","Central Indo_Pacific",2970,1913,83,95
"6097","V6097",114.52,11.34,"Fished","South China Sea","Central Indo_Pacific",2894,4197,91,110
"6098","V6098",116.44,11.34,"Fished","South China Sea","Central Indo_Pacific",2930,2123,106,103
"6099","V6099",116.04,11.34,"Fished","South China Sea","Central Indo_Pacific",2952,1460,81,106
"6100","V6100",116.52,11.5,"Fished","South China Sea","Central Indo_Pacific",1647,2981,135,104
"6101","V6101",116.28,11.5,"Fished","South China Sea","Central Indo_Pacific",1479,2442,118,111
"6102","V6102",114.68,11.42,"Fished","South China Sea","Central Indo_Pacific",1517,2435,109,90
"6103","V6103",116.12,11.5,"Fished","South China Sea","Central Indo_Pacific",1686,1832,114,91
"6104","V6104",116.2,11.5,"Fished","South China Sea","Central Indo_Pacific",3000,2247,85,94
"6105","V6105",116.2,11.66,"Fished","South China Sea","Central Indo_Pacific",2756,2329,82,106
"6106","V6106",117.16,11.58,"Fished","South China Sea","Central Indo_Pacific",2770,1835,98,116
"6107","V6107",117.16,11.5,"Fished","South China Sea","Central Indo_Pacific",2897,1746,93,102
"6108","V6108",116.12,11.42,"Fished","South China Sea","Central Indo_Pacific",2759,3069,130,112
"6109","V6109",116.44,11.5,"Fished","South China Sea","Central Indo_Pacific",2855,2012,116,106
"6110","V6110",116.28,11.42,"Fished","South China Sea","Central Indo_Pacific",2852,2395,90,124
"6111","V6111",114.6,11.5,"Fished","South China Sea","Central Indo_Pacific",3173,1998,83,100
"6112","V6112",114.76,11.42,"Fished","South China Sea","Central Indo_Pacific",2278,2603,93,99
"6113","V6113",114.76,11.5,"Fished","South China Sea","Central Indo_Pacific",2940,2503,119,123
"6114","V6114",114.68,11.5,"Fished","South China Sea","Central Indo_Pacific",2363,4138,112,105
"6115","V6115",117,11.1,"Fished","South China Sea","Central Indo_Pacific",2289,2494,91,113
"6116","V6116",116.52,11.18,"Fished","South China Sea","Central Indo_Pacific",2873,4044,127,113
"6117","V6117",117.24,11.1,"Fished","South China Sea","Central Indo_Pacific",2224,3420,112,89
"6118","V6118",117.32,11.02,"Fished","South China Sea","Central Indo_Pacific",3036,2108,115,112
"6119","V6119",114.84,11.18,"Fished","South China Sea","Central Indo_Pacific",3107,2176,102,110
"6120","V6120",114.76,11.18,"Fished","South China Sea","Central Indo_Pacific",3094,1910,82,99
"6121","V6121",114.76,11.1,"Fished","South China Sea","Central Indo_Pacific",3080,1573,72,111
"6122","V6122",114.76,11.02,"Fished","South China Sea","Central Indo_Pacific",3001,1896,89,110
"6123","V6123",116.84,11.1,"Fished","South China Sea","Central Indo_Pacific",2963,2990,98,99
