"","ID","region","locality","sites","temp","Richness","grav_total","Age_of_protection","Class","biomassarea1","ModelMode","Larval_behaviour","FE","SelfR","InflowBR","IndegreeBR","CorridorIndegreeBR","grav_neiBR","IndegreeMPABR","InflowMPABR","IndegreeNeiBR","InflowNeiBR","OutFlow","Outdegree","btwdegree"
"1396","V1272","easter","rapa_nui","rapa_nui_1",22.66947101,22.769,102.6973812,1,"Restricted",61.09723571,"resid15","active","resid",1,0,0,0,0,0,0,0,0,4,3,100.972888553667
"1397","V1273","easter","rapa_nui","rapa_nui_2",22.65680124,21.543,7.845622948,1,"Restricted",62.23944474,"resid15","active","resid",0,0,0,0,0,0,0,0,0,7,4,641.223589334119
"1398","V1274","easter","rapa_nui","rapa_nui_3",22.64377003,23.106,2484.81206,1,"Restricted",56.36786252,"resid15","active","resid",0,0,0,0,0,0,0,0,0,13,4,22.7899041631353
"1399","V13472","central_iwp","raja_ampat","raja_ampat_9",28.85529236,94.032,3.609582136,10,"Restricted",180.3951412,"resid15","active","resid",0,0,0,0,0,0,0,0,0,1425,305,247350.340606932
"1400","V13486","central_iwp","raja_ampat","raja_ampat_3",28.83803334,81.982,4.84776921,10,"Restricted",81.94873486,"resid15","active","resid",37,0,0,0,0,0,0,0,0,1625,240,12491.2469674723
"1401","V13486","central_iwp","raja_ampat","raja_ampat_3",28.83803334,81.982,4.84776921,10,"Restricted",81.94873486,"resid15","active","resid",37,0,0,0,0,0,0,0,0,1625,240,12491.2469674723
"1402","V13492","central_iwp","raja_ampat","raja_ampat_8",28.84075238,102.865,6.321245119,6,"Closed",115.099702,"resid15","active","resid",40,0,0,0,0,0,0,0,0,3377,280,7945.99269581618
"1403","V13496","central_iwp","raja_ampat","raja_ampat_6",28.76996377,138.501,3.97345994,6,"Closed",124.9156004,"resid15","active","resid",40,0,0,0,0,0,0,0,0,1657,200,8975.61928004618
"1404","V13529","central_iwp","raja_ampat","raja_ampat_13",29.09358643,247.488,5.034816616,10,"Restricted",588.3195333,"resid15","active","resid",66,0,0,0,0,0,0,0,0,1654,173,18420.3270352911
"1405","V13531","central_iwp","raja_ampat","raja_ampat_16",29.13433666,148.5,5.211632757,10,"Restricted",952.2913082,"resid15","active","resid",1,0,0,0,0,0,0,0,0,746,212,342170.723775509
"1406","V13536","central_iwp","raja_ampat","raja_ampat_14",29.00041557,187.262,3.346761432,10,"Restricted",588.0802831,"resid15","active","resid",3,0,0,0,0,0,0,0,0,812,114,359731.993568652
"1407","V14065","western_indian","mozambique","mozambique_1",25.97892329,111.199,95.9123637,0,"Fished",238.6262525,"resid15","active","resid",0,0,0,0,0,0,0,0,0,0,0,0
"1408","V14066","western_indian","mozambique","mozambique_4",25.58197641,53,71.41592245,0,"Fished",736.84401,"resid15","active","resid",11,0,0,0,0,0,0,0,0,149,15,3
"1409","V14070","western_indian","Bazaruto","Santa Carolina",26.29,98,28,19,"Closed",55.0636799,"resid15","active","resid",15,0,0,0,0,0,0,0,0,428,16,19.5609196665992
"1410","V14076","western_indian","Bazaruto","Baluba",26.29,64,36,19,"Closed",120.4016967,"resid15","active","resid",2,0,0,0,0,0,0,0,0,211,18,90.3934787964442
"1411","V14110","western_indian","seychelles","seychelles_5",26.70022396,100.754,1.394087107,1,"Closed",346.0214262,"resid15","active","resid",0,0,0,0,0,0,0,0,0,342,35,2773.18371822425
"1412","V14115","western_indian","seychelles","seychelles_3",26.84248024,99.292,1.330337611,1,"Closed",247.2018351,"resid15","active","resid",16,0,0,0,0,0,0,0,0,237,31,364.210269454891
"1413","V14159","western_indian","seychelles","seychelles_2",27.87567296,131,193.9620366,0,"Fished",356.4425464,"resid15","active","resid",8,0,0,0,0,0,0,0,0,369,90,22772.920037917
"1414","V14354","western_indian","tanzania","tanzania_1",27.53677102,153.786,323.1467077,0,"Fished",82.05010158,"resid15","active","resid",9,0,0,0,0,0,0,0,0,2148,74,429.386723940817
"1415","V1623","central_iwp","solomon","solomon_15",29.30765815,74.8,1.002338702,21,"Closed",223.0013971,"resid15","active","resid",3,0,0,0,0,0,0,0,0,829,168,1584.31554616998
"1416","V1651","central_iwp","solomon","solomon_6",29.35546484,56,5.888259532,0,"Fished",39.40542105,"resid15","active","resid",2,0,0,0,0,0,0,0,0,1391,231,1470.86285382579
"1417","V1653","central_iwp","solomon","solomon_5",29.34720635,64.9,2.497625831,0,"Fished",274.5734278,"resid15","active","resid",44,0,0,0,0,0,0,0,0,1412,205,2465.64687396124
"1418","V1663","central_iwp","solomon","solomon_1",29.28295663,114.533,5.436542038,0,"Fished",90.60664678,"resid15","active","resid",7,0,0,0,0,0,0,0,0,1020,154,171.899588028961
"1419","V1670","central_iwp","solomon","solomon_37",29.21634929,121.4,5.760687038,0,"Fished",99.99455815,"resid15","active","resid",41,0,0,0,0,0,0,0,0,988,247,1650.94869897331
"1420","V1675","central_iwp","solomon","solomon_30",29.16495829,111.778,10.4780996,0,"Fished",193.4754165,"resid15","active","resid",12,0,0,0,0,0,0,0,0,1123,145,7484.72846496671
"1421","V1729","central_iwp","solomon","solomon_42",29.25464887,59.4,14.62806253,0,"Fished",49.06125629,"resid15","active","resid",0,0,0,0,0,0,0,0,0,0,0,0
"1422","V1735","central_iwp","solomon","solomon_41",29.30085093,109.163,12.24440375,0,"Fished",47.10497694,"resid15","active","resid",5,0,0,0,0,0,0,0,0,629,143,21929.2119178207
"1423","V1747","central_iwp","solomon","solomon_17",29.35013076,124.581,20.50000068,0,"Fished",214.771615,"resid15","active","resid",3,0,0,0,0,0,0,0,0,1539,184,1989.41095240598
"1424","V1782","central_iwp","solomon","solomon_31",29.09292379,80.3,8.85182226,0,"Fished",146.1456516,"resid15","active","resid",0,0,0,0,0,0,0,0,0,376,101,425.684271770777
"1425","V1822","central_iwp","solomon","solomon_18",29.38797852,126.156,3.813107818,0,"Fished",100.681213,"resid15","active","resid",35,0,0,0,0,0,0,0,0,899,171,4875.70845199184
"1426","V1823","central_iwp","solomon","solomon_7",29.36747743,75.9,19.26737234,0,"Fished",261.5467082,"resid15","active","resid",21,0,0,0,0,0,0,0,0,997,190,24862.2643018004
"1427","V1864","central_iwp","solomon","solomon_11",29.30259518,120.352,1.39290354,0,"Fished",344.8031119,"resid15","active","resid",2,0,0,0,0,0,0,0,0,1313,177,1859.18106681474
"1428","V1875","central_iwp","solomon","solomon_12",29.2849747,132.91,12.81812821,24,"Closed",334.787737,"resid15","active","resid",38,0,0,0,0,0,0,0,0,1590,185,2981.83059745882
"1429","V1880","central_iwp","solomon","solomon_10",29.31478029,133.432,4.580460162,12,"Fished",50.45989006,"resid15","active","resid",27,0,0,0,0,0,0,0,0,1320,172,1349.45492228591
"1430","V190","central_iwp","aceh","aceh_2",28.93665872,155.157,450.3657373,0,"Fished",86.56011682,"resid15","active","resid",342,0,0,0,0,0,0,0,0,1943,65,177.959606835827
"1431","V1901","central_iwp","solomon","solomon_8",29.36426549,88.884,1.644818785,0,"Fished",64.80812435,"resid15","active","resid",22,0,0,0,0,0,0,0,0,1449,214,1070.41417591693
"1432","V1917","central_iwp","solomon","solomon_21",29.36725016,171.429,4.114091201,21,"Closed",529.2527502,"resid15","active","resid",339,0,0,0,0,0,0,0,0,1670,127,260.077539258345
"1433","V1919","central_iwp","solomon","solomon_3",29.32487338,80.888,3.753540451,0,"Fished",59.0050427,"resid15","active","resid",58,0,0,0,0,0,0,0,0,1712,126,738.529341768046
"1434","V1929","central_iwp","solomon","solomon_25",29.34697635,71.6,35.56657712,0,"Fished",145.7012041,"resid15","active","resid",137,0,0,0,0,0,0,0,0,1595,96,471.971227195612
"1435","V193","central_iwp","aceh","aceh_5",28.9640574,106.6,379.9162581,0,"Fished",126.9153394,"resid15","active","resid",33,0,0,0,0,0,0,0,0,790,96,9735.26230982209
"1436","V1938","central_iwp","solomon","solomon_39",29.24609738,110.508,72.61468967,0,"Fished",116.2858683,"resid15","active","resid",158,0,0,0,0,0,0,0,0,1860,101,452.586664556701
"1437","V194","central_iwp","aceh","aceh_1",28.91175731,138.258,131.2382199,36,"Closed",453.732283,"resid15","active","resid",15,0,0,0,0,0,0,0,0,767,102,164063.728067061
"1438","V2718","offshore_tep","galapagos","galapagos_6",24.29601533,35.495,0.268098073,21,"Restricted",183.7046932,"resid15","active","resid",0,0,0,0,0,0,0,0,0,8,2,0
"1439","V2720","offshore_tep","galapagos","galapagos_7",23.75558272,49.897,0.251718396,21,"Restricted",552.266912,"resid15","active","resid",0,0,0,0,0,0,0,0,0,0,0,0
"1440","V2725","offshore_tep","galapagos","galapagos_8",23.73613035,36.55,0.196488391,21,"Restricted",203.1917289,"resid15","active","resid",21,0,0,0,0,0,0,0,0,21,1,0
"1441","V2729","offshore_tep","galapagos","galapagos_9",23.90043212,47.673,0.548783763,21,"Restricted",303.9409176,"resid15","active","resid",14,0,0,0,0,0,0,0,0,14,1,0
"1442","V2732","offshore_tep","galapagos","galapagos_10",25.48904106,34.561,0.014319231,21,"Restricted",258.5368862,"resid15","active","resid",0,0,0,0,0,0,0,0,0,26,2,0
"1443","V2733","offshore_tep","galapagos","galapagos_11",25.83872891,43.089,0.011239473,21,"Restricted",381.9061842,"resid15","active","resid",1,0,0,0,0,0,0,0,0,7,3,0
"1444","V2734","offshore_tep","galapagos","galapagos_5",23.77992005,31.315,0.040760519,21,"Restricted",159.5632964,"resid15","active","resid",3,0,0,0,0,0,0,0,0,32,3,1
"1445","V2735","eastern_atlantic","stome","stome_3",27.20654923,31.763,50.98759892,0,"Fished",55.67507126,"resid15","active","resid",4,0,0,0,0,0,0,0,0,4,1,0
"1446","V2738","hawaiian","hawaii","hawaii_6",25.02577162,60.884,18.57116427,0,"Fished",68.25257835,"resid15","active","resid",7,0,0,0,0,0,0,0,0,84,19,92.9862626817664
"1447","V2877","hawaiian","hawaii","hawaii_12",24.9570668,67,8140.402653,0,"Fished",84.16284667,"resid15","active","resid",6,0,0,0,0,0,0,0,0,579,35,116.944996131194
"1448","V2887","hawaiian","hawaii","hawaii_7",24.69258706,72.195,1355.044583,0,"Fished",68.83592228,"resid15","active","resid",0,0,0,0,0,0,0,0,0,494,31,27.818002015648
"1449","V2895","hawaiian","hawaii","hawaii_11",24.7334496,65.655,557.5603609,36,"Restricted",88.68727268,"resid15","active","resid",0,0,0,0,0,0,0,0,0,4,2,1.5
"1450","V2909","central_iwp","christmas_island","christmas_island_2",27.73467077,165.661,10.22965783,39,"Restricted",298.9445391,"resid15","active","resid",29,0,0,0,0,0,0,0,0,521,53,69193.5422828776
"1451","V2985","sw_pacific","lord_howe_island","lord_howe_island_2",21.30228868,65.364,0.010341511,20,"Closed",493.6841296,"resid15","active","resid",10,0,0,0,0,0,0,0,0,16,3,34.7401919622094
"1452","V2986","sw_pacific","norfolk_island","norfolk_island_2",21.39241737,24.727,2.400597482,7,"Restricted",64.85770094,"resid15","active","resid",3,0,0,0,0,0,0,0,0,9,3,17.408932297441
"1453","V2987","sw_pacific","elizabeth_and_middleton_reefs","elizabeth_and_middleton_reefs_1",22.09420541,118.391,0.000199943,7,"Closed",324.4118249,"resid15","active","resid",19,0,0,0,0,0,0,0,0,30,3,2
"1454","V2988","sw_pacific","elizabeth_and_middleton_reefs","elizabeth_and_middleton_reefs_2",22.00430401,124.246,0.000333726,7,"Closed",334.29606,"resid15","active","resid",0,0,0,0,0,0,0,0,0,43,17,0
"1455","V2989","sw_pacific","lord_howe_island","lord_howe_island_1",21.3805198,99.387,0.087158128,20,"Closed",191.0996738,"resid15","active","resid",0,0,0,0,0,0,0,0,0,155,38,603.469484220031
"1456","V2995","polynesian","marquesas_islands","marquesas_islands_2",27.78124254,51.667,0.356121627,0,"Fished",641.3419127,"resid15","active","resid",0,0,0,0,0,0,0,0,0,105,33,5259.41904940097
"1457","V3226","central_pacific","ailuk_atoll","ailuk_atoll_3",27.9030443,154.713,0.916308183,9,"Closed",451.9924885,"resid15","active","resid",0,0,0,0,0,0,0,0,0,20,6,0
"1458","V3392","sw_pacific","queensland_(other)","queensland_(other)_9",27.74529785,38.5,0.651674955,7,"Closed",562.2602086,"resid15","active","resid",0,0,0,0,0,0,0,0,0,369,58,2151.103128324
"1459","V3439","sw_pacific","queensland_(other)","queensland_(other)_15",27.35516915,76.333,1.284305843,0,"Fished",643.8923576,"resid15","active","resid",2,0,0,0,0,0,0,0,0,1427,216,2941.82966696604
"1460","V3448","sw_pacific","central_gbr","central_gbr_26",26.51169711,151.963,13.60789281,15,"Closed",434.2453149,"resid15","active","resid",0,0,0,0,0,0,0,0,0,392,66,1498.41594406922
"1461","V3648","sw_pacific","northern_gbr","northern_gbr_8",26.87207771,122.004,0.168680305,15,"Closed",660.6724257,"resid15","active","resid",11,0,0,0,0,0,0,0,0,918,108,176.942512775667
"1462","V3681","sw_pacific","northern_gbr","northern_gbr_13",26.83581813,160.333,0.280553342,15,"Restricted",659.6762411,"resid15","active","resid",0,0,0,0,0,0,0,0,0,910,91,13293.8076051464
"1463","V3707","sw_pacific","northern_gbr","northern_gbr_12",26.81103994,80.5,0.202880157,15,"Restricted",262.7460206,"resid15","active","resid",0,0,0,0,0,0,0,0,0,840,168,28559.2034756334
"1464","V3771","sw_pacific","northern_gbr","northern_gbr_2",26.94042107,88.219,0.553697966,15,"Restricted",407.6343242,"resid15","active","resid",0,0,0,0,0,0,0,0,0,1177,129,4037.05280670051
"1465","V3773","sw_pacific","northern_gbr","northern_gbr_6",26.711259,186.31,0.511824979,15,"Restricted",783.3204859,"resid15","active","resid",0,0,0,0,0,0,0,0,0,1390,112,9859.73058673784
"1466","V3773","sw_pacific","northern_gbr","northern_gbr_7",26.74504322,184,0.521713361,15,"Restricted",462.3644274,"resid15","active","resid",0,0,0,0,0,0,0,0,0,1390,112,9859.73058673784
"1467","V3831","sw_pacific","northern_gbr","northern_gbr_1",26.66396436,185.384,0.66171948,19,"Restricted",384.2680544,"resid15","active","resid",0,0,0,0,0,0,0,0,0,1976,178,6108.43676476739
"1468","V3922","sw_pacific","central_gbr","central_gbr_27",26.54714343,122,4.321748627,15,"Restricted",213.4556524,"resid15","active","resid",0,0,0,0,0,0,0,0,0,412,54,720.810206686331
"1469","V3928","sw_pacific","central_gbr","central_gbr_7",26.61292931,138.982,2.628967975,15,"Closed",146.3016712,"resid15","active","resid",9,0,0,0,0,0,0,0,0,401,52,2851.40109291343
"1470","V3971","sw_pacific","queensland_(other)","queensland_(other)_19",27.31858919,132.667,0.847466041,0,"Fished",815.8474078,"resid15","active","resid",0,0,0,0,0,0,0,0,0,380,47,119.143197167603
"1471","V3976","sw_pacific","northern_coral_sea","northern_coral_sea_4",27.15282523,167.119,0.994734012,7,"Restricted",811.7306375,"resid15","active","resid",0,0,0,0,0,0,0,0,0,476,50,739.341025953418
"1472","V3979","sw_pacific","northern_coral_sea","northern_coral_sea_10",27.14684497,186.911,1.037367592,7,"Restricted",946.8460724,"resid15","active","resid",0,0,0,0,0,0,0,0,0,495,68,4388.5528009381
"1473","V3979","sw_pacific","northern_coral_sea","northern_coral_sea_7",27.17619328,156.267,1.163168594,7,"Restricted",624.3607264,"resid15","active","resid",0,0,0,0,0,0,0,0,0,495,68,4388.5528009381
"1474","V3980","sw_pacific","northern_coral_sea","northern_coral_sea_3",27.14855087,171.014,0.930257788,7,"Restricted",600.6081732,"resid15","active","resid",4,0,0,0,0,0,0,0,0,321,50,574.185111372462
"1475","V3981","sw_pacific","northern_coral_sea","northern_coral_sea_6",27.1883592,203.211,1.159310673,7,"Restricted",939.4397659,"resid15","active","resid",0,0,0,0,0,0,0,0,0,406,72,4432.85521174175
"1476","V4043","sw_pacific","queensland_(other)","queensland_(other)_17",27.1767765,206.167,1.226788768,0,"Fished",560.0045611,"resid15","active","resid",20,0,0,0,0,0,0,0,0,236,40,304.637686850072
"1477","V4044","sw_pacific","queensland_(other)","queensland_(other)_18",27.18604539,183.576,1.04806209,0,"Fished",613.000814,"resid15","active","resid",0,0,0,0,0,0,0,0,0,446,56,190.524780852933
"1478","V4049","sw_pacific","queensland_(other)","queensland_(other)_16",27.18128636,194.35,1.247758104,0,"Fished",1003.516175,"resid15","active","resid",0,0,0,0,0,0,0,0,0,470,52,445.624617869654
"1479","V4181","sw_pacific","central_gbr","central_gbr_20",26.23464071,142.048,2.843159731,15,"Restricted",153.1607444,"resid15","active","resid",40,0,0,0,0,0,0,0,0,1821,169,3041.44238838234
"1480","V4342","sw_pacific","whitsundays","whitsundays_2",25.67532799,102.743,2.346484256,15,"Closed",423.0430407,"resid15","active","resid",2,0,0,0,0,0,0,0,0,2287,364,20401.0019267448
"1481","V4343","sw_pacific","central_gbr","central_gbr_21",25.6795832,152.018,2.434943659,15,"Closed",894.643504,"resid15","active","resid",0,0,0,0,0,0,0,0,0,2309,305,1184.55778183734
"1482","V4488","sw_pacific","central_gbr","central_gbr_9",26.28109472,57.867,6.667953172,15,"Closed",148.176814,"resid15","active","resid",0,0,0,0,0,0,0,0,0,1763,182,454.421282026611
"1483","V4552","sw_pacific","queensland_(other)","queensland_(other)_1",25.04411775,120.226,0.762055417,15,"Restricted",225.7904506,"resid15","active","resid",1,0,0,0,0,0,0,0,0,1462,120,8790.00544325963
"1484","V4579","sw_pacific","capricorn_group","capricorn_group_8",24.55463253,109.786,3.261797926,15,"Closed",540.8430757,"resid15","active","resid",1,0,0,0,0,0,0,0,0,1201,102,307.763168292466
"1485","V4582","sw_pacific","capricorn_group","capricorn_group_6",24.43738718,123.321,4.218634727,15,"Restricted",312.677658,"resid15","active","resid",51,0,0,0,0,0,0,0,0,998,89,379.721518950039
"1486","V4594","sw_pacific","capricorn_group","capricorn_group_4",24.28291566,130.171,6.779172882,15,"Restricted",268.5863302,"resid15","active","resid",13,0,0,0,0,0,0,0,0,1228,104,1934.05708016465
"1487","V4620","sw_pacific","capricorn_group","capricorn_group_2",24.5154978,150.019,7.461503311,15,"Closed",241.3003285,"resid15","active","resid",0,0,0,0,0,0,0,0,0,2130,168,953.10111012049
"1488","V4912","sw_pacific","central_gbr","central_gbr_2",26.5672119,146.589,7.410903311,15,"Closed",337.0801062,"resid15","active","resid",1,0,0,0,0,0,0,0,0,1978,293,12643.4572606742
"1489","V4918","sw_pacific","central_gbr","central_gbr_3",26.51465166,169.128,6.858620512,15,"Restricted",440.9014478,"resid15","active","resid",0,0,0,0,0,0,0,0,0,1600,231,8375.51314838824
"1490","V4921","sw_pacific","central_gbr","central_gbr_5",26.58228857,182.246,5.027961459,15,"Restricted",803.1217673,"resid15","active","resid",0,0,0,0,0,0,0,0,0,2171,307,14631.7728725417
"1491","V4922","sw_pacific","central_gbr","central_gbr_24",26.46488439,145,5.169381462,15,"Closed",1250.382857,"resid15","active","resid",8,0,0,0,0,0,0,0,0,1447,190,10508.8883175967
"1492","V4957","sw_pacific","central_gbr","central_gbr_11",26.40171901,88,5.584992654,15,"Restricted",734.7927889,"resid15","active","resid",2,0,0,0,0,0,0,0,0,1979,268,3929.53864035875
"1493","V4994","sw_pacific","central_gbr","central_gbr_18",26.38260346,147.565,1.947964267,15,"Closed",85.84672413,"resid15","active","resid",2,0,0,0,0,0,0,0,0,2019,326,3568.66029348803
"1494","V5037","sw_pacific","central_gbr","central_gbr_19",26.45829897,153.167,1.770948976,15,"Closed",91.16645409,"resid15","active","resid",44,0,0,0,0,0,0,0,0,1512,127,3766.9188954794
"1495","V5064","sw_pacific","central_gbr","central_gbr_13",25.54306077,117.945,19.4375289,15,"Restricted",452.9310057,"resid15","active","resid",0,0,0,0,0,0,0,0,0,2295,288,18406.5720124431
"1496","V5074","sw_pacific","central_gbr","central_gbr_1",26.46935317,119.393,12.60558979,15,"Restricted",158.5178339,"resid15","active","resid",0,0,0,0,0,0,0,0,0,0,0,0
"1497","V5088","sw_pacific","southern_coral_sea","southern_coral_sea_6",25.68883292,143.739,0.294881999,7,"Closed",239.8638264,"resid15","active","resid",1,0,0,0,0,0,0,0,0,30,5,6
"1498","V5092","central_iwp","north_west_shelf","north_west_shelf_14",27.04413685,56.786,0.232631494,0,"Fished",756.0893979,"resid15","active","resid",5,0,0,0,0,0,0,0,0,337,54,2482.76235487544
"1499","V5093","central_iwp","north_west_shelf","north_west_shelf_15",26.81515549,35.951,2.403824183,0,"Fished",151.6270856,"resid15","active","resid",8,0,0,0,0,0,0,0,0,328,56,2607.11339051591
"1500","V5094","central_iwp","north_west_shelf","north_west_shelf_29",26.03515002,92.467,0.46444822,8,"Restricted",1026.654349,"resid15","active","resid",2,0,0,0,0,0,0,0,0,186,37,133767.549725214
